sequence,frame,global_pre_idx,target_gt_id,candidate_track_id,suppressor_track_id,oracle_choice,appearance_margin,geometry_margin,appearance_correct,geometry_correct
MOT20-02,2371,1216242,114,449,493,candidate,0.03124898672103882,-0.1123192310333252,True,False
MOT20-02,2406,1233818,108,493,449,candidate,-0.07762414216995239,-0.11214256286621094,False,False
MOT20-02,2442,1249349,109,452,629,candidate,-0.2130734920501709,-0.19553589820861816,False,False
MOT20-02,2468,1260386,110,461,471,candidate,-0.04703933000564575,0.009791791439056396,False,True
MOT20-02,2488,1268793,110,461,471,candidate,-0.08188533782958984,-0.005925953388214111,False,False
MOT20-02,2497,1272391,125,515,516,candidate,0.11858898401260376,-0.04250818490982056,True,False
MOT20-02,2500,1273849,110,461,471,candidate,-0.06474679708480835,0.03191155195236206,False,True
MOT20-02,2527,1284585,122,428,516,candidate,-0.020978569984436035,-0.014514744281768799,False,False
MOT20-02,2567,1301318,145,636,640,candidate,0.11412924528121948,-0.025916099548339844,True,False
MOT20-02,2569,1302191,145,636,640,candidate,0.12262284755706787,-0.02318739891052246,True,False
MOT20-02,2571,1302969,145,636,640,candidate,0.13319242000579834,-0.02042078971862793,True,False
MOT20-02,2572,1303378,145,636,640,candidate,0.12807512283325195,-0.026369869709014893,True,False
MOT20-02,2672,1343324,138,550,667,suppressor,-0.06725811958312988,-0.164079487323761,True,True
MOT20-03,138,102733,104,48,55,candidate,0.0818251371383667,-0.019459247589111328,True,False
MOT20-03,150,112238,87,66,42,candidate,-0.10345032811164856,-0.03187984228134155,False,False
MOT20-03,154,115165,87,66,42,candidate,-0.10474103689193726,-0.014513134956359863,False,False
MOT20-03,156,116847,87,66,42,candidate,-0.1939554214477539,-0.03215980529785156,False,False
MOT20-03,157,117450,87,66,42,candidate,-0.2817748785018921,-0.03420168161392212,False,False
MOT20-03,161,120483,87,66,42,candidate,-0.22458010911941528,-0.045108914375305176,False,False
MOT20-03,163,121946,87,66,42,candidate,-0.22930818796157837,-0.008230030536651611,False,False
MOT20-03,171,128105,87,66,42,candidate,-0.17226362228393555,-0.03575754165649414,False,False
MOT20-03,284,217744,168,120,124,candidate,0.2084801197052002,-0.03465449810028076,True,False
MOT20-03,285,218600,168,120,124,candidate,0.20855426788330078,-0.10774517059326172,True,False
MOT20-03,286,219413,168,120,124,candidate,0.22006076574325562,-0.04117387533187866,True,False
MOT20-03,297,228554,168,120,131,candidate,0.10346373915672302,-0.12087959051132202,True,False
MOT20-03,299,230212,168,120,131,candidate,0.00010120868682861328,-0.2526545524597168,True,False
MOT20-03,507,417749,193,49,86,candidate,-0.21991956233978271,-0.018734276294708252,False,False
MOT20-03,515,424803,193,49,86,candidate,-0.1175273060798645,-0.01969003677368164,False,False
MOT20-03,516,425768,193,49,86,candidate,-0.23420250415802002,-0.08360105752944946,False,False
MOT20-03,577,486531,277,131,115,candidate,0.08728015422821045,-0.027905404567718506,True,False
MOT20-03,635,547860,84,42,105,candidate,-0.20418298244476318,-0.09751993417739868,False,False
MOT20-03,934,825729,49,286,267,candidate,0.17842811346054077,-0.004814743995666504,True,False
MOT20-03,989,875080,16,246,205,suppressor,0.06108105182647705,-0.1603935956954956,False,True
MOT20-03,1013,900911,264,296,290,candidate,-0.08839565515518188,-0.13851171731948853,False,False
MOT20-03,1058,947680,282,207,185,candidate,0.3129556179046631,-0.03371959924697876,True,False
MOT20-03,1071,961221,10,186,201,candidate,-0.2729327380657196,-0.16857963800430298,False,False
MOT20-03,1099,990004,323,104,180,candidate,-0.35727405548095703,-0.204120934009552,False,False
MOT20-03,1138,1031070,428,141,202,candidate,-0.1141352653503418,-0.13281619548797607,False,False
MOT20-03,1167,1062496,325,386,144,candidate,0.2587202191352844,0.06098419427871704,True,True
MOT20-03,1317,1231749,265,297,316,candidate,-0.09927988052368164,0.02750498056411743,False,True
MOT20-03,1348,1266176,263,290,296,candidate,0.07553419470787048,-0.01541590690612793,True,False
MOT20-03,1388,1314773,263,290,296,candidate,0.22610461711883545,-0.07533657550811768,True,False
MOT20-03,1390,1317265,263,290,296,candidate,0.1872727870941162,-0.13400274515151978,True,False
MOT20-03,1402,1332664,263,290,296,candidate,0.06251299381256104,-0.040176212787628174,True,False
MOT20-03,1590,1585684,461,322,291,candidate,-0.06930869817733765,0.06378030776977539,False,True
MOT20-03,1666,1696371,392,438,467,suppressor,-0.03968530893325806,0.024050593376159668,True,False
MOT20-03,1667,1697846,392,438,467,suppressor,-0.04468035697937012,0.01167362928390503,True,False
MOT20-03,1701,1747028,408,423,362,candidate,-0.18532651662826538,-0.10846185684204102,False,False
MOT20-03,1737,1800471,592,507,502,candidate,-0.01088804006576538,-0.11971968412399292,False,False
MOT20-03,1741,1806761,379,488,444,candidate,0.04656451940536499,-0.009404897689819336,True,False
MOT20-03,1748,1816976,684,643,409,candidate,-0.13339856266975403,-0.07201766967773438,False,False
MOT20-03,1757,1829961,353,491,481,candidate,-0.11505523324012756,-0.024480879306793213,False,False
MOT20-03,1764,1841264,589,494,362,suppressor,-0.008390307426452637,-0.02194058895111084,True,True
MOT20-03,1765,1841834,589,494,362,suppressor,-0.0007358193397521973,-0.1012755036354065,True,True
MOT20-03,1767,1844910,589,362,494,suppressor,0.061364591121673584,-0.10876345634460449,False,True
MOT20-03,1781,1866451,589,362,494,suppressor,0.042839765548706055,-0.16394126415252686,False,True
MOT20-03,1787,1876486,630,656,668,candidate,0.3924992084503174,-0.007341563701629639,True,False
MOT20-03,1820,1927330,388,448,682,candidate,0.14073079824447632,-0.05655252933502197,True,False
MOT20-03,1832,1946781,548,639,642,suppressor,0.23833853006362915,-0.10318481922149658,False,True
MOT20-03,1913,2071598,628,511,668,candidate,0.08427703380584717,-0.05776923894882202,True,False
MOT20-03,1918,2080130,628,511,668,candidate,0.08597993850708008,-0.10917335748672485,True,False
MOT20-03,1921,2084894,628,511,668,candidate,0.11004185676574707,-0.09787654876708984,True,False
MOT20-03,1922,2086478,628,511,668,candidate,0.13134199380874634,-0.09706568717956543,True,False
MOT20-03,1923,2087666,628,511,668,candidate,0.1405200958251953,-0.029588818550109863,True,False
MOT20-03,1926,2092798,628,511,668,candidate,0.06185811758041382,-0.039919257164001465,True,False
MOT20-03,1948,2126945,697,477,484,candidate,-0.014551281929016113,-0.054360806941986084,False,False
MOT20-03,1952,2132977,392,722,438,candidate,0.3076052665710449,-0.19100117683410645,True,False
MOT20-03,1962,2149321,696,484,477,candidate,0.22857260704040527,-0.0260922908782959,True,False
MOT20-03,1964,2153241,696,484,477,candidate,0.3005218505859375,0.0022575855255126953,True,True
MOT20-03,1965,2154220,696,484,477,candidate,0.2719019651412964,-0.020536601543426514,True,False
MOT20-03,1970,2162184,634,584,503,candidate,-0.062452077865600586,-0.01180189847946167,False,False
MOT20-03,1976,2171802,634,584,503,candidate,-0.17139160633087158,-0.04077911376953125,False,False
MOT20-03,1985,2186051,378,489,456,candidate,0.0864986777305603,-0.16980695724487305,True,False
MOT20-03,1987,2189844,585,456,489,suppressor,-0.11945068836212158,-0.13127267360687256,True,True
MOT20-03,2007,2219009,733,728,751,suppressor,0.0043634772300720215,-0.002572298049926758,False,True
MOT20-03,2040,2267734,630,656,675,candidate,0.020442068576812744,-0.11566436290740967,True,False
MOT20-03,2083,2326897,696,484,541,candidate,-0.022108376026153564,0.01978093385696411,False,True
MOT20-03,2097,2346770,696,484,541,candidate,0.01237514615058899,-0.020435810089111328,True,False
MOT20-03,2099,2350070,244,649,588,suppressor,0.21425354480743408,-0.1590290069580078,False,True
MOT20-03,2103,2355727,244,649,588,suppressor,0.2576916217803955,-0.08818709850311279,False,True
MOT20-03,2104,2357372,243,649,588,candidate,0.3390578031539917,-0.01983642578125,True,False
MOT20-03,2105,2358581,244,649,588,candidate,0.2896274924278259,-0.04183691740036011,True,False
MOT20-03,2106,2359729,232,532,615,candidate,-0.09358072280883789,-0.12446540594100952,False,False
MOT20-03,2107,2361424,244,649,588,candidate,0.3425893187522888,-0.022241711616516113,True,False
MOT20-03,2109,2363854,650,517,509,candidate,-0.09162402153015137,-0.03752458095550537,False,False
MOT20-03,2109,2364043,232,532,615,candidate,-0.19492876529693604,-0.18160295486450195,False,False
MOT20-03,2110,2365301,650,517,509,candidate,-0.08449488878250122,-0.05676382780075073,False,False
MOT20-03,2111,2366769,650,517,509,candidate,-0.1031043529510498,-0.05453246831893921,False,False
MOT20-03,2111,2367685,157,762,793,candidate,0.2706334888935089,0.0004926323890686035,True,True
MOT20-03,2112,2368657,244,649,588,candidate,0.20467865467071533,-0.08913242816925049,True,False
MOT20-03,2113,2369688,650,517,509,candidate,-0.11490148305892944,-0.021866202354431152,False,False
MOT20-03,2114,2371877,244,649,588,candidate,0.039073169231414795,-0.03074103593826294,True,False
MOT20-03,2115,2373089,244,649,588,candidate,0.04875445365905762,-0.07759690284729004,True,False
MOT20-03,2131,2397011,243,649,588,suppressor,-0.1471276879310608,-0.1554657220840454,True,True
MOT20-03,2133,2400076,243,649,588,suppressor,-0.1237749457359314,-0.09512406587600708,True,True
MOT20-03,2134,2401899,243,649,588,suppressor,-0.08657252788543701,-0.050315260887145996,True,True
MOT20-03,2136,2404619,243,649,588,suppressor,-0.11911892890930176,-0.06662577390670776,True,True
MOT20-03,2138,2407677,243,649,588,suppressor,-0.14232486486434937,-0.13042306900024414,True,True
MOT20-03,2143,2415453,243,649,588,suppressor,-0.15121537446975708,-0.09465193748474121,True,True
MOT20-03,2167,2452206,665,503,691,candidate,-0.35236066579818726,-0.18329167366027832,False,False
MOT20-03,2184,2479073,644,700,635,suppressor,-0.08114266395568848,-0.12096595764160156,True,True
MOT20-03,2190,2489818,157,762,793,candidate,0.050649046897888184,-0.009244799613952637,True,False
MOT20-03,2192,2492920,704,476,829,candidate,-0.1185981035232544,0.09753453731536865,False,True
MOT20-03,2208,2519013,660,860,584,candidate,0.2901919186115265,-0.01989525556564331,True,False
MOT20-03,2217,2533610,642,671,572,candidate,0.21078366041183472,-0.03443711996078491,True,False
MOT20-03,2220,2537506,700,599,572,suppressor,-0.01719343662261963,-0.17888981103897095,True,True
MOT20-03,2235,2562976,635,860,882,candidate,-0.027211904525756836,-0.18753260374069214,False,False
MOT20-03,2249,2586614,629,675,656,candidate,0.05458393692970276,-0.10304123163223267,True,False
MOT20-03,2276,2631362,611,630,624,suppressor,0.12558302283287048,-0.12292671203613281,False,True
MOT20-03,2332,2724118,612,630,940,candidate,-0.2842472791671753,-0.04956585168838501,False,False
MOT20-03,2339,2736013,236,431,516,suppressor,-0.08091676235198975,-0.26307713985443115,True,True
MOT20-03,2351,2756128,236,516,431,suppressor,-0.08088773488998413,-0.17317724227905273,True,True
MOT20-03,2354,2762547,157,762,793,candidate,-0.017776072025299072,-0.0016085505485534668,False,False
MOT20-03,2357,2767680,157,762,793,candidate,-0.039277851581573486,-0.010206639766693115,False,False
MOT20-05,17,34480,554,127,134,suppressor,-0.0067948102951049805,-0.0031654834747314453,True,True
MOT20-05,18,36585,554,127,134,suppressor,-0.01387941837310791,-0.07215696573257446,True,True
MOT20-05,20,39933,383,133,96,candidate,0.1258556842803955,0.00464707612991333,True,True
MOT20-05,20,40681,554,127,134,suppressor,-0.020891666412353516,-0.07179486751556396,True,True
MOT20-05,27,54996,134,42,45,candidate,-0.09478121995925903,0.024286985397338867,False,True
MOT20-05,29,59789,317,169,66,suppressor,0.30533093214035034,-0.0821942687034607,False,True
MOT20-05,33,67738,554,127,134,suppressor,-0.0733838677406311,-0.10600894689559937,True,True
MOT20-05,41,81987,340,153,183,candidate,0.05208778381347656,-0.01694178581237793,True,False
MOT20-05,42,84756,554,134,127,candidate,0.047299206256866455,-0.1774081587791443,True,False
MOT20-05,43,85977,340,153,183,candidate,0.03679913282394409,-0.03022480010986328,True,False
MOT20-05,51,102428,555,127,134,candidate,0.007376909255981445,0.012522578239440918,True,True
MOT20-05,96,188315,235,155,34,candidate,0.26523536443710327,-0.006109178066253662,True,False
MOT20-05,116,225086,555,127,134,candidate,0.032872915267944336,-0.07730215787887573,True,False
MOT20-05,130,249588,555,127,134,candidate,0.04954040050506592,-0.014152586460113525,True,False
MOT20-05,138,263527,555,127,134,candidate,0.0061266422271728516,0.011792182922363281,True,True
MOT20-05,140,266957,555,127,134,candidate,0.019898414611816406,-0.011731863021850586,True,False
MOT20-05,141,268678,555,127,134,candidate,0.01991194486618042,-0.0018627643585205078,True,False
MOT20-05,144,273859,555,127,134,candidate,0.024074673652648926,-0.09551674127578735,True,False
MOT20-05,149,282581,555,127,134,candidate,-0.014499843120574951,-0.15391945838928223,False,False
MOT20-05,151,286116,555,127,134,candidate,-0.013788402080535889,-0.1456143856048584,False,False
MOT20-05,153,289646,555,127,134,candidate,0.04321920871734619,-0.09679067134857178,True,False
MOT20-05,158,298487,555,127,134,candidate,0.08641308546066284,-0.018398702144622803,True,False
MOT20-05,165,311543,145,315,316,candidate,0.1313304901123047,-0.11132502555847168,True,False
MOT20-05,166,311951,170,339,137,candidate,0.07826918363571167,-0.1154947280883789,True,False
MOT20-05,182,340494,1167,266,52,candidate,-0.06734251976013184,-0.01859879493713379,False,False
MOT20-05,183,342228,1167,266,52,candidate,-0.07083988189697266,-0.11581897735595703,False,False
MOT20-05,184,343986,1167,266,52,candidate,-0.08297133445739746,-0.21872711181640625,False,False
MOT20-05,202,375191,555,127,134,candidate,0.07162386178970337,-0.05330735445022583,True,False
MOT20-05,204,378619,555,127,134,candidate,0.06439465284347534,-0.025866806507110596,True,False
MOT20-05,209,387106,555,127,134,candidate,0.015495836734771729,-0.04580408334732056,True,False
MOT20-05,211,390575,555,127,134,candidate,0.02196401357650757,-0.004096925258636475,True,False
MOT20-05,212,392296,555,127,134,candidate,0.026582777500152588,-0.014795124530792236,True,False
MOT20-05,216,399182,555,127,134,candidate,0.03296315670013428,-0.014534056186676025,True,False
MOT20-05,221,407727,555,127,134,candidate,0.06439459323883057,0.007978558540344238,True,True
MOT20-05,246,451422,555,127,134,candidate,0.04131537675857544,-0.03274333477020264,True,False
MOT20-05,250,458402,555,127,134,candidate,0.04336589574813843,-0.02703857421875,True,False
MOT20-05,253,463639,555,127,134,candidate,0.046779513359069824,-0.006024718284606934,True,False
MOT20-05,254,465341,555,127,134,candidate,0.038669586181640625,-0.008987009525299072,True,False
MOT20-05,257,470578,555,127,134,candidate,0.027922332286834717,-0.03103715181350708,True,False
MOT20-05,258,472301,555,127,134,candidate,0.03462737798690796,-0.00957643985748291,True,False
MOT20-05,267,487900,555,127,134,candidate,0.03078019618988037,-0.006292283535003662,True,False
MOT20-05,269,491456,555,127,134,candidate,0.027918636798858643,-0.020665466785430908,True,False
MOT20-05,271,494913,555,127,134,candidate,0.022644519805908203,-0.011645138263702393,True,False
MOT20-05,273,498440,555,127,134,candidate,0.031861066818237305,-0.009384751319885254,True,False
MOT20-05,274,500221,555,127,134,candidate,0.04274493455886841,-0.008550584316253662,True,False
MOT20-05,275,501978,555,127,134,candidate,0.04319882392883301,-0.017552495002746582,True,False
MOT20-05,276,504138,901,38,367,candidate,0.23490512371063232,-0.15260624885559082,True,False
MOT20-05,277,505532,555,127,134,candidate,0.048860788345336914,-0.015419304370880127,True,False
MOT20-05,277,505883,901,38,367,candidate,0.25184130668640137,-0.056647539138793945,True,False
MOT20-05,278,507320,555,127,134,candidate,0.04609948396682739,-0.02357250452041626,True,False
MOT20-05,279,509081,555,127,134,candidate,0.03154200315475464,-0.040503859519958496,True,False
MOT20-05,280,510888,555,127,134,candidate,0.04453235864639282,-0.041899144649505615,True,False
MOT20-05,281,512669,555,127,134,candidate,0.027567028999328613,-0.038957297801971436,True,False
MOT20-05,282,514428,555,127,134,candidate,0.03318333625793457,-0.05285245180130005,True,False
MOT20-05,283,516211,555,127,134,candidate,0.017368435859680176,-0.03153020143508911,True,False
MOT20-05,299,544708,555,127,134,candidate,0.05033677816390991,-0.01653742790222168,True,False
MOT20-05,309,562818,555,127,134,candidate,0.06817060708999634,-0.025309741497039795,True,False
MOT20-05,313,569417,197,93,151,candidate,0.03309464454650879,-0.22595632076263428,True,False
MOT20-05,315,573655,555,127,134,candidate,0.10622668266296387,-0.004614353179931641,True,False
MOT20-05,316,574895,197,151,93,suppressor,-0.010183334350585938,-0.22904276847839355,True,True
MOT20-05,316,575508,555,127,134,candidate,0.09992349147796631,-0.041020095348358154,True,False
MOT20-05,317,577336,555,127,134,candidate,0.09793436527252197,-0.07348740100860596,True,False
MOT20-05,318,579196,555,127,134,candidate,0.09925699234008789,-0.034898996353149414,True,False
MOT20-05,323,588624,49,279,288,candidate,-0.06483644247055054,-0.15828001499176025,False,False
MOT20-05,325,592143,554,134,127,candidate,0.08104199171066284,-0.016438186168670654,True,False
MOT20-05,334,608433,554,134,127,candidate,0.12047934532165527,-0.03240841627120972,True,False
MOT20-05,335,610213,554,134,127,candidate,0.11656850576400757,-0.012820243835449219,True,False
MOT20-05,336,612046,554,134,127,candidate,0.12462383508682251,-0.009687721729278564,True,False
MOT20-05,351,638363,243,40,68,candidate,0.051451802253723145,-0.02712792158126831,True,False
MOT20-05,352,639707,243,40,68,candidate,0.08023262023925781,-0.04168742895126343,True,False
MOT20-05,363,660931,49,279,288,candidate,-0.05968642234802246,-0.13589119911193848,False,False
MOT20-05,376,684131,1167,445,238,candidate,0.17374807596206665,-0.02645576000213623,True,False
MOT20-05,376,684629,26,290,444,suppressor,-0.10594606399536133,-0.1272721290588379,True,True
MOT20-05,379,689601,1167,445,238,candidate,-0.07834911346435547,-0.21880531311035156,False,False
MOT20-05,383,697416,26,290,444,suppressor,-0.0902058482170105,-0.007668673992156982,True,True
MOT20-05,392,712460,194,261,24,suppressor,-0.13289660215377808,-0.09329348802566528,True,True
MOT20-05,394,716267,170,408,450,candidate,-0.029038429260253906,0.007131457328796387,False,True
MOT20-05,395,718529,128,114,262,candidate,-0.10351234674453735,-0.2257804274559021,False,False
MOT20-05,395,718569,170,408,450,candidate,-0.05584841966629028,-0.14379388093948364,False,False
MOT20-05,396,720315,170,408,450,suppressor,-0.020003199577331543,-0.14651250839233398,True,True
MOT20-05,398,723410,170,408,450,candidate,-0.03363692760467529,0.06921780109405518,False,True
MOT20-05,399,725204,170,408,450,candidate,-0.062276244163513184,-0.036110758781433105,False,False
MOT20-05,403,733166,555,127,134,candidate,0.0073798298835754395,-0.01885288953781128,True,False
MOT20-05,414,752601,555,127,134,candidate,-0.04208105802536011,-0.01153188943862915,False,False
MOT20-05,419,761347,1042,52,20,suppressor,0.0782347321510315,-0.2588159441947937,False,True
MOT20-05,432,783529,222,17,276,suppressor,-0.0503886342048645,-0.09052485227584839,True,True
MOT20-05,435,789203,555,127,134,candidate,0.011232197284698486,-0.012706279754638672,True,False
MOT20-05,442,802534,555,127,134,candidate,0.009839415550231934,-0.09604740142822266,True,False
MOT20-05,465,841489,171,148,191,candidate,0.2279874086380005,-0.020169317722320557,True,False
MOT20-05,465,842281,173,316,321,candidate,0.004858940839767456,-0.14715856313705444,True,False
MOT20-05,466,843984,173,316,321,candidate,-0.004422903060913086,-0.13487213850021362,False,False
MOT20-05,467,845692,173,316,321,candidate,0.015367060899734497,-0.02757859230041504,True,False
MOT20-05,474,857286,234,166,454,candidate,-0.018365859985351562,-0.05116182565689087,False,False
MOT20-05,477,863114,1123,141,83,candidate,0.03692328929901123,-0.06306010484695435,True,False
MOT20-05,478,864785,1123,141,83,candidate,0.04855227470397949,-0.02141273021697998,True,False
MOT20-05,479,866530,1123,141,83,candidate,0.045221924781799316,-0.06572610139846802,True,False
MOT20-05,480,868205,1123,141,83,candidate,0.05690741539001465,-0.07321006059646606,True,False
MOT20-05,481,869094,1123,141,83,candidate,0.0687251091003418,-0.029552161693572998,True,False
MOT20-05,482,871653,1123,141,83,candidate,0.05609333515167236,-0.09785670042037964,True,False
MOT20-05,483,873379,1123,141,83,candidate,0.052985429763793945,-0.04230391979217529,True,False
MOT20-05,484,875036,1123,141,83,candidate,0.05607199668884277,-0.006921112537384033,True,False
MOT20-05,485,876846,1123,141,83,candidate,0.07104015350341797,-0.03222489356994629,True,False
MOT20-05,486,878641,1123,141,83,candidate,0.0569269061088562,-0.027982592582702637,True,False
MOT20-05,487,880312,1123,141,83,candidate,0.07304155826568604,-0.0226210355758667,True,False
MOT20-05,488,882040,1123,141,83,candidate,0.06951600313186646,-0.0356823205947876,True,False
MOT20-05,489,883733,1123,141,83,candidate,0.11625313758850098,-0.006898462772369385,True,False
MOT20-05,491,887316,1123,141,83,candidate,0.09228026866912842,-0.006818532943725586,True,False
MOT20-05,492,888094,170,408,462,candidate,0.10904854536056519,-0.029727637767791748,True,False
MOT20-05,492,889044,1123,141,83,candidate,0.0863068699836731,-0.014474332332611084,True,False
MOT20-05,493,889900,170,408,462,candidate,0.06293541193008423,-0.09553205966949463,True,False
MOT20-05,495,894372,1123,141,83,candidate,0.08701610565185547,-0.018907546997070312,True,False
MOT20-05,497,897948,1123,141,83,candidate,0.06834769248962402,-0.06360328197479248,True,False
MOT20-05,498,899275,170,408,462,candidate,0.14940088987350464,0.13992154598236084,True,True
MOT20-05,500,903240,1123,141,83,candidate,0.06533241271972656,-0.1368592381477356,True,False
MOT20-05,501,904778,173,316,321,candidate,0.1105847954750061,-0.010407090187072754,True,False
MOT20-05,504,909270,170,408,462,candidate,0.11122047901153564,0.13101911544799805,True,True
MOT20-05,520,937259,183,166,234,candidate,-0.028225064277648926,0.19638341665267944,False,True
MOT20-05,556,999639,172,191,148,candidate,-0.04616892337799072,-0.23815757036209106,False,False
MOT20-05,568,1020912,555,127,134,candidate,-0.0008350610733032227,-0.08420580625534058,False,False
MOT20-05,569,1022605,555,127,134,candidate,0.009266436100006104,-0.08737176656723022,True,False
MOT20-05,604,1082708,169,113,462,suppressor,-0.10772943496704102,-0.02929818630218506,True,True
MOT20-05,616,1104085,42,537,521,candidate,0.0006568431854248047,0.0009353160858154297,True,True
MOT20-05,631,1130726,1123,141,83,candidate,-0.04866683483123779,-0.03171086311340332,False,False
MOT20-05,640,1146556,1123,141,83,candidate,-0.07712894678115845,-0.16561579704284668,False,False
MOT20-05,644,1153203,51,273,289,candidate,-0.20643267035484314,-0.04092228412628174,False,False
MOT20-05,651,1165899,1123,141,83,candidate,-0.05758178234100342,-0.028527915477752686,False,False
MOT20-05,652,1167491,512,34,116,candidate,0.1105649471282959,-0.02516186237335205,True,False
MOT20-05,652,1167665,1123,141,83,candidate,-0.05116164684295654,-0.03796809911727905,False,False
MOT20-05,653,1169159,91,384,595,candidate,-0.040260374546051025,0.0933685302734375,False,True
MOT20-05,653,1169434,1123,141,83,candidate,-0.05390900373458862,-0.013019859790802002,False,False
MOT20-05,656,1174731,1123,141,83,candidate,0.003621399402618408,-0.006936132907867432,True,False
MOT20-05,656,1175197,1182,588,607,candidate,0.28366804122924805,-0.17051076889038086,True,False
MOT20-05,659,1179206,69,537,609,suppressor,-0.12742000818252563,-0.25078725814819336,True,True
MOT20-05,666,1191288,42,521,537,suppressor,0.027359068393707275,-0.11244076490402222,False,True
MOT20-05,670,1198325,1123,141,83,candidate,-0.01373976469039917,-0.02534794807434082,False,False
MOT20-05,687,1228024,26,499,287,candidate,0.024613499641418457,-0.07976561784744263,True,False
MOT20-05,708,1264643,173,384,321,candidate,-0.28038719296455383,-0.08058100938796997,False,False
MOT20-05,717,1280486,76,382,439,suppressor,-0.01894092559814453,-0.17404943704605103,True,True
MOT20-05,721,1286844,1039,653,286,candidate,0.18711209297180176,-0.07120800018310547,True,False
MOT20-05,722,1288556,1039,653,286,candidate,0.18394756317138672,-0.09435522556304932,True,False
MOT20-05,729,1300356,1039,653,286,candidate,0.1424807906150818,-0.13849687576293945,True,False
MOT20-05,730,1302073,1039,653,286,candidate,0.14989137649536133,-0.1304437518119812,True,False
MOT20-05,738,1315747,1039,653,286,candidate,0.09619814157485962,-0.13511383533477783,True,False
MOT20-05,741,1320870,1039,653,286,candidate,0.09179461002349854,-0.1672598123550415,True,False
MOT20-05,777,1383134,1162,409,413,candidate,-0.07757031917572021,-0.051023125648498535,False,False
MOT20-05,783,1392772,51,273,595,candidate,-0.20223450660705566,-0.03225839138031006,False,False
MOT20-05,786,1398190,49,279,288,candidate,0.01832526922225952,-0.03147631883621216,True,False
MOT20-05,792,1408360,49,279,288,candidate,0.09433841705322266,-0.028673112392425537,True,False
MOT20-05,793,1410003,49,279,288,candidate,0.14036285877227783,-0.04581242799758911,True,False
MOT20-05,794,1411302,49,279,288,candidate,0.10065525770187378,-0.027055442333221436,True,False
MOT20-05,794,1411792,51,273,595,candidate,-0.16466134786605835,-0.067649245262146,False,False
MOT20-05,817,1452825,554,134,127,candidate,0.026925384998321533,-0.09277790784835815,True,False
MOT20-05,827,1469978,88,737,499,candidate,0.24242854118347168,-0.050870299339294434,True,False
MOT20-05,833,1480393,1167,286,20,candidate,-0.1602368950843811,-0.029917895793914795,False,False
MOT20-05,834,1482168,1167,286,20,candidate,-0.16043245792388916,-0.026786208152770996,False,False
MOT20-05,859,1527627,87,361,595,candidate,0.2545003890991211,0.05723637342453003,True,True
MOT20-05,885,1576698,49,279,288,candidate,0.05505138635635376,-0.04231780767440796,True,False
MOT20-05,886,1578599,49,279,288,candidate,0.05705839395523071,-0.048306047916412354,True,False
MOT20-05,887,1580528,49,279,288,candidate,0.06294602155685425,-0.032302260398864746,True,False
MOT20-05,888,1582408,49,279,288,candidate,0.04095655679702759,-0.052661895751953125,True,False
MOT20-05,889,1584318,49,279,288,candidate,0.0442579984664917,-0.060080528259277344,True,False
MOT20-05,889,1584410,75,759,730,candidate,-0.029087841510772705,-0.20103120803833008,False,False
MOT20-05,890,1586266,49,279,288,candidate,0.07199487090110779,-0.04161560535430908,True,False
MOT20-05,891,1588178,49,279,288,candidate,0.0776371955871582,-0.019766628742218018,True,False
MOT20-05,893,1592176,75,759,730,candidate,-0.036064982414245605,-0.15618687868118286,False,False
MOT20-05,900,1605964,53,334,795,candidate,0.06823378801345825,-0.23200732469558716,True,False
MOT20-05,902,1609874,54,747,383,candidate,0.06932693719863892,-0.17810958623886108,True,False
MOT20-05,912,1629809,76,801,698,suppressor,0.27045702934265137,-0.02386760711669922,False,True
MOT20-05,914,1634509,75,698,730,suppressor,-0.15678554773330688,-0.18597078323364258,True,True
MOT20-05,938,1682473,35,796,711,candidate,-0.10443240404129028,0.03500652313232422,False,True
MOT20-05,939,1684293,75,730,821,candidate,0.1303609013557434,0.04793381690979004,True,True
MOT20-05,959,1723607,1165,640,711,candidate,-0.01134347915649414,-0.10988384485244751,False,False
MOT20-05,960,1726687,1036,120,101,candidate,-0.02717280387878418,-0.2013760209083557,False,False
MOT20-05,965,1735725,52,496,334,candidate,0.0018085837364196777,-0.07724857330322266,True,False
MOT20-05,983,1770195,65,595,818,candidate,-0.15136593580245972,-0.19253486394882202,False,False
MOT20-05,986,1776041,65,818,595,suppressor,0.1905977725982666,-0.1926327347755432,False,True
MOT20-05,999,1801508,1185,836,53,candidate,0.11682546138763428,-0.02735203504562378,True,False
MOT20-05,1001,1805991,1059,3,583,candidate,0.020329952239990234,-0.1566419005393982,True,False
MOT20-05,1033,1867862,1060,583,3,candidate,0.25035834312438965,-0.070201575756073,True,False
MOT20-05,1037,1874640,1060,583,3,candidate,0.21170610189437866,-0.01586049795150757,True,False
MOT20-05,1040,1879339,87,871,334,candidate,0.08701121807098389,-0.021348178386688232,True,False
MOT20-05,1056,1909924,1059,3,583,candidate,0.048219919204711914,-0.02291041612625122,True,False
MOT20-05,1067,1930446,1036,120,101,candidate,0.06003814935684204,-0.2337622046470642,True,False
MOT20-05,1085,1962719,1162,409,413,candidate,-0.05777466297149658,0.005252540111541748,False,True
MOT20-05,1086,1965085,1162,409,413,candidate,-0.060131072998046875,-0.01563483476638794,False,False
