seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,positive_support_nonconformity,positive_support_p_value
MOT17-02-FRCNN,1290,32,77,269,v_to_u,1,-0.225454545455,0.453637247915,0.185501066098
MOT17-02-FRCNN,1291,36,77,269,v_to_u,1,-0.416167664671,0.269216350257,0.413646055437
MOT17-02-FRCNN,1294,46,77,269,v_to_u,1,-0.215568862275,-0.182186224544,0.972281449893
MOT17-02-FRCNN,1296,53,77,269,v_to_u,1,-0.429268292683,0.33347095127,0.313432835821
MOT17-02-FRCNN,1297,57,77,269,v_to_u,1,0.125541125541,0.342244901677,0.300639658849
MOT17-02-FRCNN,1298,59,77,269,v_to_u,1,-0.056603773585,-0.431764954911,0.997867803838
MOT17-02-FRCNN,1299,60,77,269,v_to_u,1,-0.315789473684,0.362282563896,0.275053304904
MOT17-02-FRCNN,1300,61,77,269,v_to_u,1,-0.121621621622,-0.209294079585,0.976545842217
MOT17-02-FRCNN,1302,67,77,269,v_to_u,1,0.17037037037,-0.257734081908,0.987206823028
MOT17-02-FRCNN,1303,69,77,269,v_to_u,1,0.134020618557,0.180059184946,0.571428571429
MOT17-02-FRCNN,1305,74,77,269,v_to_u,1,-0.195402298851,0.543594747882,0.117270788913
MOT17-02-FRCNN,1306,76,77,269,v_to_u,1,-0.033707865169,0.140410162592,0.637526652452
MOT17-02-FRCNN,1313,14,27,271,v_to_u,1,-0.142608695652,0.347352116539,0.294243070362
MOT17-02-FRCNN,1322,27,40,271,u_to_v,1,-0.10119047619,0.483184386284,0.151385927505
MOT17-02-FRCNN,1323,27,46,271,u_to_v,1,-0.089238845144,0.481627592064,0.155650319829
MOT17-02-FRCNN,1324,27,48,271,u_to_v,1,-0.337209302326,0.534526342311,0.121535181237
MOT17-02-FRCNN,1325,27,53,271,u_to_v,1,-0.205250596659,0.496803542763,0.144989339019
MOT17-02-FRCNN,1326,27,57,271,u_to_v,1,0.069662921348,0.102894181343,0.7078891258
MOT17-02-FRCNN,1327,27,59,271,u_to_v,1,-0.10625,0.491233983001,0.147121535181
MOT17-02-FRCNN,1328,27,60,271,u_to_v,1,-0.316831683168,0.206701986195,0.520255863539
MOT17-02-FRCNN,1330,27,65,271,u_to_v,1,-0.192164179104,0.538993118356,0.119402985075
MOT17-02-FRCNN,1331,27,67,271,u_to_v,1,-0.183381088825,0.342914782924,0.300639658849
MOT17-02-FRCNN,1335,27,76,271,u_to_v,1,-0.270627062706,0.295853007394,0.366737739872
MOT17-02-FRCNN,1336,27,78,271,u_to_v,1,-0.351351351351,0.357768748529,0.279317697228
MOT17-02-FRCNN,1338,15,61,281,u_to_v,1,0.0,0.239178163118,0.462686567164
MOT17-02-FRCNN,1339,15,61,281,v_to_u,1,0.0,0.185448212818,0.560767590618
MOT17-02-FRCNN,1340,46,61,281,u_to_v,1,0.0,-0.066270035279,0.912579957356
MOT17-02-FRCNN,1342,59,61,281,u_to_v,1,0.0,-0.502149559466,0.997867803838
MOT17-02-FRCNN,1343,59,61,281,v_to_u,1,-0.135593220339,0.364335649151,0.275053304904
MOT17-02-FRCNN,1345,61,80,281,v_to_u,1,0.0,-0.337405474712,0.995735607676
MOT17-02-FRCNN,1346,1,83,283,v_to_u,1,-0.491007194245,0.50441792699,0.140724946695
MOT17-02-FRCNN,1348,4,83,283,v_to_u,1,-0.117263843648,0.197465257632,0.539445628998
MOT17-02-FRCNN,1349,6,83,283,v_to_u,1,0.140350877193,0.195314329739,0.54157782516
MOT17-02-FRCNN,1350,8,83,283,v_to_u,1,-0.121118012422,0.466681300829,0.159914712154
MOT17-02-FRCNN,1351,13,83,283,v_to_u,1,0.28125,0.252616697716,0.43710021322
MOT17-02-FRCNN,1352,14,83,283,v_to_u,1,-0.183333333333,0.387570985794,0.247334754797
MOT17-02-FRCNN,1353,15,83,283,v_to_u,1,0.0,0.109908651795,0.695095948827
MOT17-02-FRCNN,1354,16,83,283,v_to_u,1,-0.101910828025,0.341640307143,0.300639658849
MOT17-02-FRCNN,1355,20,83,283,v_to_u,1,-0.254794520548,0.342614001335,0.300639658849
MOT17-02-FRCNN,1356,24,83,283,v_to_u,1,-0.079086115993,0.459632986395,0.168443496802
MOT17-02-FRCNN,1357,31,83,283,v_to_u,1,0.229235880399,0.137644843808,0.650319829424
MOT17-02-FRCNN,1358,32,83,283,v_to_u,1,-0.193430656934,0.414267897704,0.221748400853
MOT17-02-FRCNN,1359,36,83,283,v_to_u,1,-0.375375375375,0.220164568663,0.503198294243
MOT17-02-FRCNN,1361,40,83,283,v_to_u,1,0.235294117647,0.231639047151,0.473347547974
MOT17-02-FRCNN,1362,46,83,283,v_to_u,1,-0.132530120482,-0.249906387542,0.982942430704
MOT17-02-FRCNN,1364,53,83,283,v_to_u,1,-0.362745098039,0.18208499514,0.569296375267
MOT17-02-FRCNN,1365,57,83,283,v_to_u,1,0.186956521739,0.132519609465,0.658848614072
MOT17-02-FRCNN,1366,59,83,283,v_to_u,1,-0.180952380952,-0.219448210112,0.976545842217
MOT17-02-FRCNN,1367,60,83,283,v_to_u,1,-0.386243386243,0.214083310379,0.507462686567
MOT17-02-FRCNN,1368,65,83,283,v_to_u,1,0.07476635514,0.20861440292,0.515991471215
MOT17-02-FRCNN,1369,67,83,283,v_to_u,1,0.171641791045,0.011571437053,0.840085287846
MOT17-02-FRCNN,1370,69,83,283,v_to_u,1,0.077720207254,0.365421264639,0.275053304904
MOT17-02-FRCNN,1372,74,83,283,v_to_u,1,-0.348837209302,0.364521440859,0.275053304904
MOT17-02-FRCNN,1373,76,83,283,v_to_u,1,-0.181818181818,0.228518782037,0.479744136461
MOT17-02-FRCNN,1374,78,83,283,v_to_u,1,-0.110169491525,0.139304551393,0.648187633262
MOT17-02-FRCNN,1376,80,83,283,v_to_u,1,-0.342857142857,0.442419309587,0.194029850746
MOT17-02-FRCNN,1377,81,83,283,v_to_u,1,-0.006802721088,0.247532494565,0.452025586354
MOT17-02-FRCNN,1379,1,84,289,v_to_u,1,-0.480215827338,0.173460378781,0.575692963753
MOT17-02-FRCNN,1380,3,84,289,v_to_u,1,-0.34762979684,0.424161095568,0.215351812367
MOT17-02-FRCNN,1381,4,84,289,v_to_u,1,-0.104234527687,0.45934039549,0.168443496802
MOT17-02-FRCNN,1382,6,84,289,v_to_u,1,0.155388471178,-0.134191851963,0.953091684435
MOT17-02-FRCNN,1383,8,84,289,v_to_u,1,-0.10248447205,0.313624804311,0.345415778252
MOT17-02-FRCNN,1384,13,84,289,v_to_u,1,0.265625,-0.013027946303,0.876332622601
MOT17-02-FRCNN,1385,14,84,289,v_to_u,1,-0.166666666667,-0.098861075523,0.942430703625
MOT17-02-FRCNN,1386,15,84,289,v_to_u,1,0.0,-0.010654884825,0.876332622601
MOT17-02-FRCNN,1387,16,84,289,v_to_u,1,-0.082802547771,0.098036008608,0.710021321962
MOT17-02-FRCNN,1388,20,84,289,v_to_u,1,-0.238356164384,0.095660491317,0.716417910448
MOT17-02-FRCNN,1389,24,84,289,v_to_u,1,-0.068541300527,0.22198042371,0.494669509595
MOT17-02-FRCNN,1390,31,84,289,v_to_u,1,0.209302325581,0.181162465227,0.569296375267
MOT17-02-FRCNN,1391,32,84,289,v_to_u,1,-0.171532846715,-0.22749678243,0.97867803838
MOT17-02-FRCNN,1392,36,84,289,v_to_u,1,-0.357357357357,0.162736234729,0.594882729211
MOT17-02-FRCNN,1393,38,84,289,v_to_u,1,0.246200607903,0.426672626034,0.213219616205
MOT17-02-FRCNN,1394,40,84,289,v_to_u,1,0.214532871972,0.475790821004,0.157782515991
MOT17-02-FRCNN,1395,46,84,289,v_to_u,1,-0.096385542169,-0.165187053925,0.965884861407
MOT17-02-FRCNN,1396,48,84,289,v_to_u,1,-0.481727574751,0.397717181438,0.232409381663
MOT17-02-FRCNN,1397,53,84,289,v_to_u,1,-0.333333333333,-0.084235750066,0.925373134328
MOT17-02-FRCNN,1398,57,84,289,v_to_u,1,0.213043478261,0.359713023759,0.277185501066
MOT17-02-FRCNN,1399,59,84,289,v_to_u,1,-0.152380952381,0.055637523331,0.791044776119
MOT17-02-FRCNN,1400,60,84,289,v_to_u,1,-0.417989417989,-0.158231896935,0.963752665245
MOT17-02-FRCNN,1401,65,84,289,v_to_u,1,0.07476635514,-0.114518187074,0.948827292111
MOT17-02-FRCNN,1402,67,84,289,v_to_u,1,0.126865671642,0.12114596621,0.673773987207
MOT17-02-FRCNN,1403,69,84,289,v_to_u,1,0.046632124352,-0.061081441459,0.910447761194
MOT17-02-FRCNN,1404,73,84,289,v_to_u,1,-0.11396011396,0.200465494486,0.533049040512
MOT17-02-FRCNN,1405,74,84,289,v_to_u,1,-0.418604651163,0.254639042282,0.43710021322
MOT17-02-FRCNN,1406,76,84,289,v_to_u,1,-0.25,0.277829963061,0.398720682303
MOT17-02-FRCNN,1407,78,84,289,v_to_u,1,-0.161016949153,0.278886043985,0.396588486141
MOT17-02-FRCNN,1408,79,84,289,v_to_u,1,0.048780487805,0.242644966924,0.45842217484
MOT17-02-FRCNN,1409,80,84,289,v_to_u,1,-0.485714285714,0.445325369654,0.194029850746
MOT17-02-FRCNN,1410,81,84,289,v_to_u,1,-0.027210884354,0.192416080665,0.550106609808
MOT17-02-FRCNN,1411,82,84,289,v_to_u,1,0.029411764706,-0.075491573174,0.918976545842
MOT17-02-FRCNN,1412,1,85,292,v_to_u,1,-0.474820143885,0.455016922404,0.183368869936
MOT17-02-FRCNN,1414,4,85,292,v_to_u,1,-0.094462540717,0.488122714818,0.149253731343
MOT17-02-FRCNN,1416,8,85,292,v_to_u,1,-0.093167701863,0.478396825817,0.157782515991
MOT17-02-FRCNN,1418,14,85,292,v_to_u,1,-0.158333333333,0.304293821897,0.351812366738
MOT17-02-FRCNN,1420,16,85,292,v_to_u,1,-0.073248407643,0.101463803107,0.7078891258
MOT17-02-FRCNN,1422,24,85,292,v_to_u,1,-0.063268892794,0.017469443301,0.831556503198
MOT17-02-FRCNN,1423,31,85,292,v_to_u,1,0.199335548173,0.204897190844,0.520255863539
MOT17-02-FRCNN,1424,32,85,292,v_to_u,1,-0.160583941606,0.143516953961,0.633262260128
MOT17-02-FRCNN,1425,36,85,292,v_to_u,1,-0.348348348348,-0.022673514044,0.886993603412
MOT17-02-FRCNN,1426,38,85,292,v_to_u,1,0.255319148936,0.02095865958,0.827292110874
MOT17-02-FRCNN,1427,40,85,292,v_to_u,1,0.204152249135,0.20981916333,0.513859275053
MOT17-02-FRCNN,1428,46,85,292,v_to_u,1,-0.078313253012,-0.222975529991,0.97867803838
MOT17-02-FRCNN,1430,53,85,292,v_to_u,1,-0.31862745098,0.006675818768,0.842217484009
MOT17-02-FRCNN,1431,57,85,292,v_to_u,1,0.226086956522,0.230170600538,0.479744136461
MOT17-02-FRCNN,1432,59,85,292,v_to_u,1,-0.12380952381,0.016881960871,0.831556503198
MOT17-02-FRCNN,1433,60,85,292,v_to_u,1,-0.433862433862,0.150948307781,0.62473347548
MOT17-02-FRCNN,1435,67,85,292,v_to_u,1,0.10447761194,-0.221989465252,0.97867803838
MOT17-02-FRCNN,1436,69,85,292,v_to_u,1,0.031088082902,0.476938530311,0.157782515991
MOT17-02-FRCNN,1438,74,85,292,v_to_u,1,-0.453488372093,0.417563049213,0.215351812367
MOT17-02-FRCNN,1439,76,85,292,v_to_u,1,-0.284090909091,0.226664071753,0.488272921109
MOT17-02-FRCNN,1440,78,85,292,v_to_u,1,-0.186440677966,0.349830282122,0.285714285714
MOT17-02-FRCNN,1442,80,85,292,v_to_u,1,-0.4,0.254170153169,0.43710021322
MOT17-02-FRCNN,1443,81,85,292,v_to_u,1,-0.037414965986,0.396129663423,0.238805970149
MOT17-02-FRCNN,1444,82,85,292,v_to_u,1,0.042016806723,0.281886231672,0.390191897655
MOT17-02-FRCNN,1460,15,46,293,u_to_v,1,-0.026905829596,0.368507580886,0.27078891258
MOT17-02-FRCNN,1467,15,67,293,u_to_v,1,-0.154589371981,0.511797302518,0.134328358209
MOT17-02-FRCNN,1469,15,73,293,u_to_v,1,-0.486529318542,0.436321133196,0.19829424307
MOT17-02-FRCNN,1472,15,78,293,u_to_v,1,-0.238693467337,0.444944723595,0.194029850746
MOT17-02-FRCNN,1475,15,81,293,u_to_v,1,-0.243902439024,0.470766539153,0.159914712154
MOT17-02-FRCNN,1479,4,86,300,v_to_u,1,-0.068403908795,0.181637470793,0.569296375267
MOT17-02-FRCNN,1480,6,86,300,v_to_u,1,0.182957393484,0.36234970922,0.275053304904
MOT17-02-FRCNN,1482,13,86,300,v_to_u,1,0.236979166667,0.038411028091,0.803837953092
MOT17-02-FRCNN,1483,14,86,300,v_to_u,1,-0.136111111111,0.024768294163,0.827292110874
MOT17-02-FRCNN,1484,16,86,300,v_to_u,1,-0.047770700637,0.35877012912,0.277185501066
MOT17-02-FRCNN,1485,20,86,300,v_to_u,1,-0.208219178082,0.166653285796,0.586353944563
MOT17-02-FRCNN,1486,24,86,300,v_to_u,1,-0.04920913884,0.074214819891,0.756929637527
MOT17-02-FRCNN,1487,31,86,300,v_to_u,1,0.172757475083,0.149060564253,0.626865671642
MOT17-02-FRCNN,1488,32,86,300,v_to_u,1,-0.131386861314,0.46117903875,0.164179104478
MOT17-02-FRCNN,1489,36,86,300,v_to_u,1,-0.324324324324,0.368113816849,0.272921108742
MOT17-02-FRCNN,1490,38,86,300,v_to_u,1,0.279635258359,0.03448220187,0.808102345416
MOT17-02-FRCNN,1491,40,86,300,v_to_u,1,0.176470588235,0.045415175997,0.80170575693
MOT17-02-FRCNN,1492,46,86,300,v_to_u,1,-0.030120481928,0.186145424939,0.558635394456
MOT17-02-FRCNN,1494,53,86,300,v_to_u,1,-0.279411764706,0.042646080671,0.80170575693
MOT17-02-FRCNN,1496,59,86,300,v_to_u,1,-0.047619047619,-0.3527171848,0.995735607676
MOT17-02-FRCNN,1497,60,86,300,v_to_u,1,-0.47619047619,0.217282496718,0.505330490405
MOT17-02-FRCNN,1498,65,86,300,v_to_u,1,0.090342679128,0.046274132842,0.80170575693
MOT17-02-FRCNN,1499,67,86,300,v_to_u,1,0.044776119403,0.485235952573,0.151385927505
MOT17-02-FRCNN,1500,69,86,300,v_to_u,1,-0.010362694301,0.021000876827,0.827292110874
MOT17-02-FRCNN,1502,74,86,300,v_to_u,1,-0.453488372093,0.476781242969,0.157782515991
MOT17-02-FRCNN,1503,76,86,300,v_to_u,1,-0.375,0.095677951642,0.716417910448
MOT17-02-FRCNN,1504,78,86,300,v_to_u,1,-0.254237288136,-0.019249744732,0.882729211087
MOT17-02-FRCNN,1505,79,86,300,v_to_u,1,0.082317073171,0.525006077314,0.127931769723
MOT17-02-FRCNN,1506,80,86,300,v_to_u,1,-0.171428571429,0.280218566954,0.394456289979
MOT17-02-FRCNN,1507,81,86,300,v_to_u,1,-0.06462585034,0.30335690585,0.3539445629
MOT17-02-FRCNN,1508,82,86,300,v_to_u,1,0.075630252101,0.281793607152,0.390191897655
MOT17-02-FRCNN,1510,1,88,305,v_to_u,1,-0.451438848921,0.558959353018,0.10447761194
MOT17-02-FRCNN,1513,4,46,305,v_to_u,1,-0.033826638478,0.499365857359,0.140724946695
MOT17-02-FRCNN,1514,4,88,305,v_to_u,1,-0.052117263844,0.255018857144,0.43710021322
MOT17-02-FRCNN,1516,6,88,305,v_to_u,1,0.195488721805,0.259174427747,0.430703624733
MOT17-02-FRCNN,1518,8,88,305,v_to_u,1,-0.052795031056,0.513922108523,0.134328358209
MOT17-02-FRCNN,1520,13,88,305,v_to_u,1,0.223958333333,0.356034617689,0.28144989339
MOT17-02-FRCNN,1522,14,88,305,v_to_u,1,-0.122222222222,0.11265540075,0.688699360341
MOT17-02-FRCNN,1523,16,46,305,v_to_u,1,-0.020833333333,0.313120553553,0.345415778252
MOT17-02-FRCNN,1524,16,88,305,v_to_u,1,-0.031847133758,0.219132729554,0.503198294243
MOT17-02-FRCNN,1525,20,46,305,v_to_u,1,-0.133709981168,0.513380625184,0.134328358209
MOT17-02-FRCNN,1526,20,88,305,v_to_u,1,-0.194520547945,-0.051461271623,0.904051172708
MOT17-02-FRCNN,1528,24,88,305,v_to_u,1,-0.040421792619,0.300303171,0.360341151386
MOT17-02-FRCNN,1529,31,46,305,v_to_u,1,-0.004282655246,0.528587510171,0.121535181237
MOT17-02-FRCNN,1530,31,88,305,v_to_u,1,0.156146179402,0.312560627711,0.345415778252
MOT17-02-FRCNN,1532,32,88,305,v_to_u,1,-0.113138686131,0.338265415126,0.304904051173
MOT17-02-FRCNN,1533,36,46,305,v_to_u,1,-0.206412825651,0.479664548765,0.157782515991
MOT17-02-FRCNN,1534,36,88,305,v_to_u,1,-0.309309309309,0.081776470955,0.742004264392
MOT17-02-FRCNN,1535,38,46,305,v_to_u,1,0.19595959596,0.332261240434,0.315565031983
MOT17-02-FRCNN,1536,38,88,305,v_to_u,1,0.294832826748,0.514833261039,0.134328358209
MOT17-02-FRCNN,1537,40,46,305,v_to_u,1,-0.112087912088,0.203298449078,0.522388059701
MOT17-02-FRCNN,1538,40,88,305,v_to_u,1,0.159169550173,0.417265613733,0.215351812367
MOT17-02-FRCNN,1540,46,53,305,u_to_v,1,-0.140540540541,0.308545088004,0.347547974414
MOT17-02-FRCNN,1541,46,57,305,u_to_v,1,-0.063131313131,0.33937689717,0.302771855011
MOT17-02-FRCNN,1543,46,60,305,u_to_v,1,-0.264788732394,0.109226510287,0.697228144989
MOT17-02-FRCNN,1544,46,65,305,u_to_v,1,-0.186858316222,0.412063556344,0.221748400853
MOT17-02-FRCNN,1546,46,69,305,u_to_v,1,-0.328690807799,0.550502236736,0.110874200426
MOT17-02-FRCNN,1549,46,76,305,u_to_v,1,-0.188976377953,0.097803171009,0.710021321962
MOT17-02-FRCNN,1553,46,81,305,u_to_v,1,-0.278260869565,0.414805480387,0.221748400853
MOT17-02-FRCNN,1555,46,87,305,u_to_v,1,-0.464743589744,0.435267690376,0.202558635394
MOT17-02-FRCNN,1557,53,88,305,v_to_u,1,-0.254901960784,0.133039662191,0.658848614072
MOT17-02-FRCNN,1558,57,88,305,v_to_u,1,0.273913043478,0.285693035134,0.381663113006
MOT17-02-FRCNN,1559,59,88,305,v_to_u,1,0.0,-0.406289187906,0.997867803838
MOT17-02-FRCNN,1560,60,88,305,v_to_u,1,-0.497354497354,0.324714793073,0.324093816631
MOT17-02-FRCNN,1561,65,88,305,v_to_u,1,0.102803738318,-0.159985340274,0.965884861407
MOT17-02-FRCNN,1562,67,88,305,v_to_u,1,0.007462686567,0.366775998003,0.275053304904
MOT17-02-FRCNN,1563,69,88,305,v_to_u,1,-0.036269430052,-0.078985562376,0.923240938166
MOT17-02-FRCNN,1565,74,88,305,v_to_u,1,-0.395348837209,0.533879441442,0.121535181237
MOT17-02-FRCNN,1566,76,88,305,v_to_u,1,-0.431818181818,0.145701372292,0.631130063966
MOT17-02-FRCNN,1567,78,88,305,v_to_u,1,-0.296610169492,0.441639929036,0.196162046908
MOT17-02-FRCNN,1569,80,88,305,v_to_u,1,-0.028571428571,0.32954495822,0.317697228145
MOT17-02-FRCNN,1570,81,88,305,v_to_u,1,-0.081632653061,0.041514965921,0.80170575693
MOT17-02-FRCNN,1571,82,88,305,v_to_u,1,0.096638655462,0.211281236456,0.511727078891
MOT17-02-FRCNN,1572,87,88,305,v_to_u,1,-0.006849315068,0.222886111791,0.494669509595
MOT17-02-FRCNN,1575,4,59,308,v_to_u,1,-0.031553398058,0.392340448287,0.238805970149
MOT17-02-FRCNN,1576,6,59,308,v_to_u,1,0.015873015873,0.159373058468,0.605543710021
MOT17-02-FRCNN,1578,13,59,308,v_to_u,1,0.020449897751,0.300634509637,0.360341151386
MOT17-02-FRCNN,1581,20,59,308,v_to_u,1,-0.144680851064,0.126961939065,0.667377398721
MOT17-02-FRCNN,1582,24,59,308,v_to_u,1,-0.137982195846,0.288365980032,0.377398720682
MOT17-02-FRCNN,1583,31,59,308,v_to_u,1,-0.004926108374,0.1958441463,0.54157782516
MOT17-02-FRCNN,1585,36,59,308,v_to_u,1,-0.228310502283,0.418016994745,0.215351812367
MOT17-02-FRCNN,1592,59,65,308,u_to_v,1,-0.093896713615,0.379334128053,0.257995735608
MOT17-02-FRCNN,1594,59,69,308,u_to_v,1,-0.278523489933,0.428133405114,0.213219616205
MOT17-02-FRCNN,1597,59,76,308,u_to_v,1,-0.233160621762,0.338495441264,0.304904051173
MOT17-02-FRCNN,1598,59,78,308,u_to_v,1,-0.358744394619,0.382085126482,0.249466950959
MOT17-02-FRCNN,1600,59,80,308,u_to_v,1,0.0,0.513562224911,0.134328358209
MOT17-02-FRCNN,1601,59,81,308,u_to_v,1,-0.250626566416,0.318760103805,0.328358208955
MOT17-02-FRCNN,1602,59,82,308,u_to_v,1,-0.137026239067,0.543798374602,0.117270788913
MOT17-02-FRCNN,1604,59,89,308,u_to_v,1,0.095477386935,-0.023033887443,0.886993603412
MOT17-02-FRCNN,1605,1,80,310,v_to_u,1,-0.416243654822,0.54043737534,0.119402985075
MOT17-02-FRCNN,1607,4,80,310,v_to_u,1,-0.03216374269,-0.324222735043,0.995735607676
MOT17-02-FRCNN,1608,6,80,310,v_to_u,1,0.110599078341,0.258867707468,0.430703624733
MOT17-02-FRCNN,1609,8,80,310,v_to_u,1,-0.033613445378,0.5445300671,0.117270788913
MOT17-02-FRCNN,1610,13,80,310,v_to_u,1,0.109785202864,0.28635172433,0.379530916844
MOT17-02-FRCNN,1611,14,80,310,v_to_u,1,-0.108860759494,0.380816773671,0.251599147122
MOT17-02-FRCNN,1612,16,80,310,v_to_u,1,-0.014326647564,0.277940208622,0.398720682303
MOT17-02-FRCNN,1613,20,80,310,v_to_u,1,-0.165,0.341000964844,0.300639658849
MOT17-02-FRCNN,1614,24,80,310,v_to_u,1,-0.087748344371,0.193608093268,0.545842217484
MOT17-02-FRCNN,1615,31,80,310,v_to_u,1,0.020833333333,0.407965348258,0.223880597015
MOT17-02-FRCNN,1616,32,80,310,v_to_u,1,-0.084142394822,0.379430991157,0.257995735608
MOT17-02-FRCNN,1617,36,80,310,v_to_u,1,-0.266304347826,0.521977728658,0.132196162047
MOT17-02-FRCNN,1618,38,80,310,v_to_u,1,0.167582417582,-0.017232341794,0.880597014925
MOT17-02-FRCNN,1619,40,80,310,v_to_u,1,0.018518518519,-0.017211778379,0.880597014925
MOT17-02-FRCNN,1621,53,80,310,v_to_u,1,-0.196652719665,0.016862004278,0.831556503198
MOT17-02-FRCNN,1622,57,80,310,v_to_u,1,0.124528301887,0.027725358018,0.82302771855
MOT17-02-FRCNN,1623,60,80,310,v_to_u,1,-0.397321428571,0.144084888444,0.633262260128
MOT17-02-FRCNN,1625,67,80,310,v_to_u,1,-0.230769230769,0.271858607268,0.407249466951
MOT17-02-FRCNN,1626,69,80,310,v_to_u,1,-0.206140350877,-0.03916562519,0.897654584222
MOT17-02-FRCNN,1627,73,80,310,v_to_u,1,-0.248704663212,0.161621186853,0.594882729211
MOT17-02-FRCNN,1628,74,80,310,v_to_u,1,-0.239669421488,0.180853227422,0.569296375267
MOT17-02-FRCNN,1631,79,80,310,v_to_u,1,0.005509641873,0.526996907905,0.123667377399
MOT17-02-FRCNN,1632,80,81,310,u_to_v,1,-0.19452887538,0.176063378618,0.573560767591
MOT17-02-FRCNN,1633,80,82,310,u_to_v,1,-0.025641025641,0.445081277791,0.194029850746
MOT17-02-FRCNN,1634,80,87,310,u_to_v,1,-0.226519337017,0.459501347419,0.168443496802
MOT17-02-FRCNN,1636,1,61,311,v_to_u,1,-0.389507154213,0.534237850711,0.121535181237
MOT17-02-FRCNN,1639,6,61,311,v_to_u,1,0.067796610169,0.306362405247,0.349680170576
MOT17-02-FRCNN,1641,13,61,311,v_to_u,1,0.061269146608,0.4136789759,0.221748400853
MOT17-02-FRCNN,1642,14,61,311,v_to_u,1,-0.096997690531,0.33764338711,0.304904051173
MOT17-02-FRCNN,1643,16,61,311,v_to_u,1,-0.010335917313,0.302545886601,0.360341151386
MOT17-02-FRCNN,1644,20,61,311,v_to_u,1,-0.148401826484,0.218174620427,0.505330490405
MOT17-02-FRCNN,1645,24,61,311,v_to_u,1,-0.107476635514,0.378578370731,0.257995735608
MOT17-02-FRCNN,1646,31,61,311,v_to_u,1,-0.005347593583,0.205861194885,0.520255863539
MOT17-02-FRCNN,1649,38,61,311,v_to_u,1,0.111940298507,0.29551076496,0.371002132196
MOT17-02-FRCNN,1650,40,61,311,v_to_u,1,-0.033149171271,0.371000628102,0.27078891258
MOT17-02-FRCNN,1653,57,61,311,v_to_u,1,0.056105610561,0.442066693449,0.194029850746
MOT17-02-FRCNN,1655,61,65,311,u_to_v,1,-0.048223350254,0.434896131932,0.202558635394
MOT17-02-FRCNN,1656,61,67,311,u_to_v,1,-0.275362318841,0.376436402075,0.257995735608
MOT17-02-FRCNN,1657,61,69,311,u_to_v,1,-0.244360902256,0.503655765729,0.140724946695
MOT17-02-FRCNN,1658,61,73,311,u_to_v,1,-0.268867924528,0.502072472548,0.140724946695
MOT17-02-FRCNN,1659,61,74,311,u_to_v,1,-0.176100628931,0.442354133153,0.194029850746
MOT17-02-FRCNN,1661,61,78,311,u_to_v,1,-0.371727748691,0.204949537204,0.520255863539
MOT17-02-FRCNN,1663,61,81,311,u_to_v,1,0.00272479564,0.349704581659,0.285714285714
MOT17-02-FRCNN,1664,61,82,311,u_to_v,1,-0.073954983923,0.386351446185,0.247334754797
MOT17-02-FRCNN,1666,61,89,311,u_to_v,1,-0.158469945355,0.262544409572,0.422174840085
MOT17-02-FRCNN,1668,1,4,315,v_to_u,1,-0.279258400927,0.012574948398,0.840085287846
MOT17-02-FRCNN,1669,1,8,315,u_to_v,1,-0.010989010989,0.279146821057,0.396588486141
MOT17-02-FRCNN,1670,1,8,315,v_to_u,1,-0.274487471526,0.059319409255,0.782515991471
MOT17-02-FRCNN,1671,1,16,315,u_to_v,1,0.0,0.471494949622,0.157782515991
MOT17-02-FRCNN,1672,1,16,315,v_to_u,1,-0.277011494253,0.189683100089,0.55223880597
MOT17-02-FRCNN,1686,16,48,323,u_to_v,1,-0.19837398374,0.544267906989,0.117270788913
MOT17-02-FRCNN,1688,16,57,323,u_to_v,1,-0.023897058824,0.461917616673,0.164179104478
MOT17-02-FRCNN,1693,16,73,323,u_to_v,1,-0.416541353383,0.450896774309,0.191897654584
MOT17-02-FRCNN,1694,16,74,323,u_to_v,1,-0.04,0.482656681336,0.153518123667
MOT17-02-FRCNN,1699,16,82,323,u_to_v,1,-0.070652173913,0.282796378707,0.390191897655
MOT17-02-FRCNN,1702,16,90,323,u_to_v,1,-0.121212121212,0.550453109635,0.110874200426
MOT17-02-FRCNN,1709,8,24,329,u_to_v,1,-0.149270482604,0.336042737384,0.311300639659
MOT17-02-FRCNN,1719,8,65,329,u_to_v,1,-0.141524105754,0.423952376493,0.215351812367
MOT17-02-FRCNN,1721,8,69,329,u_to_v,1,-0.182524271845,0.47634065094,0.157782515991
MOT17-02-FRCNN,1723,8,74,329,u_to_v,1,-0.024509803922,0.485334592796,0.149253731343
MOT17-02-FRCNN,1729,8,87,329,u_to_v,1,-0.258547008547,0.323316960478,0.324093816631
MOT17-02-FRCNN,1740,4,36,331,u_to_v,1,-0.1203125,0.481993425438,0.155650319829
MOT17-02-FRCNN,1741,4,38,331,u_to_v,1,-0.020440251572,0.455352748481,0.183368869936
MOT17-02-FRCNN,1742,4,40,331,u_to_v,1,-0.085570469799,0.43714324391,0.19829424307
MOT17-02-FRCNN,1745,4,57,331,u_to_v,1,-0.024208566108,0.477713938108,0.157782515991
MOT17-02-FRCNN,1747,4,65,331,u_to_v,1,0.036624203822,0.348105206568,0.289978678038
