seq,canonical_rank,u,v,boundary_frame,transaction_type,temporal_block,full_idtp_delta_norm,geometry_positive,geometry_utility,motion_multitask,geometry_positive_rank,geometry_utility_rank,motion_multitask_rank,union_rank
MOT17-02-FRCNN,2446,38,113,411,v_to_u,2,0.084848484848,0.82698705341,-0.041078031833,0.701490408844,11,127,111,11
MOT17-02-FRCNN,2447,40,113,411,v_to_u,2,0.0,0.830099326586,-0.009005307512,0.646282297196,10,22,159,10
MOT17-02-FRCNN,2449,57,113,411,v_to_u,2,0.030303030303,0.865798275042,-0.013291694815,1.070491036529,1,35,19,1
MOT17-02-FRCNN,2453,79,113,411,v_to_u,2,0.419452887538,0.815683000048,-0.130947771439,1.012509659047,22,346,24,22
MOT17-02-FRCNN,2476,38,40,414,v_to_u,2,0.0,0.057182624487,-0.03420983096,1.086847521312,657,108,17,17
MOT17-02-FRCNN,2478,40,57,414,u_to_v,2,0.0,0.070997991614,-0.00758129213,0.567798389908,629,17,249,17
MOT17-02-FRCNN,2545,69,103,430,v_to_u,2,0.0,0.262036038101,-0.00422971542,0.691937633864,400,5,121,5
MOT17-02-FRCNN,2546,69,110,430,v_to_u,2,0.0,0.493998353988,-0.004412293694,0.629192248727,281,6,180,6
MOT17-02-FRCNN,2552,81,110,430,v_to_u,2,0.233532934132,0.796599057356,-0.159379461923,0.892328702365,31,392,41,31
MOT17-02-FRCNN,2554,82,110,430,v_to_u,2,0.089928057554,0.755177101661,-0.18460928137,1.015422482041,62,449,23,23
MOT17-02-FRCNN,2569,98,103,430,v_to_u,2,0.203947368421,0.699192152237,-0.163054007054,1.064009749073,134,400,20,20
MOT17-02-FRCNN,2573,101,103,430,v_to_u,2,0.144578313253,0.272920896128,-0.153705934393,1.149372643971,391,385,11,11
MOT17-02-FRCNN,2580,103,115,430,u_to_v,2,-0.317757009346,0.648377119324,-0.227305385805,1.02424560849,171,557,21,21
MOT17-02-FRCNN,2616,3,6,439,v_to_u,2,-0.004750593824,0.02245656686,-0.007737120067,0.605004926475,779,19,206,19
MOT17-02-FRCNN,2618,6,38,439,u_to_v,2,0.0,0.006297473105,-0.006763225279,0.444982171019,919,14,509,14
MOT17-02-FRCNN,2619,6,48,439,u_to_v,2,-0.008571428571,0.034630683521,-0.009456447658,0.643767985575,724,23,164,23
MOT17-02-FRCNN,2629,6,94,439,u_to_v,2,-0.003944773176,0.180132136864,-0.014598870911,0.970136812016,478,44,29,29
MOT17-02-FRCNN,2644,3,117,440,v_to_u,2,-0.006772009029,0.155749735955,-0.010099570119,0.584299165258,506,25,228,25
MOT17-02-FRCNN,2646,38,117,440,v_to_u,2,0.0,0.717549250012,-0.010565209303,0.45290457478,111,27,493,27
MOT17-02-FRCNN,2649,73,117,440,v_to_u,2,-0.45584045584,0.824353747635,-0.256821675047,0.281155814883,17,692,847,17
MOT17-02-FRCNN,2654,89,117,440,v_to_u,2,0.153583617747,0.814917329702,-0.272804076165,0.290848704822,23,786,828,23
MOT17-02-FRCNN,2672,3,38,444,v_to_u,2,0.0,0.001973625236,-0.003322479223,0.559388455413,968,2,266,2
MOT17-02-FRCNN,2673,3,94,444,v_to_u,2,0.0,0.044120836676,-0.003537550877,0.564684121905,692,3,256,3
MOT17-02-FRCNN,2676,38,48,444,u_to_v,2,-0.001587301587,0.003180093087,-0.002584313626,0.679196267973,955,1,134,1
MOT17-02-FRCNN,2697,38,116,444,u_to_v,2,-0.111398963731,0.005748131321,-0.162841646853,0.960852931248,924,399,30,30
MOT17-02-FRCNN,2700,48,94,444,v_to_u,2,-0.002444987775,0.046661177503,-0.004229279848,0.692834257885,686,4,118,4
MOT17-02-FRCNN,2721,94,116,444,u_to_v,2,-0.260606060606,0.008963499133,-0.257402020065,1.132881124193,892,694,13,13
MOT17-02-FRCNN,2739,3,99,445,u_to_v,2,-0.001893939394,0.019747770241,-0.010124537026,0.69240224044,794,26,120,26
MOT17-02-FRCNN,2747,3,116,445,u_to_v,2,-0.084,0.265577573616,-0.118739551444,1.105683309056,396,320,14,14
MOT17-02-FRCNN,2749,3,119,445,u_to_v,2,0.18795620438,0.339299691259,-0.205841482152,2.50150740264,349,502,2,2
MOT17-02-FRCNN,2763,48,99,445,u_to_v,2,-0.002590673575,0.025770096812,-0.010618178224,0.721219431578,763,28,103,28
MOT17-02-FRCNN,2771,48,116,445,u_to_v,2,-0.117318435754,0.100620281904,-0.149797877904,1.143941732909,572,378,12,12
MOT17-02-FRCNN,2773,48,119,445,u_to_v,2,-0.253694581281,0.255350262006,-0.259973680302,2.530570896254,403,707,1,1
MOT17-02-FRCNN,2796,116,121,447,v_to_u,2,-0.310344827586,0.583490639903,-0.263350731577,1.100671888313,219,735,15,15
MOT17-02-FRCNN,2798,119,121,447,v_to_u,2,-0.018867924528,0.660442366535,-0.078786091916,1.32113386315,162,232,4,4
MOT17-02-FRCNN,2799,120,121,447,v_to_u,2,-0.021126760563,0.621245134708,-0.074996592851,1.315813188625,191,221,5,5
MOT17-02-FRCNN,2810,79,118,449,v_to_u,2,0.366071428571,0.825127918277,-0.125126318054,0.754871837598,15,335,83,15
MOT17-02-FRCNN,2811,81,99,449,v_to_u,2,0.063324538259,0.585777026582,-0.253311649684,0.997035617745,214,673,25,25
MOT17-02-FRCNN,2815,87,99,449,v_to_u,2,-0.004329004329,0.009446288729,-0.01087477651,0.468722917092,885,29,459,29
MOT17-02-FRCNN,2856,73,125,451,v_to_u,2,-0.424501424501,0.825367712073,-0.242255527098,0.553035392538,14,623,280,14
MOT17-02-FRCNN,2858,81,125,451,v_to_u,2,0.255102040816,0.820128877385,-0.264898512766,0.33109351902,20,743,751,20
MOT17-02-FRCNN,2859,82,125,451,v_to_u,2,0.273109243697,0.814765432501,-0.247836789666,0.467342534209,24,655,463,24
MOT17-02-FRCNN,2860,87,125,451,v_to_u,2,0.0,0.273274071164,-0.007071140384,0.685146572148,390,16,127,16
MOT17-02-FRCNN,2861,89,125,451,v_to_u,2,0.191126279863,0.833075453741,-0.099312727888,0.854483933693,6,278,50,6
MOT17-02-FRCNN,2895,87,106,452,u_to_v,2,0.0,0.008893391555,-0.004947808519,0.682987594768,893,7,131,7
MOT17-02-FRCNN,2943,97,129,457,v_to_u,2,-0.423387096774,0.830557625876,-0.070927910095,0.960454009375,8,211,31,8
MOT17-02-FRCNN,2946,105,129,457,v_to_u,3,-0.372807017544,0.818587304007,-0.25334475758,0.779939632336,5,732,52,5
MOT17-02-FRCNN,2962,65,130,459,v_to_u,3,0.04347826087,0.808171440966,-0.093596180057,1.567268505997,11,304,2,2
MOT17-02-FRCNN,2983,123,130,459,v_to_u,3,0.142857142857,0.650044274467,-0.118941954229,0.971255136494,117,389,28,28
MOT17-02-FRCNN,3000,91,101,462,u_to_v,3,0.0,0.036579292023,-0.00561093553,0.583946955945,766,6,211,6
MOT17-02-FRCNN,3020,73,133,463,v_to_u,3,-0.389204545455,0.809593686856,-0.253625862079,0.449551187759,10,734,519,10
MOT17-02-FRCNN,3021,79,133,463,v_to_u,3,0.358662613982,0.805796952745,-0.250901779242,0.53243146159,16,725,330,16
MOT17-02-FRCNN,3022,81,133,463,v_to_u,3,0.210169491525,0.785682591804,-0.252460950095,0.332831316395,29,728,763,29
MOT17-02-FRCNN,3023,82,133,463,v_to_u,3,0.267782426778,0.800550021163,-0.243056639904,0.431367577437,19,701,560,19
MOT17-02-FRCNN,3024,89,133,463,v_to_u,3,0.227891156463,0.789369268436,-0.272793003511,0.612076777421,27,794,155,27
MOT17-02-FRCNN,3028,98,133,463,v_to_u,3,0.146443514644,0.78229433559,-0.274745503874,0.535183975383,30,798,322,30
MOT17-02-FRCNN,3029,101,133,463,v_to_u,3,0.0,0.614010581496,-0.009523613094,0.702588445947,162,16,78,16
MOT17-02-FRCNN,3044,131,133,463,v_to_u,3,-0.021428571429,0.632406180856,-0.088294188938,1.071300817934,141,290,18,18
MOT17-02-FRCNN,3047,24,101,464,v_to_u,3,0.189835575486,0.426544983701,-0.08246136393,1.012012665463,324,275,24,24
MOT17-02-FRCNN,3062,101,115,464,u_to_v,3,0.0,0.224196025278,-0.007154969873,1.062979173113,469,8,19,8
MOT17-02-FRCNN,3075,24,115,465,v_to_u,3,0.144262295082,0.536457847242,-0.145374168509,0.982557075464,246,471,27,27
MOT17-02-FRCNN,3085,98,115,465,v_to_u,3,-0.017921146953,0.759526208001,-0.21155747627,1.222223343241,40,629,8,8
MOT17-02-FRCNN,3165,89,95,496,v_to_u,3,0.225733634312,0.531273799523,-0.147847690998,1.301919791028,250,480,6,6
MOT17-02-FRCNN,3188,24,139,499,v_to_u,3,0.170175438596,0.55541323447,-0.088165570958,1.117155659526,220,289,14,14
MOT17-02-FRCNN,3189,65,139,499,v_to_u,3,0.037267080745,0.793439096977,-0.186000900901,0.345624287443,26,572,743,26
MOT17-02-FRCNN,3190,73,139,499,v_to_u,3,-0.286931818182,0.818624928609,-0.215030233416,0.327519399665,4,637,772,4
MOT17-02-FRCNN,3192,81,139,499,v_to_u,3,0.138983050847,0.801520114635,-0.227681376253,0.403403422915,18,654,613,18
MOT17-02-FRCNN,3193,82,139,499,v_to_u,3,0.179916317992,0.798624477204,-0.129680485959,0.307681603818,21,430,805,21
MOT17-02-FRCNN,3197,98,139,499,v_to_u,3,0.004184100418,0.807144396087,-0.1136057357,0.711879856291,12,369,72,12
MOT17-02-FRCNN,3218,65,122,507,v_to_u,3,-0.03664921466,0.650549743936,-0.123915557552,1.110028880898,114,408,16,16
MOT17-02-FRCNN,3241,122,136,507,u_to_v,3,0.0,0.494617679461,-0.177042836135,1.161346293533,276,539,12,12
MOT17-02-FRCNN,3271,138,140,514,u_to_v,3,-0.383561643836,0.334184482952,-0.286333685761,0.955769391995,383,827,31,31
MOT17-02-FRCNN,3273,138,142,514,u_to_v,3,0.153153153153,0.589380624113,-0.15500103979,1.220768530031,184,494,9,9
MOT17-02-FRCNN,3282,73,144,520,v_to_u,3,-0.22792022792,0.795358342838,-0.168014498692,0.358586660488,25,522,713,25
MOT17-02-FRCNN,3330,137,144,520,v_to_u,3,-0.29203539823,0.687949785982,-0.11704204873,1.163242733072,78,381,11,11
MOT17-02-FRCNN,3337,65,145,523,v_to_u,3,0.046583850932,0.797822815209,-0.146013180558,0.93753545124,23,473,33,23
MOT17-02-FRCNN,3338,73,145,523,v_to_u,3,-0.21875,0.806356114856,-0.150809519269,0.252740917543,14,485,879,14
MOT17-02-FRCNN,3340,81,145,523,v_to_u,3,0.142372881356,0.815315408511,-0.17321912607,0.439455871965,7,531,541,7
MOT17-02-FRCNN,3341,82,145,523,v_to_u,3,0.07949790795,0.81094899688,-0.044568412639,0.50033530079,9,139,393,9
MOT17-02-FRCNN,3342,89,145,523,v_to_u,3,0.258503401361,0.79822003681,-0.193777157266,0.324075337099,22,584,778,22
MOT17-02-FRCNN,3345,98,145,523,v_to_u,3,-0.096234309623,0.788962624851,-0.231420809352,0.192060246252,28,666,956,28
MOT17-02-FRCNN,3351,123,145,523,v_to_u,3,0.153846153846,0.683938021184,-0.100697146865,1.055786039002,83,329,20,20
MOT17-02-FRCNN,3386,132,136,531,v_to_u,3,0.104347826087,0.483712868508,-0.205922857125,1.358094614631,286,615,5,5
MOT17-02-FRCNN,3406,111,128,539,v_to_u,3,0.0,0.041963851595,-0.005506127976,0.683948672064,749,5,90,5
MOT17-02-FRCNN,3410,123,128,539,v_to_u,3,0.0,0.054393640851,-0.005042989352,0.761249986435,703,3,54,3
MOT17-02-FRCNN,3411,124,128,539,v_to_u,3,0.0,0.046142741869,-0.005055806739,0.722764840055,733,4,65,4
MOT17-02-FRCNN,3431,65,124,540,v_to_u,3,-0.041362530414,0.381684055389,-0.10347210703,1.163393680804,352,335,10,10
MOT17-02-FRCNN,3464,111,132,540,u_to_v,3,-0.110526315789,0.182236205278,-0.188886470959,1.247046204698,507,576,7,7
MOT17-02-FRCNN,3533,73,151,554,v_to_u,3,-0.130681818182,0.811764317729,-0.078587668659,0.337817318932,8,267,755,8
MOT17-02-FRCNN,3535,81,151,554,v_to_u,3,0.138983050847,0.826537899069,-0.062399167418,1.034373689133,2,202,22,2
MOT17-02-FRCNN,3536,82,151,554,v_to_u,3,-0.016736401674,0.837885012922,-0.008761689095,0.98975919944,1,13,26,1
MOT17-02-FRCNN,3537,89,151,554,v_to_u,3,0.15306122449,0.806848944956,-0.083031773659,0.312156019103,13,276,799,13
MOT17-02-FRCNN,3540,98,151,554,v_to_u,3,-0.192468619247,0.795927642485,-0.095951951003,0.219866687486,24,309,922,24
MOT17-02-FRCNN,3564,81,82,558,v_to_u,3,0.078947368421,0.359112499007,-0.05643780254,1.11027234251,364,187,15,15
MOT17-02-FRCNN,3572,82,126,558,u_to_v,3,-0.014326647564,0.021836207902,-0.013251802164,0.526701574126,811,27,344,27
MOT17-02-FRCNN,3578,82,140,558,u_to_v,3,-0.003448275862,0.024661110422,-0.013912860554,0.66214319402,801,30,107,30
MOT17-02-FRCNN,3600,126,153,561,v_to_u,3,-0.017857142857,0.106472077483,-0.012853540148,0.757117492934,621,24,56,24
MOT17-02-FRCNN,3606,140,153,561,v_to_u,3,0.0,0.665455250706,-0.015287627259,1.047380222571,94,37,21,21
MOT17-02-FRCNN,3615,152,153,561,v_to_u,3,0.0,0.625862386672,-0.104538583554,1.135869291942,147,338,13,13
MOT17-02-FRCNN,3629,126,140,562,v_to_u,3,-0.006134969325,0.029311206148,-0.007174127876,0.835638573491,787,9,45,9
MOT17-02-FRCNN,3636,140,142,562,u_to_v,3,-0.267605633803,0.322416201649,-0.197994355378,0.962581389266,396,596,30,30
MOT17-02-FRCNN,3644,1,126,563,v_to_u,3,-0.017991004498,0.126725964062,-0.0127285405,0.490220774575,587,23,419,23
MOT17-02-FRCNN,3671,1,147,571,v_to_u,3,-0.006849315068,0.137896088808,-0.010156287206,0.660730420657,566,17,109,17
MOT17-02-FRCNN,3699,1,150,573,v_to_u,3,-0.003514938489,0.120043352733,-0.007183813777,0.728243366961,595,10,64,10
MOT17-02-FRCNN,3700,1,156,573,v_to_u,3,-0.003597122302,0.120889431085,-0.007790273233,0.757069737225,593,12,57,12
MOT17-02-FRCNN,3702,24,156,573,v_to_u,3,0.040421792619,0.546603061727,-0.016649625903,1.026276745068,233,41,23,23
MOT17-02-FRCNN,3706,73,156,573,v_to_u,3,-0.076923076923,0.781269642461,-0.051921995227,0.387038125263,31,172,653,31
MOT17-02-FRCNN,3709,81,150,573,v_to_u,3,0.045602605863,0.690815320253,-0.049209831904,0.968331950648,75,160,29,29
MOT17-02-FRCNN,3718,98,156,573,v_to_u,3,-0.113445378151,0.79937876828,-0.037348439318,0.633238957072,20,122,136,20
MOT17-02-FRCNN,3722,112,156,573,v_to_u,3,-0.022857142857,0.81730874213,-0.016812909036,1.394389925169,6,42,4,4
MOT17-02-FRCNN,3753,1,157,577,v_to_u,3,0.0,0.121116509184,-0.003191165694,0.833609585172,591,2,46,2
MOT17-02-FRCNN,3754,24,157,577,v_to_u,3,0.036842105263,0.544141091674,-0.00706527096,0.992986846463,239,7,25,7
MOT17-02-FRCNN,3762,98,157,577,v_to_u,3,-0.096234309623,0.802451783489,-0.04081229581,0.632958159331,17,132,137,17
MOT17-02-FRCNN,3764,112,157,577,v_to_u,3,0.0,0.818865085007,-0.007358388865,1.42655764449,3,11,3,3
MOT17-02-FRCNN,3790,1,112,578,u_to_v,3,0.0,0.010400748466,-0.00309041726,0.903587307007,871,1,35,1
MOT17-02-FRCNN,3806,24,112,579,v_to_u,3,0.0,0.412080418419,-0.011241258195,1.075395131999,330,20,17,17
MOT17-02-FRCNN,3831,24,148,584,v_to_u,3,0.0,0.411183263706,-0.01318575268,0.268890734686,332,26,851,26
MOT17-02-FRCNN,3849,143,148,584,v_to_u,3,0.0,0.05736814761,-0.009389916771,0.789928455233,696,15,50,15
MOT17-02-FRCNN,3856,24,143,585,v_to_u,3,0.0,0.26309966837,-0.011160479358,0.308841014837,436,19,803,19
MOT17-02-FRCNN,3880,24,158,587,v_to_u,3,0.013888888889,0.473731771903,-0.010538248892,0.261325754017,298,18,865,18
MOT17-02-FRCNN,3883,79,158,587,v_to_u,3,0.038805970149,0.806062779784,-0.018683141552,1.61764198506,15,50,1,1
MOT17-02-FRCNN,3903,24,120,594,v_to_u,3,0.0,0.021610387603,-0.009008185381,0.550233585023,813,14,287,14
MOT17-02-FRCNN,3904,65,120,594,v_to_u,3,-0.012987012987,0.022917911809,-0.011969363363,0.591919326918,807,21,187,21
MOT17-02-FRCNN,3905,73,120,594,v_to_u,3,-0.012195121951,0.01471988831,-0.012440070193,0.59349027037,838,22,185,22
MOT17-02-FRCNN,3906,79,120,594,v_to_u,3,0.0,0.026436226205,-0.012880388271,0.629771815631,796,25,139,25
MOT17-02-FRCNN,3907,81,120,594,v_to_u,3,0.0,0.010819695463,-0.01327143456,0.612711178077,866,28,154,28
MOT17-02-FRCNN,3908,89,120,594,v_to_u,3,0.0,0.008893544808,-0.013510037291,0.648715747095,887,29,116,29
MOT17-02-FRCNN,3909,93,120,594,v_to_u,3,-0.014778325123,0.014446060203,-0.01414979194,0.639819985532,840,31,129,31
MOT17-04-FRCNN,1,1,30,28,v_to_u,0,-0.051948051948,0.038181675034,-0.092502690404,0.2995741054,349,6,368,6
MOT17-04-FRCNN,3,3,30,28,v_to_u,0,-0.051948051948,0.045283096132,-0.092776466589,0.290701054144,294,7,393,7
MOT17-04-FRCNN,6,6,30,28,v_to_u,0,-0.051948051948,0.032933012448,-0.093615850291,0.456748686454,387,9,189,9
MOT17-04-FRCNN,14,14,30,28,v_to_u,0,-0.051948051948,0.082935263105,-0.097223444387,0.334991086665,127,16,306,16
MOT17-04-FRCNN,15,15,30,28,v_to_u,0,-0.051948051948,0.035730322692,-0.093033450313,0.287140146385,364,8,399,8
MOT17-04-FRCNN,19,19,30,28,v_to_u,0,-0.051948051948,0.053518927323,-0.09763660185,0.651410733584,226,18,59,18
MOT17-04-FRCNN,21,21,30,28,v_to_u,0,-0.051948051948,0.146720479774,-0.108111822162,0.823579794819,79,29,7,7
MOT17-04-FRCNN,25,25,30,28,v_to_u,0,-0.051948051948,0.037611095544,-0.095457008932,0.290943612338,356,14,392,14
MOT17-04-FRCNN,27,27,30,28,v_to_u,0,-0.051948051948,0.046335150978,-0.097324795674,0.661749677032,280,17,53,17
MOT17-04-FRCNN,28,28,30,28,v_to_u,0,-0.170731707317,0.520443802161,-0.155553970711,0.321291400032,13,112,327,13
MOT17-04-FRCNN,29,29,30,28,v_to_u,0,-0.165680473373,0.545241368865,-0.151505187233,0.353863316807,11,108,284,11
MOT17-04-FRCNN,35,30,36,28,u_to_v,0,-0.051948051948,0.064256748399,-0.095228628457,0.669520186143,176,13,44,13
MOT17-04-FRCNN,36,30,37,28,u_to_v,0,-0.051948051948,0.054444935859,-0.097022094241,0.865799850779,214,15,2,2
MOT17-04-FRCNN,40,30,41,28,u_to_v,0,-0.051948051948,0.046482124764,-0.094956081624,0.668721804196,279,12,46,12
MOT17-04-FRCNN,41,30,42,28,u_to_v,0,-0.051948051948,0.040582214346,-0.092232276378,0.263541472806,330,5,443,5
MOT17-04-FRCNN,75,34,35,39,u_to_v,0,-0.067567567568,0.068712372588,-0.094670296791,0.412462969317,158,11,228,11
MOT17-04-FRCNN,77,34,37,39,u_to_v,0,-0.063888888889,0.032643417066,-0.124697490187,0.862869520163,388,62,3,3
MOT17-04-FRCNN,117,35,37,49,u_to_v,0,-0.085009140768,0.023123339831,-0.144591298686,0.842578431796,434,87,4,4
MOT17-04-FRCNN,118,35,38,49,u_to_v,0,-0.100540540541,0.032403473784,-0.149582513168,0.720003385724,392,104,18,18
MOT17-04-FRCNN,151,28,32,81,v_to_u,0,-0.423684210526,0.436490393226,-0.250595485233,0.44909520919,16,339,195,16
MOT17-04-FRCNN,152,29,32,81,v_to_u,0,-0.412820512821,0.441529911735,-0.25044382608,0.378477876048,15,338,256,15
MOT17-04-FRCNN,155,32,36,81,u_to_v,0,-0.142477876106,0.05721296159,-0.186140893367,0.7373033437,204,202,13,13
MOT17-04-FRCNN,158,32,39,81,u_to_v,0,0.0,0.010347446903,-0.010129172123,0.494111088682,442,2,160,2
MOT17-04-FRCNN,159,32,40,81,u_to_v,0,0.0,0.007736782045,-0.028904152618,0.651500311237,444,4,58,4
MOT17-04-FRCNN,163,32,44,81,u_to_v,0,-0.084985835694,0.037117331685,-0.184570288948,0.74774513035,360,189,12,12
MOT17-04-FRCNN,198,39,40,84,u_to_v,0,0.0,0.126240756452,-0.014353323399,1.04558773509,92,3,1,1
MOT17-04-FRCNN,230,28,40,88,v_to_u,0,-0.428571428571,0.435787046673,-0.257742406938,0.363286221444,17,347,275,17
MOT17-04-FRCNN,231,29,40,88,v_to_u,0,-0.417322834646,0.434040796926,-0.258360021694,0.461401087161,18,348,185,18
MOT17-04-FRCNN,247,7,46,139,v_to_u,0,-0.324324324324,0.615253462493,-0.195053771498,0.268546526344,9,234,439,9
MOT17-04-FRCNN,249,9,46,139,v_to_u,0,-0.291044776119,0.469613391202,-0.186975386049,0.650210824288,14,207,60,14
MOT17-04-FRCNN,250,10,46,139,v_to_u,0,-0.297142857143,0.604155337203,-0.167261859647,0.31405662779,10,144,346,10
MOT17-04-FRCNN,260,20,46,139,v_to_u,0,-0.24,0.06924467584,-0.21308062419,0.728638343971,153,278,15,15
MOT17-04-FRCNN,268,28,46,139,v_to_u,0,-0.492113564669,0.63240484969,-0.24844674801,0.352197803794,6,336,286,6
MOT17-04-FRCNN,269,29,46,139,v_to_u,0,-0.477064220183,0.625273043112,-0.245933992145,0.424843633665,7,335,217,7
MOT17-04-FRCNN,271,33,46,139,v_to_u,0,-0.289962825279,0.529431041694,-0.175571412136,0.415330457278,12,159,226,12
MOT17-04-FRCNN,275,41,46,139,v_to_u,0,-0.146204311153,0.039348777506,-0.160506345257,0.728632605359,341,126,16,16
MOT17-04-FRCNN,287,7,47,158,v_to_u,0,-0.385542168675,0.69305264868,-0.172267428127,0.299662743721,1,151,366,1
MOT17-04-FRCNN,289,9,47,158,v_to_u,0,-0.347197106691,0.615579857242,-0.165522040627,0.631852705184,8,141,74,8
MOT17-04-FRCNN,290,10,47,158,v_to_u,0,-0.354243542435,0.691442619982,-0.165835243736,0.283652550395,2,142,407,2
MOT17-04-FRCNN,291,11,47,158,v_to_u,0,-0.265927977839,0.047641897899,-0.210549189225,0.728175451701,266,273,17,17
MOT17-04-FRCNN,302,22,47,158,v_to_u,0,-0.280701754386,0.052776072751,-0.220360636682,0.769731213178,233,287,8,8
MOT17-04-FRCNN,308,28,47,158,v_to_u,0,-0.425149700599,0.672861591885,-0.239264429092,0.433086061055,4,329,209,4
MOT17-04-FRCNN,309,29,47,158,v_to_u,0,-0.441860465116,0.681175028885,-0.236748311929,0.400964652315,3,324,239,3
MOT17-04-FRCNN,311,33,47,158,v_to_u,0,-0.345945945946,0.658581983986,-0.158317913216,0.503021919487,5,117,155,5
MOT17-04-FRCNN,315,41,47,158,v_to_u,0,-0.177121771218,0.039613636466,-0.181887804559,0.759109134481,338,174,11,11
MOT17-04-FRCNN,325,6,28,311,v_to_u,0,-0.452592592593,0.039383216208,-0.383526954541,0.733655851506,340,440,14,14
MOT17-04-FRCNN,334,15,28,311,v_to_u,0,-0.452592592593,0.049865220188,-0.381143011348,0.75998584493,249,439,10,10
MOT17-04-FRCNN,347,28,29,311,u_to_v,0,0.0,0.08400724502,-0.005314118284,0.518709850028,123,1,144,1
MOT17-04-FRCNN,372,6,29,315,v_to_u,0,-0.459558823529,0.043729985128,-0.385059659185,0.830633059768,306,443,6,6
MOT17-04-FRCNN,381,15,29,315,v_to_u,0,-0.459558823529,0.05387711358,-0.3836152137,0.764863651492,224,441,9,9
MOT17-04-FRCNN,405,29,49,315,u_to_v,0,-0.109053497942,0.022705363994,-0.094622961497,0.386535380537,436,10,248,10
MOT17-04-FRCNN,418,6,49,368,v_to_u,0,-0.443719412724,0.041908247461,-0.357987387189,0.835918126557,320,393,5,5
MOT17-04-FRCNN,446,42,49,368,v_to_u,1,-0.443719412724,0.069541956797,-0.344511222063,0.69333937225,250,307,14,14
MOT17-04-FRCNN,449,45,49,368,v_to_u,1,-0.35593220339,0.283976653423,-0.185122129949,0.531716846202,7,120,117,7
MOT17-04-FRCNN,450,48,49,368,v_to_u,1,-0.023498694517,0.022921091166,-0.027701204719,0.545427719528,428,17,101,17
MOT17-04-FRCNN,453,49,52,368,u_to_v,1,-0.381742738589,0.289839010994,-0.237149112767,0.39400898485,6,146,257,6
MOT17-04-FRCNN,454,49,53,368,u_to_v,1,-0.358916478555,0.244491161013,-0.252490075819,0.307489394151,16,159,410,16
MOT17-04-FRCNN,458,49,57,368,u_to_v,1,-0.236282194849,0.133096764598,-0.241084000898,0.756327534089,115,151,4,4
MOT17-04-FRCNN,459,49,58,368,u_to_v,1,-0.368231046931,0.220047247574,-0.247793350728,0.743626437018,26,155,5,5
MOT17-04-FRCNN,465,6,48,382,v_to_u,1,-0.468575974543,0.042840260006,-0.363139106322,0.826533299841,357,393,2,2
MOT17-04-FRCNN,491,38,48,382,v_to_u,1,-0.458639705882,0.052930111392,-0.363389369367,0.688120951247,308,395,17,17
MOT17-04-FRCNN,543,50,51,412,u_to_v,1,-0.378773125609,0.099749700259,-0.318074768226,0.704075119205,186,220,9,9
MOT17-04-FRCNN,549,50,57,412,u_to_v,1,-0.31101511879,0.107061995863,-0.267704079001,0.691492308455,169,177,15,15
MOT17-04-FRCNN,552,50,60,412,u_to_v,1,-0.428571428571,0.262106451219,-0.255321199577,0.875342579719,9,165,1,1
MOT17-04-FRCNN,561,7,10,475,u_to_v,1,-0.033950617284,0.038508791005,-0.02344347041,0.622538136428,373,11,40,11
MOT17-04-FRCNN,595,7,57,475,u_to_v,1,-0.486875529213,0.248197917293,-0.284809008977,0.380891900835,14,192,281,14
MOT17-04-FRCNN,598,7,60,475,u_to_v,1,-0.296442687747,0.236783668904,-0.205403617047,0.583428625592,17,127,69,17
MOT17-04-FRCNN,607,9,10,508,v_to_u,1,-0.010710808179,0.04172906877,-0.013504256052,0.544793629946,359,9,103,9
MOT17-04-FRCNN,626,10,33,508,u_to_v,1,-0.012633624879,0.048210137529,-0.010954303861,0.354944904112,327,7,317,7
MOT17-04-FRCNN,637,10,53,508,u_to_v,1,-0.024516129032,0.069749103064,-0.025165538007,0.386108235408,249,13,272,13
MOT17-04-FRCNN,639,10,55,508,u_to_v,1,0.0,0.027377118362,-0.008859068297,0.345854347559,410,4,338,4
MOT17-04-FRCNN,645,10,61,508,u_to_v,1,-0.473362445415,0.10365123907,-0.274014192761,0.697715713007,178,181,12,12
MOT17-04-FRCNN,646,10,62,508,u_to_v,1,-0.488196411709,0.358401894331,-0.215797757577,0.560433406458,3,134,88,3
MOT17-04-FRCNN,647,10,63,508,u_to_v,1,-0.488196411709,0.378531970266,-0.213102789653,0.60872798552,2,131,48,2
MOT17-04-FRCNN,655,9,55,515,v_to_u,1,-0.005340453939,0.036788564347,-0.010316671682,0.495317818234,378,6,153,6
MOT17-04-FRCNN,674,33,55,515,v_to_u,1,-0.007989347537,0.03089580849,-0.007481240863,0.37372268409,401,3,290,3
MOT17-04-FRCNN,676,37,55,515,v_to_u,1,-0.41796875,0.010189221927,-0.372154470461,0.708580358435,441,429,8,8
MOT17-04-FRCNN,685,53,55,515,v_to_u,1,-0.024144869215,0.019053223579,-0.02222643088,0.398772756899,436,10,248,10
MOT17-04-FRCNN,702,9,33,521,v_to_u,1,0.0,0.052507123972,-0.004588140685,0.59880617518,309,1,58,1
MOT17-04-FRCNN,721,33,36,521,u_to_v,1,-0.332908975175,0.568409468973,-0.237550949105,0.603141548955,1,147,51,1
