seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-05-FRCNN,127,103,146,718,v_to_u,1,90,719,146,103,146,103,
MOT17-05-FRCNN,128,118,144,729,v_to_u,1,108,730,144,118,144,118,
MOT17-05-FRCNN,129,149,150,731,v_to_u,1,5,732,150,149,150,149,
MOT17-05-FRCNN,130,145,151,733,u_to_v,1,21,734,145,151,145,151,
MOT17-05-FRCNN,131,110,132,741,u_to_v,1,94,742,110,132,110,132,
MOT17-05-FRCNN,132,110,152,741,u_to_v,1,34,742,110,152,110,152,
MOT17-05-FRCNN,133,148,153,743,v_to_u,1,3,744,153,148,153,148,
MOT17-05-FRCNN,134,155,156,751,v_to_u,1,40,752,156,155,156,155,
MOT17-05-FRCNN,135,154,157,752,v_to_u,1,12,753,157,154,157,154,
MOT17-05-FRCNN,136,158,159,757,v_to_u,1,32,758,159,158,159,158,
MOT17-05-FRCNN,137,160,161,763,u_to_v,1,25,764,160,161,160,161,
MOT17-05-FRCNN,138,118,165,767,v_to_u,1,70,768,165,118,165,118,
MOT17-05-FRCNN,139,103,152,775,v_to_u,1,33,776,152,103,152,103,
MOT17-05-FRCNN,140,118,152,775,v_to_u,1,62,776,152,118,152,118,
MOT17-05-FRCNN,141,132,169,781,v_to_u,1,54,782,169,132,169,132,
MOT17-05-FRCNN,142,155,162,786,v_to_u,1,5,787,162,155,162,155,
MOT17-05-FRCNN,143,118,166,787,v_to_u,1,50,788,166,118,166,118,
MOT17-05-FRCNN,144,132,147,787,v_to_u,1,48,788,147,132,147,132,
MOT17-05-FRCNN,145,158,171,789,u_to_v,1,47,790,158,171,158,171,
MOT17-05-FRCNN,146,118,155,791,v_to_u,1,46,792,155,118,155,118,
MOT17-05-FRCNN,147,164,168,794,u_to_v,1,5,795,164,168,164,168,
MOT17-05-FRCNN,148,163,173,801,v_to_u,1,4,802,173,163,173,163,
MOT17-05-FRCNN,149,132,167,804,v_to_u,1,31,805,167,132,167,132,
MOT17-05-FRCNN,150,103,170,808,u_to_v,1,17,809,103,170,103,170,
MOT17-05-FRCNN,151,103,177,808,u_to_v,1,29,809,103,177,103,177,
MOT17-05-FRCNN,152,176,180,817,v_to_u,1,13,818,180,176,180,176,
MOT17-05-FRCNN,153,174,181,821,v_to_u,1,16,822,181,174,181,174,
MOT17-05-FRCNN,154,118,178,827,v_to_u,1,10,828,178,118,178,118,
MOT17-05-FRCNN,155,118,132,835,v_to_u,1,2,836,132,118,132,118,
MOT17-05-FRCNN,156,132,182,835,u_to_v,1,2,836,132,182,132,182,
MOT17-05-FRCNN,157,171,175,836,u_to_v,1,1,837,171,175,171,175,
MOT17-05-FRCNN,158,171,184,836,u_to_v,1,1,837,171,184,171,184,
MOT17-09-FRCNN,1,6,8,42,v_to_u,1,208,43,8,6,8,6,
MOT17-09-FRCNN,2,5,7,67,v_to_u,1,154,68,7,5,7,5,
MOT17-09-FRCNN,3,5,10,83,v_to_u,1,138,84,10,5,10,5,
MOT17-09-FRCNN,4,2,11,110,v_to_u,1,282,111,11,2,11,2,
MOT17-09-FRCNN,5,2,3,119,v_to_u,1,273,120,3,2,3,2,
MOT17-09-FRCNN,6,13,15,168,u_to_v,1,4,169,13,15,13,15,
MOT17-09-FRCNN,7,19,20,198,u_to_v,1,327,199,19,20,19,20,
MOT17-09-FRCNN,8,1,20,204,u_to_v,1,321,205,1,20,1,20,
MOT17-09-FRCNN,9,4,9,211,v_to_u,1,314,212,9,4,9,4,
MOT17-09-FRCNN,10,21,22,216,u_to_v,1,133,217,21,22,21,22,
MOT17-09-FRCNN,11,5,18,221,u_to_v,1,180,222,5,18,5,18,
MOT17-09-FRCNN,12,5,22,221,u_to_v,1,128,222,5,22,5,22,
MOT17-09-FRCNN,13,18,26,247,v_to_u,1,154,248,26,18,26,18,
MOT17-09-FRCNN,14,2,6,250,v_to_u,1,142,251,6,2,6,2,
MOT17-09-FRCNN,15,6,16,250,u_to_v,1,87,251,6,16,6,16,
MOT17-09-FRCNN,16,4,27,255,v_to_u,1,270,256,27,4,27,4,
MOT17-09-FRCNN,17,18,24,274,v_to_u,1,127,275,24,18,24,18,
MOT17-09-FRCNN,18,20,28,277,v_to_u,1,248,278,28,20,28,20,
MOT17-09-FRCNN,19,4,25,285,v_to_u,1,240,286,25,4,25,4,
MOT17-09-FRCNN,20,4,29,331,v_to_u,1,194,332,29,4,29,4,
MOT17-09-FRCNN,21,12,16,337,v_to_u,1,55,338,16,12,16,12,
MOT17-09-FRCNN,22,2,14,340,v_to_u,1,52,341,14,2,14,2,
MOT17-09-FRCNN,23,4,22,349,v_to_u,1,176,350,22,4,22,4,
MOT17-09-FRCNN,24,20,22,349,v_to_u,1,176,350,22,20,22,20,
MOT17-09-FRCNN,25,22,23,349,u_to_v,1,138,350,22,23,22,23,
MOT17-09-FRCNN,26,30,33,363,v_to_u,1,108,364,33,30,33,30,
MOT17-09-FRCNN,27,4,35,366,v_to_u,1,159,367,35,4,35,4,
MOT17-09-FRCNN,28,2,17,382,v_to_u,1,10,383,17,2,17,2,
MOT17-09-FRCNN,29,2,32,392,u_to_v,1,69,393,2,32,2,32,
MOT17-09-FRCNN,30,12,23,392,u_to_v,1,95,393,12,23,12,23,
MOT17-09-FRCNN,31,12,31,392,u_to_v,1,133,393,12,31,12,31,
MOT17-09-FRCNN,32,4,18,401,v_to_u,1,124,402,18,4,18,4,
MOT17-09-FRCNN,33,18,23,401,u_to_v,1,86,402,18,23,18,23,
MOT17-09-FRCNN,34,18,30,401,u_to_v,1,70,402,18,30,18,30,
MOT17-09-FRCNN,35,20,32,461,v_to_u,1,64,462,32,20,32,20,
MOT17-09-FRCNN,36,32,36,461,u_to_v,1,64,462,32,36,32,36,
MOT17-09-FRCNN,37,30,34,471,u_to_v,1,54,472,30,34,30,34,
MOT17-09-FRCNN,38,30,39,471,u_to_v,1,54,472,30,39,30,39,
MOT17-09-FRCNN,39,23,40,473,v_to_u,1,14,474,40,23,40,23,
MOT17-09-FRCNN,40,20,23,487,v_to_u,1,38,488,23,20,23,20,
MOT17-09-FRCNN,41,23,31,487,u_to_v,1,38,488,23,31,23,31,
MOT17-09-FRCNN,42,23,37,487,u_to_v,1,23,488,23,37,23,37,
MOT17-09-FRCNN,43,31,38,501,v_to_u,1,24,502,38,31,38,31,
MOT17-09-FRCNN,44,36,43,504,v_to_u,1,21,505,43,36,43,36,
MOT17-09-FRCNN,45,34,44,512,v_to_u,1,13,513,44,34,44,34,
MOT17-09-FRCNN,46,39,46,524,v_to_u,1,1,525,46,39,46,39,
MOT17-10-FRCNN,1,19,20,17,v_to_u,1,54,18,20,19,20,19,
MOT17-10-FRCNN,2,5,18,24,v_to_u,1,30,25,18,5,18,5,
MOT17-10-FRCNN,3,12,17,27,v_to_u,1,33,28,17,12,17,12,
MOT17-10-FRCNN,4,16,22,29,v_to_u,1,294,30,22,16,22,16,
MOT17-10-FRCNN,5,3,21,35,v_to_u,1,48,36,21,3,21,3,
MOT17-10-FRCNN,6,1,10,52,u_to_v,1,22,53,1,10,1,10,
MOT17-10-FRCNN,7,5,6,54,u_to_v,1,6,55,5,6,5,6,
MOT17-10-FRCNN,8,5,23,54,u_to_v,1,36,55,5,23,5,23,
MOT17-10-FRCNN,9,14,26,56,u_to_v,1,156,57,14,26,14,26,
MOT17-10-FRCNN,10,12,24,60,u_to_v,1,4,61,12,24,12,24,
MOT17-10-FRCNN,11,13,16,60,u_to_v,1,263,61,13,16,13,16,
MOT17-10-FRCNN,12,9,28,63,v_to_u,1,78,64,28,9,28,9,
MOT17-10-FRCNN,13,16,19,70,u_to_v,1,1,71,16,19,16,19,
MOT17-10-FRCNN,14,19,23,71,u_to_v,1,19,72,19,23,19,23,
MOT17-10-FRCNN,15,23,27,71,v_to_u,1,19,72,27,23,27,23,
MOT17-10-FRCNN,16,9,23,77,v_to_u,1,64,78,23,9,23,9,
MOT17-10-FRCNN,17,3,9,83,u_to_v,1,58,84,3,9,3,9,
MOT17-10-FRCNN,18,3,30,83,u_to_v,1,328,84,3,30,3,30,
MOT17-10-FRCNN,19,4,34,99,u_to_v,1,303,100,4,34,4,34,
MOT17-10-FRCNN,20,16,33,102,v_to_u,1,245,103,33,16,33,16,
MOT17-10-FRCNN,21,16,23,115,v_to_u,1,232,116,23,16,23,16,
MOT17-10-FRCNN,22,23,29,115,u_to_v,1,260,116,23,29,23,29,
MOT17-10-FRCNN,23,23,30,115,u_to_v,1,296,116,23,30,23,30,
MOT17-10-FRCNN,24,23,31,115,u_to_v,1,418,116,23,31,23,31,
MOT17-10-FRCNN,25,23,32,115,u_to_v,1,237,116,23,32,23,32,
MOT17-10-FRCNN,26,11,30,131,u_to_v,1,280,132,11,30,11,30,
MOT17-10-FRCNN,27,36,38,133,v_to_u,1,204,134,38,36,38,36,
MOT17-10-FRCNN,28,15,39,139,v_to_u,1,259,140,39,15,39,15,
MOT17-10-FRCNN,29,7,8,156,u_to_v,1,498,157,7,8,7,8,
MOT17-10-FRCNN,30,9,41,164,v_to_u,1,5,165,41,9,41,9,
MOT17-10-FRCNN,31,9,31,169,u_to_v,1,364,170,9,31,9,31,
MOT17-10-FRCNN,32,9,36,169,u_to_v,1,168,170,9,36,9,36,
MOT17-10-FRCNN,33,2,46,176,v_to_u,1,454,177,46,2,46,2,
MOT17-10-FRCNN,34,15,47,189,v_to_u,1,209,190,47,15,47,15,
MOT17-10-FRCNN,35,42,48,195,v_to_u,1,424,196,48,42,48,42,
MOT17-10-FRCNN,36,35,44,196,v_to_u,1,208,197,44,35,44,35,
MOT17-10-FRCNN,37,8,26,212,v_to_u,1,442,213,26,8,26,8,
MOT17-10-FRCNN,38,15,26,212,v_to_u,1,186,213,26,15,26,15,
MOT17-10-FRCNN,39,49,50,225,v_to_u,1,429,226,50,49,50,49,
MOT17-10-FRCNN,40,42,51,229,v_to_u,1,390,230,51,42,51,42,
MOT17-10-FRCNN,41,40,55,255,v_to_u,1,99,256,55,40,55,40,
MOT17-10-FRCNN,42,25,43,267,u_to_v,1,58,268,25,43,25,43,
MOT17-10-FRCNN,43,52,58,276,v_to_u,1,7,277,58,52,58,52,
MOT17-10-FRCNN,44,34,43,325,v_to_u,1,77,326,43,34,43,34,
MOT17-10-FRCNN,45,36,45,328,v_to_u,1,9,329,45,36,45,36,
MOT17-10-FRCNN,46,29,36,337,v_to_u,1,38,338,36,29,36,29,
MOT17-10-FRCNN,47,36,37,337,u_to_v,1,5,338,36,37,36,37,
MOT17-10-FRCNN,48,35,59,344,v_to_u,1,60,345,59,35,59,35,
MOT17-10-FRCNN,49,53,54,346,u_to_v,1,215,347,53,54,53,54,
MOT17-10-FRCNN,50,16,32,347,u_to_v,1,5,348,16,32,16,32,
MOT17-10-FRCNN,51,16,61,347,u_to_v,1,42,348,16,61,16,61,
MOT17-10-FRCNN,52,31,32,352,v_to_u,1,181,353,32,31,32,31,
MOT17-10-FRCNN,53,35,40,354,v_to_u,1,50,355,40,35,40,35,
MOT17-10-FRCNN,54,29,30,375,u_to_v,1,36,376,29,30,29,30,
MOT17-10-FRCNN,55,29,49,375,u_to_v,1,279,376,29,49,29,49,
MOT17-10-FRCNN,56,29,56,375,u_to_v,1,230,376,29,56,29,56,
MOT17-10-FRCNN,57,31,61,389,v_to_u,1,144,390,61,31,61,31,
MOT17-10-FRCNN,58,31,67,390,v_to_u,1,143,391,67,31,67,31,
MOT17-10-FRCNN,59,2,15,398,v_to_u,1,232,399,15,2,15,2,
MOT17-10-FRCNN,60,15,34,398,u_to_v,1,4,399,15,34,15,34,
MOT17-10-FRCNN,61,35,62,404,u_to_v,1,5,405,35,62,35,62,
MOT17-10-FRCNN,62,35,65,404,u_to_v,1,173,405,35,65,35,65,
MOT17-10-FRCNN,63,35,69,404,u_to_v,1,45,405,35,69,35,69,
MOT17-10-FRCNN,64,30,60,411,u_to_v,1,120,412,30,60,30,60,
MOT17-10-FRCNN,65,30,68,411,u_to_v,1,243,412,30,68,30,68,
MOT17-10-FRCNN,66,30,69,411,u_to_v,1,38,412,30,69,30,69,
MOT17-10-FRCNN,67,54,63,423,v_to_u,1,138,424,63,54,63,54,
MOT17-10-FRCNN,68,60,72,425,v_to_u,1,106,426,72,60,72,60,
MOT17-10-FRCNN,69,2,74,449,v_to_u,1,205,450,74,2,74,2,
MOT17-10-FRCNN,70,31,69,449,v_to_u,1,84,450,69,31,69,31,
MOT17-10-FRCNN,71,69,71,449,u_to_v,1,23,450,69,71,69,71,
MOT17-10-FRCNN,72,64,73,479,v_to_u,1,127,480,73,64,73,64,
MOT17-10-FRCNN,73,76,77,502,v_to_u,1,87,503,77,76,77,76,
MOT17-10-FRCNN,74,2,60,531,v_to_u,1,123,532,60,2,60,2,
MOT17-10-FRCNN,75,60,64,531,u_to_v,1,75,532,60,64,60,64,
MOT17-10-FRCNN,76,31,56,533,u_to_v,1,72,534,31,56,31,56,
MOT17-10-FRCNN,77,31,65,533,u_to_v,1,44,534,31,65,31,65,
MOT17-10-FRCNN,78,31,76,533,u_to_v,1,56,534,31,76,31,76,
MOT17-10-FRCNN,79,64,75,539,v_to_u,1,67,540,75,64,75,64,
MOT17-10-FRCNN,80,76,78,554,v_to_u,1,35,555,78,76,78,76,
MOT17-10-FRCNN,81,54,64,561,u_to_v,1,45,562,54,64,54,64,
MOT17-10-FRCNN,82,54,80,561,u_to_v,1,93,562,54,80,54,80,
MOT17-10-FRCNN,83,81,82,563,v_to_u,1,91,564,82,81,82,81,
MOT17-10-FRCNN,84,65,79,577,u_to_v,1,77,578,65,79,65,79,
MOT17-10-FRCNN,85,8,76,589,v_to_u,1,65,590,76,8,76,8,
MOT17-10-FRCNN,86,76,85,589,u_to_v,1,46,590,76,85,76,85,
MOT17-10-FRCNN,87,42,56,605,v_to_u,1,14,606,56,42,56,42,
MOT17-10-FRCNN,88,49,56,605,v_to_u,1,49,606,56,49,56,49,
MOT17-10-FRCNN,89,56,66,605,u_to_v,1,37,606,56,66,56,66,
MOT17-10-FRCNN,90,8,64,606,v_to_u,1,48,607,64,8,64,8,
MOT17-10-FRCNN,91,64,81,606,u_to_v,1,48,607,64,81,64,81,
MOT17-10-FRCNN,92,64,88,606,u_to_v,1,48,607,64,88,64,88,
MOT17-10-FRCNN,93,84,86,616,v_to_u,1,38,617,86,84,86,84,
MOT17-10-FRCNN,94,8,85,635,v_to_u,1,19,636,85,8,85,8,
MOT17-10-FRCNN,95,79,85,635,v_to_u,1,19,636,85,79,85,79,
MOT17-10-FRCNN,96,2,66,642,v_to_u,1,12,643,66,2,66,2,
MOT17-10-FRCNN,97,66,88,642,u_to_v,1,12,643,66,88,66,88,
MOT17-11-FRCNN,1,2,5,16,u_to_v,1,66,17,2,5,2,5,
MOT17-11-FRCNN,2,1,3,20,v_to_u,1,716,21,3,1,3,1,
MOT17-11-FRCNN,3,15,16,21,v_to_u,1,2,22,16,15,16,15,
MOT17-11-FRCNN,4,1,17,23,v_to_u,1,713,24,17,1,17,1,
MOT17-11-FRCNN,5,10,18,25,u_to_v,1,106,26,10,18,10,18,
MOT17-11-FRCNN,6,9,20,34,u_to_v,1,24,35,9,20,9,20,
MOT17-11-FRCNN,7,1,5,82,v_to_u,1,654,83,5,1,5,1,
MOT17-11-FRCNN,8,4,5,82,v_to_u,1,25,83,5,4,5,4,
MOT17-11-FRCNN,9,7,24,93,v_to_u,1,180,94,24,7,24,7,
MOT17-11-FRCNN,10,14,18,98,u_to_v,1,33,99,14,18,14,18,
MOT17-11-FRCNN,11,25,26,126,u_to_v,1,36,127,25,26,25,26,
MOT17-11-FRCNN,12,8,18,131,v_to_u,1,156,132,18,8,18,8,
MOT17-11-FRCNN,13,11,13,146,u_to_v,1,6,147,11,13,11,13,
MOT17-11-FRCNN,14,21,26,162,v_to_u,1,738,163,26,21,26,21,
MOT17-11-FRCNN,15,1,22,187,v_to_u,1,549,188,22,1,22,1,
MOT17-11-FRCNN,16,6,19,187,v_to_u,1,503,188,19,6,19,6,
MOT17-11-FRCNN,17,21,27,225,v_to_u,1,675,226,27,21,27,21,
MOT17-11-FRCNN,18,23,32,252,u_to_v,1,93,253,23,32,23,32,
MOT17-11-FRCNN,19,7,12,258,v_to_u,1,15,259,12,7,12,7,
MOT17-11-FRCNN,20,7,29,273,u_to_v,1,39,274,7,29,7,29,
MOT17-11-FRCNN,21,30,34,281,u_to_v,1,42,282,30,34,30,34,
MOT17-11-FRCNN,22,6,8,287,v_to_u,1,403,288,8,6,8,6,
MOT17-11-FRCNN,23,8,32,287,u_to_v,1,58,288,8,32,8,32,
MOT17-11-FRCNN,24,1,29,312,v_to_u,1,424,313,29,1,29,1,
MOT17-11-FRCNN,25,28,29,312,v_to_u,1,17,313,29,28,29,28,
MOT17-11-FRCNN,26,6,34,323,v_to_u,1,367,324,34,6,34,6,
MOT17-11-FRCNN,27,35,36,324,v_to_u,1,12,325,36,35,36,35,
MOT17-11-FRCNN,28,1,37,327,v_to_u,1,409,328,37,1,37,1,
MOT17-11-FRCNN,29,6,32,345,v_to_u,1,345,346,32,6,32,6,
MOT17-11-FRCNN,30,38,40,351,v_to_u,1,188,352,40,38,40,38,
MOT17-11-FRCNN,31,33,39,428,u_to_v,1,21,429,33,39,33,39,
MOT17-11-FRCNN,32,41,46,483,v_to_u,1,87,484,46,41,46,41,
MOT17-11-FRCNN,33,21,43,494,v_to_u,1,406,495,43,21,43,21,
MOT17-11-FRCNN,34,31,45,513,u_to_v,1,221,514,31,45,31,45,
MOT17-11-FRCNN,35,6,38,539,v_to_u,1,151,540,38,6,38,6,
MOT17-11-FRCNN,36,41,42,554,v_to_u,1,16,555,42,41,42,41,
MOT17-11-FRCNN,37,44,47,559,v_to_u,1,49,560,47,44,47,44,
MOT17-11-FRCNN,38,6,41,570,v_to_u,1,120,571,41,6,41,6,
MOT17-11-FRCNN,39,6,49,592,v_to_u,1,98,593,49,6,49,6,
MOT17-11-FRCNN,40,6,44,608,v_to_u,1,82,609,44,6,44,6,
MOT17-11-FRCNN,41,51,53,630,u_to_v,1,99,631,51,53,51,53,
MOT17-11-FRCNN,42,1,52,669,v_to_u,1,67,670,52,1,52,1,
MOT17-11-FRCNN,43,6,21,690,u_to_v,1,210,691,6,21,6,21,
MOT17-11-FRCNN,44,6,45,690,u_to_v,1,44,691,6,45,6,45,
MOT17-11-FRCNN,45,6,48,690,u_to_v,1,105,691,6,48,6,48,
MOT17-11-FRCNN,46,6,53,690,u_to_v,1,39,691,6,53,6,53,
MOT17-11-FRCNN,47,1,57,712,v_to_u,1,24,713,57,1,57,1,
MOT17-11-FRCNN,48,50,53,713,u_to_v,1,16,714,50,53,50,53,
MOT17-11-FRCNN,49,21,53,729,v_to_u,1,171,730,53,21,53,21,
MOT17-11-FRCNN,50,48,53,729,v_to_u,1,66,730,53,48,53,48,
MOT17-11-FRCNN,51,45,54,734,u_to_v,1,82,735,45,54,45,54,
MOT17-11-FRCNN,52,1,48,736,u_to_v,1,59,737,1,48,1,48,
MOT17-11-FRCNN,53,1,54,736,u_to_v,1,80,737,1,54,1,54,
MOT17-11-FRCNN,54,1,58,736,u_to_v,1,101,737,1,58,1,58,
MOT17-11-FRCNN,55,55,62,742,v_to_u,1,1,743,62,55,62,55,
MOT17-11-FRCNN,56,54,63,752,v_to_u,1,64,753,63,54,63,54,
MOT17-11-FRCNN,57,58,61,754,v_to_u,1,83,755,61,58,61,58,
MOT17-11-FRCNN,58,56,60,763,v_to_u,1,87,764,60,56,60,56,
MOT17-11-FRCNN,59,48,54,795,u_to_v,1,21,796,48,54,48,54,
MOT17-11-FRCNN,60,48,56,795,u_to_v,1,55,796,48,56,48,56,
MOT17-11-FRCNN,61,48,65,795,u_to_v,1,80,796,48,65,48,65,
MOT17-11-FRCNN,62,54,65,816,u_to_v,1,59,817,54,65,54,65,
MOT17-11-FRCNN,63,54,66,816,u_to_v,1,72,817,54,66,54,66,
MOT17-11-FRCNN,64,58,64,837,u_to_v,1,8,838,58,64,58,64,
MOT17-11-FRCNN,65,58,65,837,u_to_v,1,38,838,58,65,58,65,
MOT17-11-FRCNN,66,56,59,850,u_to_v,1,50,851,56,59,56,59,
MOT17-11-FRCNN,67,74,75,854,v_to_u,1,1,855,75,74,75,74,
MOT17-11-FRCNN,68,65,69,871,v_to_u,1,4,872,69,65,69,65,
MOT17-11-FRCNN,69,21,65,875,v_to_u,1,25,876,65,21,65,21,
MOT17-11-FRCNN,70,65,66,875,u_to_v,1,13,876,65,66,65,66,
MOT17-11-FRCNN,71,65,68,875,u_to_v,1,25,876,65,68,65,68,
MOT17-11-FRCNN,72,59,66,888,v_to_u,1,12,889,66,59,66,59,
MOT17-11-FRCNN,73,77,83,897,v_to_u,1,3,898,83,77,83,77,
MOT17-13-FRCNN,1,3,11,4,v_to_u,1,8,5,11,3,11,3,
MOT17-13-FRCNN,2,18,23,7,v_to_u,1,361,8,23,18,23,18,
MOT17-13-FRCNN,3,8,25,20,v_to_u,1,126,21,25,8,25,8,
MOT17-13-FRCNN,4,5,10,22,v_to_u,1,8,23,10,5,10,5,
MOT17-13-FRCNN,5,19,27,31,u_to_v,1,257,32,19,27,19,27,
MOT17-13-FRCNN,6,6,29,32,v_to_u,1,211,33,29,6,29,6,
MOT17-13-FRCNN,7,1,2,35,u_to_v,1,10,36,1,2,1,2,
MOT17-13-FRCNN,8,24,31,38,v_to_u,1,146,39,31,24,31,24,
MOT17-13-FRCNN,9,28,32,47,u_to_v,1,73,48,28,32,28,32,
MOT17-13-FRCNN,10,22,36,49,v_to_u,1,22,50,36,22,36,22,
MOT17-13-FRCNN,11,27,33,58,v_to_u,1,230,59,33,27,33,27,
MOT17-13-FRCNN,12,24,26,59,v_to_u,1,125,60,26,24,26,24,
MOT17-13-FRCNN,13,34,39,64,v_to_u,1,112,65,39,34,39,34,
MOT17-13-FRCNN,14,41,44,72,v_to_u,1,38,73,44,41,44,41,
MOT17-13-FRCNN,15,21,46,75,v_to_u,1,69,76,46,21,46,21,
MOT17-13-FRCNN,16,41,45,75,v_to_u,1,35,76,45,41,45,41,
MOT17-13-FRCNN,17,48,49,87,v_to_u,1,66,88,49,48,49,48,
MOT17-13-FRCNN,18,18,50,92,v_to_u,1,276,93,50,18,50,18,
MOT17-13-FRCNN,19,41,54,107,v_to_u,1,3,108,54,41,54,41,
MOT17-13-FRCNN,20,24,41,110,v_to_u,1,74,111,41,24,41,24,
MOT17-13-FRCNN,21,32,41,110,v_to_u,1,34,111,41,32,41,32,
MOT17-13-FRCNN,22,47,51,113,u_to_v,1,114,133,47,51,47,51,
MOT17-13-FRCNN,23,4,7,119,v_to_u,1,6,120,7,4,7,4,
MOT17-13-FRCNN,24,34,57,122,v_to_u,1,54,123,57,34,57,34,
MOT17-13-FRCNN,25,56,58,122,v_to_u,1,40,123,58,56,58,56,
MOT17-13-FRCNN,26,20,37,129,v_to_u,1,3,130,37,20,37,20,
MOT17-13-FRCNN,27,34,60,131,v_to_u,1,45,132,60,34,60,34,
MOT17-13-FRCNN,28,16,30,135,v_to_u,1,3,136,30,16,30,16,
MOT17-13-FRCNN,29,21,35,142,v_to_u,1,2,143,35,21,35,21,
MOT17-13-FRCNN,30,24,32,144,v_to_u,1,40,145,32,24,32,24,
MOT17-13-FRCNN,31,32,55,144,u_to_v,1,41,145,32,55,32,55,
MOT17-13-FRCNN,32,6,8,146,v_to_u,1,97,147,8,6,8,6,
MOT17-13-FRCNN,33,24,62,147,v_to_u,1,37,148,62,24,62,24,
MOT17-13-FRCNN,34,48,59,153,u_to_v,1,67,154,48,59,48,59,
MOT17-13-FRCNN,35,38,42,154,v_to_u,1,156,155,42,38,42,38,
MOT17-13-FRCNN,36,12,14,155,v_to_u,1,222,156,14,12,14,12,
MOT17-13-FRCNN,37,55,61,155,v_to_u,1,30,156,61,55,61,55,
MOT17-13-FRCNN,38,15,17,156,v_to_u,1,66,157,17,15,17,15,
MOT17-13-FRCNN,39,27,56,162,v_to_u,1,126,163,56,27,56,27,
MOT17-13-FRCNN,40,51,56,162,v_to_u,1,84,163,56,51,56,51,
MOT17-13-FRCNN,41,59,63,164,v_to_u,1,56,165,63,59,63,59,
MOT17-13-FRCNN,42,40,65,170,v_to_u,1,62,171,65,40,65,40,
MOT17-13-FRCNN,43,24,34,176,v_to_u,1,8,177,34,24,34,24,
MOT17-13-FRCNN,44,34,66,176,u_to_v,1,111,177,34,66,34,66,
MOT17-13-FRCNN,45,34,67,176,u_to_v,1,79,177,34,67,34,67,
MOT17-13-FRCNN,46,24,27,184,u_to_v,1,104,185,24,27,24,27,
MOT17-13-FRCNN,47,55,67,185,u_to_v,1,70,186,55,67,55,67,
MOT17-13-FRCNN,48,55,68,185,u_to_v,1,75,186,55,68,55,68,
MOT17-13-FRCNN,49,18,64,192,v_to_u,1,176,193,64,18,64,18,
MOT17-13-FRCNN,50,59,72,205,v_to_u,1,15,206,72,59,72,59,
MOT17-13-FRCNN,51,12,69,207,v_to_u,1,170,208,69,12,69,12,
MOT17-13-FRCNN,52,66,73,208,v_to_u,1,79,209,73,66,73,66,
MOT17-13-FRCNN,53,52,74,211,v_to_u,1,24,212,74,52,74,52,
MOT17-13-FRCNN,54,38,71,217,v_to_u,1,93,218,71,38,71,38,
MOT17-13-FRCNN,55,59,66,220,u_to_v,1,67,221,59,66,59,66,
MOT17-13-FRCNN,56,15,27,222,u_to_v,1,66,223,15,27,15,27,
MOT17-13-FRCNN,57,15,53,222,u_to_v,1,118,223,15,53,15,53,
MOT17-13-FRCNN,58,43,53,231,u_to_v,1,109,232,43,53,43,53,
MOT17-13-FRCNN,59,38,40,232,v_to_u,1,78,233,40,38,40,38,
MOT17-13-FRCNN,60,6,9,243,u_to_v,1,51,244,6,9,6,9,
MOT17-13-FRCNN,61,51,67,246,u_to_v,1,9,247,51,67,51,67,
MOT17-13-FRCNN,62,38,67,255,v_to_u,1,55,256,67,38,67,38,
MOT17-13-FRCNN,63,66,67,255,v_to_u,1,32,256,67,66,67,66,
MOT17-13-FRCNN,64,68,70,260,u_to_v,1,158,261,68,70,68,70,
MOT17-13-FRCNN,65,70,79,260,v_to_u,1,158,261,79,70,79,70,
MOT17-13-FRCNN,66,77,83,279,v_to_u,1,72,280,83,77,83,77,
MOT17-13-FRCNN,67,12,76,286,v_to_u,1,91,287,76,12,76,12,
MOT17-13-FRCNN,68,66,84,287,u_to_v,1,51,288,66,84,66,84,
MOT17-13-FRCNN,69,66,85,287,u_to_v,1,151,288,66,85,66,85,
MOT17-13-FRCNN,70,9,27,288,v_to_u,1,6,289,27,9,27,9,
MOT17-13-FRCNN,71,27,77,288,u_to_v,1,63,289,27,77,27,77,
MOT17-13-FRCNN,72,86,87,291,u_to_v,1,172,292,86,87,86,87,
MOT17-13-FRCNN,73,70,88,293,v_to_u,1,125,294,88,70,88,70,
MOT17-13-FRCNN,74,9,70,294,u_to_v,1,124,295,9,70,9,70,
MOT17-13-FRCNN,75,75,89,300,u_to_v,1,141,301,75,89,75,89,
MOT17-13-FRCNN,76,38,81,310,u_to_v,1,144,311,38,81,38,81,
MOT17-13-FRCNN,77,38,82,310,u_to_v,1,44,311,38,82,38,82,
MOT17-13-FRCNN,78,38,91,310,u_to_v,1,151,311,38,91,38,91,
MOT17-13-FRCNN,79,38,93,310,u_to_v,1,131,311,38,93,38,93,
MOT17-13-FRCNN,80,53,80,334,v_to_u,1,6,335,80,53,80,53,
MOT17-13-FRCNN,81,81,84,338,v_to_u,1,116,339,84,81,84,81,
MOT17-13-FRCNN,82,84,100,338,u_to_v,1,134,339,84,100,84,100,
MOT17-13-FRCNN,83,53,78,340,u_to_v,1,30,341,53,78,53,78,
