seq,canonical_rank,u,v,boundary_frame,transaction_type,frame,frames_after_handoff,baseline_label,edited_label,matched_gt_id,matched_gt_iou,donor_dominant_gt_full,receiver_dominant_gt_full,aggregate_receiver_dominant_gt_full,row_class
MOT17-09-FRCNN,76,1,20,204,u_to_v,509,304,20,1,11,0.895843643481,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,510,305,20,1,11,0.872599294654,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,511,306,20,1,11,0.851629541488,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,512,307,20,1,11,0.838888771453,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,513,308,20,1,11,0.892101621925,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,514,309,20,1,11,0.935781187411,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,515,310,20,1,11,0.975887205035,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,516,311,20,1,11,0.955142671101,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,517,312,20,1,11,0.908911354897,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,518,313,20,1,11,0.929120811802,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,519,314,20,1,11,0.922412451846,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,520,315,20,1,11,0.97775972445,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,521,316,20,1,11,0.922222919387,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,522,317,20,1,11,0.921588289966,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,523,318,20,1,11,0.865039384717,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,524,319,20,1,11,0.815889174142,19,11,11,harm
MOT17-09-FRCNN,76,1,20,204,u_to_v,525,320,20,1,11,0.873977977926,19,11,11,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,212,0,2,9,22,0.951931659395,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,213,1,2,9,22,0.92048131111,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,214,2,2,9,22,0.903667934686,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,215,3,2,9,22,0.930579199272,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,216,4,2,9,22,0.964090485075,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,217,5,2,9,22,0.952966100605,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,218,6,2,9,22,0.954961287685,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,219,7,2,9,22,0.920820628946,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,220,8,2,9,22,0.951073132017,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,221,9,2,9,22,0.968205823784,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,222,10,2,9,22,0.943591181187,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,223,11,2,9,22,0.924510853388,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,224,12,2,9,22,0.93057172105,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,225,13,2,9,22,0.904913894979,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,226,14,2,9,22,0.895226340891,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,227,15,2,9,22,0.866087853802,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,228,16,2,9,22,0.861738531688,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,229,17,2,9,22,0.877915457639,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,230,18,2,9,22,0.950318898493,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,231,19,2,9,22,0.963570721025,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,232,20,2,9,22,0.94972136841,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,233,21,2,9,22,0.949257980716,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,234,22,2,9,22,0.961763195635,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,235,23,2,9,22,0.975298210816,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,236,24,2,9,22,0.963758152916,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,237,25,2,9,22,0.94437960993,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,238,26,2,9,22,0.944749829232,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,239,27,2,9,22,0.933493251943,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,240,28,2,9,22,0.907407954198,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,241,29,2,9,22,0.904676801023,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,242,30,2,9,22,0.903948212515,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,243,31,2,9,22,0.918389053585,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,244,32,2,9,22,0.912331529187,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,245,33,2,9,22,0.896756508874,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,246,34,2,9,22,0.888541156222,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,247,35,2,9,22,0.887463615391,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,248,36,2,9,22,0.892074204016,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,249,37,2,9,22,0.907576908287,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,250,38,2,9,22,0.905948286782,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,251,39,2,9,22,0.923333824468,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,252,40,2,9,22,0.927298306291,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,253,41,2,9,22,0.928414066941,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,254,42,2,9,22,0.948621162667,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,255,43,2,9,22,0.94094360673,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,256,44,2,9,22,0.940369853933,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,257,45,2,9,22,0.916643629468,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,258,46,2,9,22,0.910568749621,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,259,47,2,9,22,0.887586024909,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,260,48,2,9,22,0.890012031696,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,261,49,2,9,22,0.887427266517,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,262,50,2,9,22,0.892381222063,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,263,51,2,9,22,0.892522882146,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,264,52,2,9,22,0.912365909449,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,265,53,2,9,22,0.917717913782,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,266,54,2,9,22,0.925884848832,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,267,55,2,9,22,0.928959149266,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,268,56,2,9,22,0.946865075212,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,269,57,2,9,22,0.934542705575,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,270,58,2,9,22,0.961441399021,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,271,59,2,9,22,0.968567572765,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,272,60,2,9,22,0.960229621788,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,273,61,2,9,22,0.937793699722,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,274,62,2,9,22,0.927909344389,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,275,63,2,9,22,0.929728163992,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,276,64,2,9,22,0.941107668591,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,277,65,2,9,22,0.960068534184,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,278,66,2,9,22,0.931167157805,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,279,67,2,9,22,0.916965818736,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,280,68,2,9,22,0.930204910622,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,281,69,2,9,22,0.922163886046,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,282,70,2,9,22,0.914480126452,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,283,71,2,9,22,0.919460041833,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,284,72,2,9,22,0.928930669928,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,285,73,2,9,22,0.931193831307,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,286,74,2,9,22,0.945891399624,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,287,75,2,9,22,0.937806793439,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,288,76,2,9,22,0.931574483084,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,289,77,2,9,22,0.91948586828,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,290,78,2,9,22,0.916140903077,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,291,79,2,9,22,0.931890013775,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,292,80,2,9,22,0.906967821407,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,293,81,2,9,22,0.874401282143,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,294,82,2,9,22,0.860321055598,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,295,83,2,9,22,0.87370199376,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,296,84,2,9,22,0.881316350978,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,297,85,2,9,22,0.884108805296,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,298,86,2,9,22,0.913368055975,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,299,87,2,9,22,0.913753035116,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,300,88,2,9,22,0.937116819821,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,301,89,2,9,22,0.922832972891,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,302,90,2,9,22,0.894074079575,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,303,91,2,9,22,0.886316791759,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,304,92,2,9,22,0.910544431524,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,305,93,2,9,22,0.922388379942,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,306,94,2,9,22,0.922928616877,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,307,95,2,9,22,0.946662115664,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,308,96,2,9,22,0.96470617061,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,309,97,2,9,22,0.943489159539,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,310,98,2,9,22,0.959041362246,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,311,99,2,9,22,0.947747872209,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,312,100,2,9,22,0.93761133844,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,313,101,2,9,22,0.946023673004,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,314,102,2,9,22,0.944499398841,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,315,103,2,9,22,0.944226655157,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,316,104,2,9,22,0.941275574437,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,317,105,2,9,22,0.931311375818,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,318,106,2,9,22,0.949323755525,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,319,107,2,9,22,0.948615452063,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,320,108,2,9,22,0.941205331389,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,321,109,2,9,22,0.943643630466,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,322,110,2,9,22,0.935267093484,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,323,111,2,9,22,0.919423586132,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,324,112,2,9,22,0.887459627778,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,325,113,2,9,22,0.868838495789,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,326,114,2,9,22,0.851866411567,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,327,115,2,9,22,0.872788220338,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,328,116,2,9,22,0.888366930499,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,329,117,2,9,22,0.912792809047,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,330,118,2,9,22,0.931345479693,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,331,119,2,9,22,0.926875715323,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,332,120,2,9,22,0.939306438564,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,333,121,2,9,22,0.90029476388,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,334,122,2,9,22,0.866335858048,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,335,123,2,9,22,0.848686573566,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,336,124,2,9,10,0.531151139931,7,22,22,other_gt
MOT17-09-FRCNN,77,2,9,211,v_to_u,337,125,2,9,22,0.798509632307,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,338,126,2,9,22,0.796579773222,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,339,127,2,9,22,0.890475268835,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,340,128,2,9,22,0.927906453345,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,341,129,2,9,22,0.907107201718,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,342,130,2,9,22,0.960689731574,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,343,131,2,9,22,0.95772706207,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,344,132,2,9,22,0.912095999124,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,345,133,2,9,22,0.874019294604,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,346,134,2,9,22,0.894281278134,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,347,135,2,9,22,0.888330546215,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,348,136,2,9,22,0.850338432959,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,349,137,2,9,22,0.860800394188,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,350,138,2,9,22,0.864759500453,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,351,139,2,9,22,0.906480484623,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,352,140,2,9,22,0.917817713065,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,353,141,2,9,22,0.941835144854,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,354,142,2,9,22,0.907723696576,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,355,143,2,9,22,0.872760823367,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,356,144,2,9,22,0.863032786723,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,357,145,2,9,22,0.864282935715,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,358,146,2,9,22,0.869161396789,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,359,147,2,9,22,0.869761681438,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,360,148,2,9,22,0.874083159065,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,361,149,2,9,22,0.841070630375,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,362,150,2,9,22,0.86700484518,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,363,151,2,9,22,0.92974294091,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,364,152,2,9,22,0.963020002063,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,365,153,2,9,22,0.966766295891,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,366,154,2,9,22,0.973513541718,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,367,155,2,9,22,0.950443954518,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,368,156,2,9,22,0.945820441512,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,369,157,2,9,22,0.953840633331,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,370,158,2,9,22,0.979997879993,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,371,159,2,9,22,0.939363957936,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,372,160,2,9,22,0.96290727513,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,373,161,2,9,22,0.944455035687,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,374,162,2,9,22,0.921256943643,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,375,163,2,9,22,0.912038369864,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,376,164,2,9,22,0.905474586481,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,377,165,2,9,22,0.913503925869,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,378,166,2,9,22,0.93961656357,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,379,167,2,9,22,0.937624303375,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,380,168,2,9,22,0.944957578002,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,381,169,2,9,22,0.893557944547,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,382,170,2,9,22,0.887425417065,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,383,171,2,9,22,0.867022684903,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,384,172,2,9,22,0.865321823588,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,385,173,2,9,22,0.861627566199,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,386,174,2,9,22,0.861512100606,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,387,175,2,9,22,0.851311970284,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,388,176,2,9,22,0.881928634929,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,389,177,2,9,22,0.913457535967,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,390,178,2,9,22,0.944574336405,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,391,179,2,9,22,0.88576731154,7,22,22,harm
MOT17-09-FRCNN,77,2,9,211,v_to_u,392,180,2,9,22,0.868153361278,7,22,22,harm
MOT17-09-FRCNN,78,4,9,211,v_to_u,212,0,4,9,7,0.82353834421,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,213,1,4,9,7,0.88232136539,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,214,2,4,9,7,0.921679228191,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,215,3,4,9,7,0.930132869563,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,216,4,4,9,7,0.927424697536,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,217,5,4,9,7,0.925130750615,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,218,6,4,9,7,0.910429426932,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,219,7,4,9,7,0.889379018653,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,220,8,4,9,7,0.93172021512,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,221,9,4,9,7,0.907491301144,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,222,10,4,9,7,0.910892422925,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,223,11,4,9,7,0.86555733175,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,224,12,4,9,7,0.886808431792,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,225,13,4,9,7,0.945655019374,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,226,14,4,9,7,0.908147389337,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,227,15,4,9,7,0.88892387683,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,228,16,4,9,7,0.880160881745,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,229,17,4,9,7,0.842050387811,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,230,18,4,9,7,0.803949890171,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,231,19,4,9,7,0.764073728808,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,232,20,4,9,-1,0.0,7,1,1,unmatched
MOT17-09-FRCNN,78,4,9,211,v_to_u,233,21,4,9,7,0.838337924165,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,234,22,4,9,7,0.819494244213,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,235,23,4,9,7,0.855056182305,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,236,24,4,9,7,0.831940200025,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,237,25,4,9,7,0.805463810057,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,238,26,4,9,7,0.779704766805,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,239,27,4,9,7,0.783118589758,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,240,28,4,9,7,0.818412127216,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,241,29,4,9,7,0.782476177722,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,242,30,4,9,7,0.773798899451,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,243,31,4,9,7,0.798976126367,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,244,32,4,9,7,0.784576204412,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,245,33,4,9,7,0.796502023879,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,246,34,4,9,7,0.843730603781,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,247,35,4,9,7,0.843327243941,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,248,36,4,9,7,0.850109331299,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,249,37,4,9,7,0.809201460906,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,250,38,4,9,7,0.7926662937,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,251,39,4,9,7,0.821181743518,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,252,40,4,9,7,0.815011769352,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,253,41,4,9,7,0.844793419505,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,254,42,4,9,7,0.850042819026,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,255,43,4,9,7,0.886335516421,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,256,44,4,9,7,0.904764911905,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,257,45,4,9,7,0.925064044935,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,258,46,4,9,7,0.925859606401,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,259,47,4,9,7,0.900511688791,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,260,48,4,9,7,0.888578201494,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,261,49,4,9,7,0.899163078793,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,262,50,4,9,7,0.882731734683,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,263,51,4,9,7,0.899504706325,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,264,52,4,9,7,0.927148685483,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,265,53,4,9,7,0.935836042568,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,266,54,4,9,7,0.918317744968,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,267,55,4,9,7,0.917592772737,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,268,56,4,9,7,0.91926836383,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,269,57,4,9,7,0.920292217815,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,270,58,4,9,7,0.938636603297,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,271,59,4,9,7,0.91527107069,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,272,60,4,9,7,0.907248934091,7,1,1,benefit
MOT17-09-FRCNN,78,4,9,211,v_to_u,273,61,4,9,7,0.881050128618,7,1,1,benefit
