seq,u,v,boundary_frame,transaction_type,donor_raw_tid,receiver_raw_tid,accepted,effective_start_frame,changed_rows,pair_common_frames,pair_common_span,donor_anchor,receiver_anchor,candidate_policy_version,donor_first_frame,donor_last_frame,receiver_first_frame,receiver_last_frame,donor_track_rows,receiver_track_rows,donor_history_rows,receiver_history_rows,handoff_gap,future_receiver_rows,future_receiver_unique_frames,future_receiver_span,future_receiver_density,boundary_center_distance_norm,boundary_bottom_gap_norm,boundary_iou,boundary_log_width_ratio_abs,boundary_log_height_ratio_abs,boundary_donor_score,boundary_receiver_score,canonical_rank,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT17-09-FRCNN,16,24,274,v_to_u,24,16,1,275,63,54,54,24,16,1,221,274,169,337,54,169,54,106,1,63,63,63,1.0,3.827641805544,0.269116084167,0.0,0.182096736649,0.294315910275,-1.0,-1.0,152,1,"{""16"": 63}",63,30,30,1,30,28,30,30,1.0,0.865913572476,2,18,18,1.0,0.8,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,720,180,-1380,1740,-0.793103448276,82,52,-30,-0.340909090909,30,1.0,54,60,1,60,51,60,60,1.0,0.874185247183,2,18,18,1.0,0.9,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3060,3240,360,-5940,6660,-0.891891891892,165,105,-60,-0.350877192982,60,1.0,54,106,1,63,51,106,63,1.0,0.87305424132,2,18,18,1.0,0.943396226415,1.0,-0.0,1,0,0,63,0,63,-1.0,-1.0,0,3213,6300,378,-9135,9891,-0.923566878981,214,151,-63,-0.286363636364,63,1.0,54,106,1,63,51,106,63,1.0,0.87305424132,2,18,18,1.0,0.943396226415,1.0,-0.0,1,0,0,63,0,63,-1.0,-1.0,0,3213,6300,378,-9135,9891,-0.923566878981,214,151,-63,-0.286363636364,63,1.0,54,106,1,63,51,106,63,1.0,0.87305424132,2,18,18,1.0,0.943396226415,1.0,-0.0,1,0,0,63,0,63,-1.0,-1.0,0,3213,6300,378,-9135,9891,-0.923566878981,214,151,-63,-0.286363636364,63,1.0
MOT17-09-FRCNN,17,24,274,v_to_u,24,17,1,275,108,54,54,24,17,1,221,274,170,382,54,213,54,105,1,108,108,108,1.0,3.048965849131,0.129577810419,0.0,0.086858085045,0.32536245934,-1.0,-1.0,153,1,"{""17"": 108}",108,30,30,1,30,28,30,30,1.0,0.884107014852,2,21,21,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,60,1,60,51,60,60,1.0,0.903782044167,2,21,21,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3060,3600,0,-6660,6660,-1.0,171,111,-60,-0.350877192982,60,1.0,54,105,1,108,51,105,108,1.0,0.901701866667,2,21,21,1.0,1.0,1.0,-0.0,1,0,0,108,0,108,-1.0,-1.0,0,5508,11340,0,-16848,16848,-1.0,264,156,-108,-0.409090909091,108,1.0,54,105,1,108,51,105,108,1.0,0.901701866667,2,21,21,1.0,1.0,1.0,-0.0,1,0,0,108,0,108,-1.0,-1.0,0,5508,11340,0,-16848,16848,-1.0,264,156,-108,-0.409090909091,108,1.0,54,105,1,108,51,105,108,1.0,0.901701866667,2,21,21,1.0,1.0,1.0,-0.0,1,0,0,108,0,108,-1.0,-1.0,0,5508,11340,0,-16848,16848,-1.0,264,156,-108,-0.409090909091,108,1.0
MOT17-09-FRCNN,18,24,274,v_to_u,24,18,1,275,127,54,54,24,18,1,221,274,181,401,54,221,54,94,1,127,127,127,1.0,0.11792588159,0.220471469213,0.363686398888,0.522560879984,0.488902444218,-1.0,-1.0,154,1,"{""18"": 127}",127,30,30,1,30,28,30,30,1.0,0.883674496201,2,29,29,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,60,1,60,51,60,59,0.983333333333,0.792076772877,2,29,29,1.0,1.0,0.610169491525,0.668672210841,2,0,0,36,0,36,-0.610169491525,-0.610169491525,0,3009,2160,1380,-3789,6549,-0.57856161246,147,111,-36,-0.211764705882,60,1.0,54,94,1,120,51,94,119,0.991666666667,0.836013950372,2,29,7,1.0,1.0,0.697478991597,0.612985239065,2,0,0,36,0,36,-0.302521008403,-0.302521008403,0,6069,3384,7802,-1651,17255,-0.095682410895,181,177,-4,-0.015151515152,120,1.0,54,94,1,127,51,94,123,0.968503937008,0.838182663867,2,29,7,1.0,1.0,0.707317073171,0.604536484581,2,0,0,36,0,36,-0.292682926829,-0.292682926829,0,6273,3384,8178,-1479,17835,-0.082926829268,181,181,0,0.0,127,1.0,54,94,1,127,51,94,123,0.968503937008,0.838182663867,2,29,7,1.0,1.0,0.707317073171,0.604536484581,2,0,0,36,0,36,-0.292682926829,-0.292682926829,0,6273,3384,8178,-1479,17835,-0.082926829268,181,181,0,0.0,127,1.0
MOT17-09-FRCNN,20,24,274,v_to_u,24,20,1,275,251,54,54,24,20,1,221,274,198,525,54,328,54,77,1,251,251,251,1.0,0.67902190693,0.14812988372,0.0,0.237320269183,0.3898291918,-1.0,-1.0,155,1,"{""20"": 251}",251,30,30,1,30,28,30,30,1.0,0.899416006031,2,11,11,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,60,1,60,51,60,60,1.0,0.886156131919,2,11,11,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3060,3600,0,-6660,6660,-1.0,171,111,-60,-0.350877192982,60,1.0,54,77,1,120,51,77,120,1.0,0.877915235014,2,11,11,1.0,1.0,0.958333333333,0.173205206749,2,0,0,115,0,115,-0.958333333333,-0.958333333333,0,6120,8855,385,-14590,15360,-0.949869791667,243,128,-115,-0.463709677419,120,1.0,54,77,1,251,51,77,251,1.0,0.896961605313,2,11,11,1.0,1.0,0.980079681275,0.097728845899,2,0,0,246,0,246,-0.980079681275,-0.980079681275,0,12801,18942,385,-31358,32128,-0.976033366534,374,246,-128,-0.337730870712,251,1.0,54,77,1,251,51,77,251,1.0,0.896961605313,2,11,11,1.0,1.0,0.980079681275,0.097728845899,2,0,0,246,0,246,-0.980079681275,-0.980079681275,0,12801,18942,385,-31358,32128,-0.976033366534,374,246,-128,-0.337730870712,251,1.0
MOT17-09-FRCNN,22,24,274,v_to_u,24,22,1,275,75,54,54,24,22,1,221,274,216,349,54,134,54,59,1,75,75,75,1.0,1.234879428535,0.322065580283,0.0,0.458140870343,0.492263937717,-1.0,-1.0,156,1,"{""22"": 75}",75,30,30,1,30,28,30,30,1.0,0.919533748762,2,13,13,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,59,1,60,51,59,60,1.0,0.877442377612,2,13,13,1.0,0.949152542373,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3060,3360,180,-6240,6600,-0.945454545455,167,107,-60,-0.352941176471,60,1.0,54,59,1,75,51,59,75,1.0,0.867883534015,2,13,13,1.0,0.949152542373,1.0,-0.0,1,0,0,75,0,75,-1.0,-1.0,0,3825,4200,225,-7800,8250,-0.945454545455,182,107,-75,-0.405405405405,75,1.0,54,59,1,75,51,59,75,1.0,0.867883534015,2,13,13,1.0,0.949152542373,1.0,-0.0,1,0,0,75,0,75,-1.0,-1.0,0,3825,4200,225,-7800,8250,-0.945454545455,182,107,-75,-0.405405405405,75,1.0,54,59,1,75,51,59,75,1.0,0.867883534015,2,13,13,1.0,0.949152542373,1.0,-0.0,1,0,0,75,0,75,-1.0,-1.0,0,3825,4200,225,-7800,8250,-0.945454545455,182,107,-75,-0.405405405405,75,1.0
MOT17-09-FRCNN,23,24,274,v_to_u,24,23,1,275,213,54,54,24,23,1,221,274,219,487,54,269,54,56,1,213,213,213,1.0,0.483852389993,0.362383166994,0.103062609414,0.63051802149,0.575060808309,-1.0,-1.0,157,1,"{""23"": 213}",213,30,30,1,30,28,30,30,1.0,0.91565705537,2,12,12,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,840,900,0,-1740,1740,-1.0,88,58,-30,-0.340909090909,30,1.0,54,56,1,60,51,56,60,1.0,0.898131350942,2,12,12,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3060,3360,0,-6420,6420,-1.0,167,107,-60,-0.359281437126,60,1.0,54,56,1,120,51,56,120,1.0,0.91872810664,2,12,12,1.0,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,6120,6720,0,-12840,12840,-1.0,227,120,-107,-0.471365638767,120,1.0,54,56,1,213,51,56,209,0.981220657277,0.875111402249,2,12,12,1.0,1.0,0.846889952153,0.428066062706,2,0,0,177,0,177,-0.846889952153,-0.846889952153,0,10659,9912,1792,-18779,22363,-0.83973527702,284,177,-107,-0.338607594937,213,1.0,54,56,1,213,51,56,209,0.981220657277,0.875111402249,2,12,12,1.0,1.0,0.846889952153,0.428066062706,2,0,0,177,0,177,-0.846889952153,-0.846889952153,0,10659,9912,1792,-18779,22363,-0.83973527702,284,177,-107,-0.338607594937,213,1.0
MOT17-09-FRCNN,24,25,274,u_to_v,24,25,1,275,11,52,52,24,25,1,221,274,223,285,54,63,54,52,1,11,11,11,1.0,0.585404085895,0.113394236656,0.030037943672,0.178661127534,0.150764797937,-1.0,-1.0,158,1,"{""25"": 11}",11,30,30,1,11,28,30,7,0.636363636364,0.648442814279,2,1,2,1.0,1.0,0.714285714286,0.598269588585,2,0,5,2,5,2,0.428571428571,0.428571428571,140,56,60,150,174,406,0.428571428571,60,63,3,0.046153846154,11,1.0,54,52,1,11,51,52,7,0.636363636364,0.648442814279,2,1,2,1.0,0.980769230769,0.714285714286,0.598269588585,2,0,5,2,5,2,0.428571428571,0.428571428571,255,102,102,262,313,721,0.434119278779,104,107,3,0.027272727273,11,1.0,54,52,1,11,51,52,7,0.636363636364,0.648442814279,2,1,2,1.0,0.980769230769,0.714285714286,0.598269588585,2,0,5,2,5,2,0.428571428571,0.428571428571,255,102,102,262,313,721,0.434119278779,104,107,3,0.027272727273,11,1.0,54,52,1,11,51,52,7,0.636363636364,0.648442814279,2,1,2,1.0,0.980769230769,0.714285714286,0.598269588585,2,0,5,2,5,2,0.428571428571,0.428571428571,255,102,102,262,313,721,0.434119278779,104,107,3,0.027272727273,11,1.0,54,52,1,11,51,52,7,0.636363636364,0.648442814279,2,1,2,1.0,0.980769230769,0.714285714286,0.598269588585,2,0,5,2,5,2,0.428571428571,0.428571428571,255,102,102,262,313,721,0.434119278779,104,107,3,0.027272727273,11,1.0
MOT17-09-FRCNN,2,28,277,v_to_u,28,2,1,278,115,1,1,28,2,1,277,277,1,392,1,392,1,277,1,115,115,115,1.0,2.126421493486,0.119593981578,0.0,0.311418352351,0.267484563328,-1.0,-1.0,159,1,"{""2"": 115}",115,1,30,1,30,1,30,30,1.0,0.914271950411,1,22,22,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.909169800634,1,22,22,1.0,1.0,0.983333333333,0.084766075715,2,0,0,59,0,59,-0.983333333333,-0.983333333333,0,60,3540,60,-3540,3660,-0.967213114754,120,61,-59,-0.487603305785,60,1.0,1,120,1,115,1,120,115,1.0,0.906924514687,1,22,22,1.0,1.0,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,115,13680,120,-13675,13915,-0.98275242544,235,121,-114,-0.483050847458,115,1.0,1,277,1,115,1,277,115,1.0,0.906924514687,1,22,22,1.0,1.0,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,115,31578,277,-31416,31970,-0.982671254301,392,278,-114,-0.290076335878,115,1.0,1,277,1,115,1,277,115,1.0,0.906924514687,1,22,22,1.0,1.0,0.991304347826,0.049918014303,2,0,0,114,0,114,-0.991304347826,-0.991304347826,0,115,31578,277,-31416,31970,-0.982671254301,392,278,-114,-0.290076335878,115,1.0
MOT17-09-FRCNN,4,28,277,v_to_u,28,4,1,278,248,1,1,28,4,1,277,277,1,525,1,525,1,277,1,248,248,248,1.0,0.337991043418,0.1042703376,0.267241022901,0.203134951153,0.153338793771,-1.0,-1.0,160,1,"{""4"": 248}",248,1,30,1,30,1,30,30,1.0,0.821186886133,1,7,7,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,59,60,1.0,0.849980571574,1,7,7,1.0,1.0,0.566666666667,0.918320226832,3,0,6,34,6,34,-0.466666666667,-0.466666666667,6,54,2006,1534,-520,3600,-0.144444444444,94,79,-15,-0.125,60,1.0,1,120,1,120,1,119,120,1.0,0.873077916322,1,7,29,1.0,0.546218487395,0.65,0.817866087347,3,0,8,34,8,34,-0.216666666667,-0.216666666667,8,112,2634,11646,8908,14400,0.618611111111,100,143,43,0.179166666667,120,1.0,1,277,1,248,1,276,248,1.0,0.876882527539,1,1,29,1.0,0.760869565217,0.491935483871,1.09886838838,4,1,8,8,0,0,0.0,0.0,8,240,3890,64558,60436,68696,0.87976010248,218,332,114,0.217142857143,248,1.0,1,277,1,248,1,276,248,1.0,0.876882527539,1,1,29,1.0,0.760869565217,0.491935483871,1.09886838838,4,1,8,8,0,0,0.0,0.0,8,240,3890,64558,60436,68696,0.87976010248,218,332,114,0.217142857143,248,1.0
MOT17-09-FRCNN,12,28,277,v_to_u,28,12,1,278,115,1,1,28,12,1,277,277,137,392,1,256,1,141,1,115,115,115,1.0,1.478470348809,0.103701176073,0.0,0.250216130532,0.110354554916,-1.0,-1.0,161,1,"{""12"": 115}",115,1,30,1,30,1,30,30,1.0,0.899983169855,1,8,8,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.888472610541,1,8,8,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,3600,0,-3660,3660,-1.0,121,61,-60,-0.495867768595,60,1.0,1,120,1,115,1,120,105,0.913043478261,0.863787656976,1,8,8,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,12600,0,-12705,12705,-1.0,226,121,-105,-0.464601769912,115,1.0,1,141,1,115,1,141,105,0.913043478261,0.863787656976,1,8,8,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,14805,0,-14910,14910,-1.0,247,142,-105,-0.425101214575,115,1.0,1,141,1,115,1,141,105,0.913043478261,0.863787656976,1,8,8,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,14805,0,-14910,14910,-1.0,247,142,-105,-0.425101214575,115,1.0
MOT17-09-FRCNN,14,28,277,v_to_u,28,14,1,278,63,1,1,28,14,1,277,277,145,340,1,196,1,133,1,63,63,63,1.0,1.16344715262,0.135094426718,0.0,0.367827666076,0.30311664292,-1.0,-1.0,162,1,"{""14"": 63}",63,1,30,1,30,1,30,30,1.0,0.927341226524,1,10,10,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.870454903134,1,10,10,1.0,1.0,0.983333333333,0.084766075715,2,0,0,59,0,59,-0.983333333333,-0.983333333333,0,60,3540,60,-3540,3660,-0.967213114754,120,61,-59,-0.487603305785,60,1.0,1,120,1,63,1,120,63,1.0,0.853661509279,1,10,10,1.0,0.991666666667,0.984126984127,0.08151041095,2,0,0,62,0,62,-0.984126984127,-0.984126984127,0,63,7378,182,-7259,7623,-0.952249770432,182,120,-62,-0.336956521739,63,1.0,1,133,1,63,1,133,63,1.0,0.853661509279,1,10,10,1.0,0.992481203008,0.984126984127,0.08151041095,2,0,0,62,0,62,-0.984126984127,-0.984126984127,0,63,8184,195,-8052,8442,-0.953802416489,195,133,-62,-0.314720812183,63,1.0,1,133,1,63,1,133,63,1.0,0.853661509279,1,10,10,1.0,0.992481203008,0.984126984127,0.08151041095,2,0,0,62,0,62,-0.984126984127,-0.984126984127,0,63,8184,195,-8052,8442,-0.953802416489,195,133,-62,-0.314720812183,63,1.0
MOT17-09-FRCNN,16,28,277,v_to_u,28,16,1,278,60,1,1,28,16,1,277,277,169,337,1,169,1,109,1,60,60,60,1.0,4.00435180041,0.39600497324,0.0,0.486781775071,0.53497072081,-1.0,-1.0,163,1,"{""16"": 60}",60,1,30,1,30,1,30,30,1.0,0.855428940376,1,18,18,1.0,0.8,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,720,180,-570,930,-0.612903225806,55,36,-19,-0.311475409836,30,1.0,1,60,1,60,1,60,60,1.0,0.870329053635,1,18,18,1.0,0.9,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,3240,360,-2940,3660,-0.803278688525,115,66,-49,-0.404958677686,60,1.0,1,109,1,60,1,109,60,1.0,0.870329053635,1,18,18,1.0,0.94495412844,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,6180,360,-5880,6600,-0.890909090909,164,104,-60,-0.352941176471,60,1.0,1,109,1,60,1,109,60,1.0,0.870329053635,1,18,18,1.0,0.94495412844,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,6180,360,-5880,6600,-0.890909090909,164,104,-60,-0.352941176471,60,1.0,1,109,1,60,1,109,60,1.0,0.870329053635,1,18,18,1.0,0.94495412844,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,6180,360,-5880,6600,-0.890909090909,164,104,-60,-0.352941176471,60,1.0
MOT17-09-FRCNN,17,28,277,v_to_u,28,17,1,278,105,1,1,28,17,1,277,277,170,382,1,213,1,108,1,105,105,105,1.0,3.35713800257,0.041703394031,0.0,0.454399513449,0.573898589817,-1.0,-1.0,164,1,"{""17"": 105}",105,1,30,1,30,1,30,30,1.0,0.892178346059,1,21,21,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.907226801026,1,21,21,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,3600,0,-3660,3660,-1.0,121,61,-60,-0.495867768595,60,1.0,1,108,1,105,1,108,105,1.0,0.902442498509,1,21,21,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,11340,0,-11445,11445,-1.0,214,109,-105,-0.490654205607,105,1.0,1,108,1,105,1,108,105,1.0,0.902442498509,1,21,21,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,11340,0,-11445,11445,-1.0,214,109,-105,-0.490654205607,105,1.0,1,108,1,105,1,108,105,1.0,0.902442498509,1,21,21,1.0,1.0,1.0,-0.0,1,0,0,105,0,105,-1.0,-1.0,0,105,11340,0,-11445,11445,-1.0,214,109,-105,-0.490654205607,105,1.0
MOT17-09-FRCNN,18,28,277,v_to_u,28,18,1,278,124,1,1,28,18,1,277,277,181,401,1,221,1,97,1,124,124,124,1.0,0.588327880587,0.087373812024,0.039983741245,0.305209195036,0.237948480939,-1.0,-1.0,165,1,"{""18"": 124}",124,1,30,1,30,1,30,30,1.0,0.840642271665,1,29,29,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,59,0.983333333333,0.79153034712,1,29,29,1.0,1.0,0.559322033898,0.686092367347,2,0,0,33,0,33,-0.559322033898,-0.559322033898,0,59,1980,1560,-479,3599,-0.133092525702,94,86,-8,-0.066666666667,60,1.0,1,97,1,120,1,97,119,0.991666666667,0.835715618588,1,29,7,1.0,1.0,0.72268907563,0.59039561911,2,0,0,33,0,33,-0.27731092437,-0.27731092437,0,119,3201,8342,5022,11662,0.430629394615,131,183,52,0.239631336406,120,1.0,1,97,1,124,1,97,120,0.967741935484,0.835593579968,1,29,7,1.0,1.0,0.725,0.588168777354,2,0,0,33,0,33,-0.275,-0.275,0,120,3201,8439,5118,11760,0.435204081633,131,184,53,0.243119266055,124,1.0,1,97,1,124,1,97,120,0.967741935484,0.835593579968,1,29,7,1.0,1.0,0.725,0.588168777354,2,0,0,33,0,33,-0.275,-0.275,0,120,3201,8439,5118,11760,0.435204081633,131,184,53,0.243119266055,124,1.0
MOT17-09-FRCNN,20,28,277,v_to_u,28,20,1,278,248,1,1,28,20,1,277,277,198,525,1,328,1,80,1,248,248,248,1.0,0.11057712393,0.024123438558,0.695090356705,0.026633597648,0.152693597794,-1.0,-1.0,166,1,"{""20"": 248}",248,1,30,1,30,1,30,30,1.0,0.899173273135,1,11,11,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,30,900,0,-930,930,-1.0,61,31,-30,-0.491803278689,30,1.0,1,60,1,60,1,60,60,1.0,0.888341530843,1,11,11,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,60,3600,0,-3660,3660,-1.0,121,61,-60,-0.495867768595,60,1.0,1,80,1,120,1,80,120,1.0,0.878785886837,1,11,11,1.0,1.0,0.958333333333,0.173205206749,2,0,0,115,0,115,-0.958333333333,-0.958333333333,0,120,9200,400,-8920,9720,-0.917695473251,196,115,-81,-0.402985074627,120,1.0,1,80,1,248,1,80,248,1.0,0.897510742368,1,11,11,1.0,1.0,0.979838709677,0.098666164335,2,0,0,243,0,243,-0.979838709677,-0.979838709677,0,248,19440,400,-19288,20088,-0.960175228992,324,243,-81,-0.246200607903,248,1.0,1,80,1,248,1,80,248,1.0,0.897510742368,1,11,11,1.0,1.0,0.979838709677,0.098666164335,2,0,0,243,0,243,-0.979838709677,-0.979838709677,0,248,19440,400,-19288,20088,-0.960175228992,324,243,-81,-0.246200607903,248,1.0
