seq,canonical_rank,u,v,boundary_frame,transaction_type,delta_AssA,delta_HOTA,delta_IDF1,name,effective_start_frame,changed_rows,donor_anchor,receiver_anchor,receiver_anchor_count,receiver_anchor_counts,target_rows_with_receiver_anchor,h30_history_donor_rows,h30_history_receiver_rows,h30_receiver_anchor_count,h30_future_rows,h30_history_donor_matched,h30_history_receiver_matched,h30_future_matched,h30_future_match_rate,h30_future_mean_match_iou,h30_donor_dominant_gt,h30_receiver_dominant_gt,h30_future_dominant_gt,h30_donor_gt_purity,h30_receiver_gt_purity,h30_future_gt_purity,h30_future_gt_entropy,h30_future_unique_gt,h30_history_dominant_same_gt,h30_donor_future_support_rows,h30_receiver_future_support_rows,h30_benefit_rows,h30_harm_rows,h30_row_net,h30_donor_minus_receiver_support_frac,h30_donor_same_pairs,h30_donor_different_pairs,h30_receiver_same_pairs,h30_receiver_different_pairs,h30_pairwise_net_pairs,h30_pairwise_affected_pairs,h30_pairwise_net_norm,h30_baseline_local_idtp,h30_edited_local_idtp,h30_idtp_delta,h30_idtp_delta_norm,h30_future_span_frames,h30_future_density,h60_history_donor_rows,h60_history_receiver_rows,h60_receiver_anchor_count,h60_future_rows,h60_history_donor_matched,h60_history_receiver_matched,h60_future_matched,h60_future_match_rate,h60_future_mean_match_iou,h60_donor_dominant_gt,h60_receiver_dominant_gt,h60_future_dominant_gt,h60_donor_gt_purity,h60_receiver_gt_purity,h60_future_gt_purity,h60_future_gt_entropy,h60_future_unique_gt,h60_history_dominant_same_gt,h60_donor_future_support_rows,h60_receiver_future_support_rows,h60_benefit_rows,h60_harm_rows,h60_row_net,h60_donor_minus_receiver_support_frac,h60_donor_same_pairs,h60_donor_different_pairs,h60_receiver_same_pairs,h60_receiver_different_pairs,h60_pairwise_net_pairs,h60_pairwise_affected_pairs,h60_pairwise_net_norm,h60_baseline_local_idtp,h60_edited_local_idtp,h60_idtp_delta,h60_idtp_delta_norm,h60_future_span_frames,h60_future_density,h120_history_donor_rows,h120_history_receiver_rows,h120_receiver_anchor_count,h120_future_rows,h120_history_donor_matched,h120_history_receiver_matched,h120_future_matched,h120_future_match_rate,h120_future_mean_match_iou,h120_donor_dominant_gt,h120_receiver_dominant_gt,h120_future_dominant_gt,h120_donor_gt_purity,h120_receiver_gt_purity,h120_future_gt_purity,h120_future_gt_entropy,h120_future_unique_gt,h120_history_dominant_same_gt,h120_donor_future_support_rows,h120_receiver_future_support_rows,h120_benefit_rows,h120_harm_rows,h120_row_net,h120_donor_minus_receiver_support_frac,h120_donor_same_pairs,h120_donor_different_pairs,h120_receiver_same_pairs,h120_receiver_different_pairs,h120_pairwise_net_pairs,h120_pairwise_affected_pairs,h120_pairwise_net_norm,h120_baseline_local_idtp,h120_edited_local_idtp,h120_idtp_delta,h120_idtp_delta_norm,h120_future_span_frames,h120_future_density,h300_history_donor_rows,h300_history_receiver_rows,h300_receiver_anchor_count,h300_future_rows,h300_history_donor_matched,h300_history_receiver_matched,h300_future_matched,h300_future_match_rate,h300_future_mean_match_iou,h300_donor_dominant_gt,h300_receiver_dominant_gt,h300_future_dominant_gt,h300_donor_gt_purity,h300_receiver_gt_purity,h300_future_gt_purity,h300_future_gt_entropy,h300_future_unique_gt,h300_history_dominant_same_gt,h300_donor_future_support_rows,h300_receiver_future_support_rows,h300_benefit_rows,h300_harm_rows,h300_row_net,h300_donor_minus_receiver_support_frac,h300_donor_same_pairs,h300_donor_different_pairs,h300_receiver_same_pairs,h300_receiver_different_pairs,h300_pairwise_net_pairs,h300_pairwise_affected_pairs,h300_pairwise_net_norm,h300_baseline_local_idtp,h300_edited_local_idtp,h300_idtp_delta,h300_idtp_delta_norm,h300_future_span_frames,h300_future_density,full_history_donor_rows,full_history_receiver_rows,full_receiver_anchor_count,full_future_rows,full_history_donor_matched,full_history_receiver_matched,full_future_matched,full_future_match_rate,full_future_mean_match_iou,full_donor_dominant_gt,full_receiver_dominant_gt,full_future_dominant_gt,full_donor_gt_purity,full_receiver_gt_purity,full_future_gt_purity,full_future_gt_entropy,full_future_unique_gt,full_history_dominant_same_gt,full_donor_future_support_rows,full_receiver_future_support_rows,full_benefit_rows,full_harm_rows,full_row_net,full_donor_minus_receiver_support_frac,full_donor_same_pairs,full_donor_different_pairs,full_receiver_same_pairs,full_receiver_different_pairs,full_pairwise_net_pairs,full_pairwise_affected_pairs,full_pairwise_net_norm,full_baseline_local_idtp,full_edited_local_idtp,full_idtp_delta,full_idtp_delta_norm,full_future_span_frames,full_future_density
MOT20-02,90,146,160,831,v_to_u,-0.09672,-0.05489,-0.071290521958,mot20_02_r0090_146_160_f831_v_to_u,832,600,160,146,1,"{""146"": 600}",600,1,30,1,30,1,29,30,1.0,0.859748748607,1,1,1,1.0,1.0,1.0,-0.0,1,1,30,30,0,0,0.0,0.0,30,0,870,0,-840,900,-0.933333333333,59,31,-28,-0.466666666667,30,1.0,1,60,1,60,1,59,60,1.0,0.850245604049,1,1,1,1.0,1.0,1.0,-0.0,1,1,60,60,0,0,0.0,0.0,60,0,3540,0,-3480,3600,-0.966666666667,119,61,-58,-0.483333333333,60,1.0,1,120,1,120,1,109,120,1.0,0.889646652686,1,1,1,1.0,1.0,1.0,-0.0,1,1,120,120,0,0,0.0,0.0,120,0,13080,0,-12960,13200,-0.981818181818,229,121,-108,-0.469565217391,120,1.0,1,121,1,300,1,109,300,1.0,0.877346986371,1,1,1,1.0,1.0,1.0,-0.0,1,1,300,300,0,0,0.0,0.0,300,0,32700,0,-32400,33000,-0.981818181818,409,301,-108,-0.263414634146,300,1.0,1,121,1,600,1,109,598,0.996666666667,0.905399473158,1,1,1,1.0,1.0,1.0,-0.0,1,1,598,598,0,0,0.0,0.0,598,0,65182,0,-64584,65780,-0.981818181818,707,599,-108,-0.152542372881,600,1.0
MOT20-02,91,262,454,2111,v_to_u,0.14551,0.07349,0.141272960944,mot20_02_r0091_262_454_f2111_v_to_u,2136,593,454,262,1,"{""262"": 593}",593,30,30,1,30,7,28,30,1.0,0.843545944074,133,126,126,0.714285714286,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,60,150,840,0,-930,1050,-0.885714285714,63,33,-30,-0.461538461538,30,1.0,40,60,1,60,8,58,60,1.0,0.845316218314,133,126,126,0.625,0.568965517241,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,120,360,1980,1500,-720,3960,-0.181818181818,98,87,-11,-0.087301587302,60,1.0,40,120,1,120,8,118,120,1.0,0.820915690745,133,19,126,0.625,0.720338983051,0.816666666667,0.563336059479,3,0,0,0,0,0,0.0,0.0,196,764,3234,10926,7124,15120,0.471164021164,136,185,49,0.19918699187,120,1.0,40,300,1,300,8,298,300,1.0,0.848220258916,133,19,160,0.625,0.671140939597,0.66,0.69728626655,3,0,0,0,0,0,0.0,0.0,196,2204,3234,86166,80924,91800,0.881525054466,205,398,193,0.318481848185,300,1.0,40,683,1,593,8,679,586,0.988195615514,0.831673977201,133,105,160,0.625,0.653902798233,0.757679180887,0.752325817242,5,0,0,0,0,0,0.0,0.0,231,4457,3234,394660,387200,402582,0.961791634996,449,888,439,0.344854673998,593,1.0
MOT20-02,92,270,341,2130,v_to_u,-0.00557,0.000435,-0.003924248915,mot20_02_r0092_270_341_f2130_v_to_u,2244,12,341,270,1,"{""270"": 12}",12,30,30,1,12,30,28,6,0.5,0.635064292649,187,107,187,1.0,1.0,1.0,-0.0,1,0,6,0,6,0,1.0,1.0,180,0,0,168,348,348,1.0,58,64,6,0.09375,12,1.0,60,60,1,12,60,58,6,0.5,0.635064292649,187,107,187,1.0,1.0,1.0,-0.0,1,0,6,0,6,0,1.0,1.0,360,0,0,348,708,708,1.0,118,124,6,0.048387096774,12,1.0,120,120,1,12,120,118,6,0.5,0.635064292649,187,107,187,1.0,1.0,1.0,-0.0,1,0,6,0,6,0,1.0,1.0,720,0,0,708,1428,1428,1.0,238,244,6,0.024590163934,12,1.0,300,300,1,12,300,283,6,0.5,0.635064292649,187,107,187,0.513333333333,0.957597173145,1.0,-0.0,1,0,6,0,6,0,1.0,1.0,924,876,0,1698,1746,3498,0.499142367067,425,431,6,0.010186757216,12,1.0,460,745,1,12,448,727,6,0.5,0.635064292649,81,187,187,0.524553571429,0.588720770289,1.0,-0.0,1,0,0,6,0,6,-1.0,-1.0,924,1764,2568,1794,-1614,7050,-0.228936170213,669,663,-6,-0.005080440305,12,1.0
MOT20-02,93,342,356,1829,v_to_u,-0.17139,-0.095714,-0.13080829717,mot20_02_r0093_342_356_f1829_v_to_u,2098,273,356,342,1,"{""342"": 273}",273,30,30,1,30,30,30,30,1.0,0.878341992803,185,113,113,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,51,60,60,1.0,0.835225265894,185,113,113,1.0,1.0,0.583333333333,0.832078679022,3,0,22,35,22,35,-0.216666666667,-0.216666666667,1122,1938,2100,1500,-1416,6660,-0.212612612613,146,133,-13,-0.076023391813,60,1.0,120,120,1,120,111,120,120,1.0,0.813921060713,185,113,113,1.0,1.0,0.575,0.972426227276,3,0,22,69,22,69,-0.391666666667,-0.391666666667,2442,10878,8280,6120,-10596,27720,-0.382251082251,300,253,-47,-0.133903133903,120,1.0,277,300,1,273,268,300,268,0.981684981685,0.818055853472,185,113,113,0.966417910448,0.886666666667,0.809701492537,0.616762209012,3,0,22,217,22,217,-0.727611940299,-0.727611940299,7651,64173,58426,21974,-92974,152224,-0.610770969098,742,547,-195,-0.233253588517,273,1.0,277,311,1,273,268,311,268,0.981684981685,0.818055853472,185,113,113,0.966417910448,0.861736334405,0.809701492537,0.616762209012,3,0,22,217,22,217,-0.727611940299,-0.727611940299,7651,64173,59058,24290,-91290,155172,-0.588314902173,744,549,-195,-0.230224321133,273,1.0
MOT20-02,94,223,361,1837,u_to_v,-0.248407,-0.13969,-0.192942238326,mot20_02_r0094_223_361_f1837_u_to_v,2299,299,223,361,1,"{""361"": 299}",299,30,30,1,30,30,30,30,1.0,0.913940088367,97,101,101,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,60,60,60,60,1.0,0.918455907374,97,101,101,0.916666666667,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3600,3600,0,-7200,7200,-1.0,175,115,-60,-0.333333333333,60,1.0,120,120,1,120,119,120,120,1.0,0.89458644291,97,101,101,0.957983193277,1.0,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,0,14280,14400,0,-28680,28680,-1.0,354,234,-120,-0.33426183844,120,1.0,300,300,1,299,299,300,295,0.986622073579,0.882424250932,97,101,101,0.839464882943,0.99,1.0,-0.0,1,0,0,295,0,295,-1.0,-1.0,0,88205,87615,885,-174935,176705,-0.989983305509,843,548,-295,-0.329977628635,299,1.0,1009,471,1,299,1008,431,295,0.986622073579,0.882424250932,18,101,101,0.552579365079,0.830626450116,1.0,-0.0,1,0,0,295,0,295,-1.0,-1.0,0,297360,105610,21535,-381435,424505,-0.898540653231,1210,915,-295,-0.170126874279,299,1.0
MOT20-02,96,289,294,1641,u_to_v,-0.008856,-0.003326,-0.012426788231,mot20_02_r0096_289_294_f1641_u_to_v,2137,19,289,294,1,"{""294"": 19}",19,30,30,1,19,24,30,19,1.0,0.906224198628,74,76,76,1.0,1.0,1.0,-0.0,1,0,0,19,0,19,-1.0,-1.0,0,456,570,0,-1026,1026,-1.0,73,54,-19,-0.260273972603,19,1.0,60,60,1,19,54,60,19,1.0,0.906224198628,74,76,76,1.0,1.0,1.0,-0.0,1,0,0,19,0,19,-1.0,-1.0,0,1026,1140,0,-2166,2166,-1.0,133,114,-19,-0.142857142857,19,1.0,120,120,1,19,114,120,19,1.0,0.906224198628,74,76,76,1.0,1.0,1.0,-0.0,1,0,0,19,0,19,-1.0,-1.0,0,2166,2280,0,-4446,4446,-1.0,253,234,-19,-0.075098814229,19,1.0,300,300,1,19,294,297,19,1.0,0.906224198628,74,76,76,0.795918367347,0.6632996633,1.0,-0.0,1,0,0,19,0,19,-1.0,-1.0,0,5586,3743,1900,-7429,11229,-0.661590524535,450,431,-19,-0.031147540984,19,1.0,532,518,1,19,526,511,19,1.0,0.906224198628,79,86,76,0.549429657795,0.405088062622,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,9994,3743,5966,-7771,19703,-0.394406943105,505,496,-9,-0.008522727273,19,1.0
MOT20-02,98,294,312,1918,v_to_u,-0.02696,-0.011164,-0.024853576462,mot20_02_r0098_294_312_f1918_v_to_u,2090,66,312,294,1,"{""294"": 66}",66,30,30,1,30,24,30,30,1.0,0.897287988201,53,76,76,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,720,900,0,-1620,1620,-1.0,84,54,-30,-0.357142857143,30,1.0,60,60,1,60,54,60,60,1.0,0.901924524087,53,76,76,0.962962962963,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3240,3600,0,-6840,6840,-1.0,172,112,-60,-0.344827586207,60,1.0,120,120,1,66,110,120,66,1.0,0.903792268576,53,76,76,0.981818181818,1.0,1.0,-0.0,1,0,0,66,0,66,-1.0,-1.0,0,7260,7920,0,-15180,15180,-1.0,294,228,-66,-0.222972972973,66,1.0,300,300,1,66,290,297,66,1.0,0.903792268576,53,76,76,0.962068965517,0.505050505051,1.0,-0.0,1,0,0,66,0,66,-1.0,-1.0,0,19140,9900,9702,-19338,38742,-0.499148211244,495,429,-66,-0.101071975498,66,1.0,401,471,1,66,391,464,66,1.0,0.903792268576,53,86,76,0.713554987212,0.446120689655,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,25806,9900,20724,-14982,56430,-0.265497076023,495,486,-9,-0.009771986971,66,1.0
MOT20-02,99,413,431,2438,u_to_v,-0.01798,-0.01027,-0.00784849783,mot20_02_r0099_413_431_f2438_u_to_v,2661,15,413,431,1,"{""431"": 15}",15,30,30,1,15,30,30,12,0.8,0.735729075861,131,159,159,1.0,1.0,1.0,-0.0,1,0,0,12,0,12,-1.0,-1.0,0,360,360,0,-720,720,-1.0,72,60,-12,-0.166666666667,15,1.0,60,60,1,15,60,60,12,0.8,0.735729075861,131,159,159,1.0,1.0,1.0,-0.0,1,0,0,12,0,12,-1.0,-1.0,0,720,720,0,-1440,1440,-1.0,132,120,-12,-0.090909090909,15,1.0,120,120,1,15,120,120,12,0.8,0.735729075861,131,159,159,1.0,1.0,1.0,-0.0,1,0,0,12,0,12,-1.0,-1.0,0,1440,1440,0,-2880,2880,-1.0,252,240,-12,-0.047619047619,15,1.0,300,300,1,15,300,299,12,0.8,0.735729075861,131,159,159,0.893333333333,0.989966555184,1.0,-0.0,1,0,0,12,0,12,-1.0,-1.0,24,3576,3552,36,-7068,7188,-0.983305509182,576,564,-12,-0.019639934534,15,1.0,672,614,1,15,672,613,12,0.8,0.735729075861,131,159,159,0.950892857143,0.995106035889,1.0,-0.0,1,0,0,12,0,12,-1.0,-1.0,24,8040,7320,36,-15300,15420,-0.992217898833,1261,1249,-12,-0.009252120278,15,1.0
MOT20-03,21,295,328,1941,u_to_v,-1.7e-05,-1.6e-05,0.0,mot20_03_r0021_295_328_f1941_u_to_v,2044,2,295,328,1,"{""328"": 2}",2,30,30,1,2,22,2,0,0.0,,394,380,-1,1.0,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,24,24,0,0.0,2,1.0,60,60,1,2,52,32,0,0.0,,394,380,-1,1.0,0.5,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,68,68,0,0.0,2,1.0,120,120,1,2,104,92,0,0.0,,394,675,-1,0.980769230769,0.804347826087,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,176,176,0,0.0,2,1.0,300,300,1,2,284,272,0,0.0,,394,675,-1,0.992957746479,0.933823529412,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,536,536,0,0.0,2,1.0,971,864,1,2,955,834,0,0.0,,394,675,-1,0.997905759162,0.978417266187,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1769,1769,0,0.0,2,1.0
MOT20-03,22,273,281,1205,u_to_v,0.03773,0.01216,0.033570424456,mot20_03_r0022_273_281_f1205_u_to_v,1318,369,273,281,1,"{""281"": 369}",369,30,30,1,30,25,30,30,1.0,0.920524491161,316,410,410,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,750,900,0,-1650,1650,-1.0,85,55,-30,-0.352941176471,30,1.0,60,60,1,60,55,60,60,1.0,0.927147010994,316,410,410,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3300,3600,0,-6900,6900,-1.0,175,115,-60,-0.342857142857,60,1.0,120,120,1,120,115,118,120,1.0,0.930128825812,316,410,410,0.921739130435,0.940677966102,1.0,-0.0,1,0,0,120,0,120,-1.0,-1.0,1080,12720,13320,840,-24120,27960,-0.862660944206,337,217,-120,-0.339943342776,120,1.0,300,277,1,300,291,272,300,1.0,0.895512882108,410,316,410,0.635738831615,0.591911764706,1.0,-0.0,1,0,300,0,300,0,1.0,1.0,55500,31800,33300,48300,38700,168900,0.229129662522,517,646,129,0.149478563152,300,1.0,301,277,1,369,291,272,367,0.994579945799,0.881800711935,410,316,410,0.635738831615,0.591911764706,1.0,-0.0,1,0,367,0,367,0,1.0,1.0,67895,38902,40737,59087,47343,206621,0.229129662522,584,713,129,0.138709677419,369,1.0
MOT20-03,24,260,338,1703,v_to_u,-0.01509,-0.01567,-0.019044760028,mot20_03_r0024_260_338_f1703_v_to_u,1852,59,338,260,1,"{""260"": 59}",59,30,30,1,30,30,30,30,1.0,0.702488526255,357,355,355,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,900,900,0,-1800,1800,-1.0,90,60,-30,-0.333333333333,30,1.0,60,60,1,59,60,60,59,1.0,0.726200770395,357,355,355,1.0,1.0,1.0,-0.0,1,0,0,59,0,59,-1.0,-1.0,0,3540,3540,0,-7080,7080,-1.0,179,120,-59,-0.329608938547,59,1.0,120,120,1,59,120,120,59,1.0,0.726200770395,357,355,355,1.0,1.0,1.0,-0.0,1,0,0,59,0,59,-1.0,-1.0,0,7080,7080,0,-14160,14160,-1.0,299,240,-59,-0.197324414716,59,1.0,300,300,1,59,300,300,59,1.0,0.726200770395,357,355,355,1.0,1.0,1.0,-0.0,1,0,0,59,0,59,-1.0,-1.0,0,17700,17700,0,-35400,35400,-1.0,659,600,-59,-0.089529590288,59,1.0,657,877,1,59,651,870,59,1.0,0.726200770395,357,355,355,1.0,1.0,1.0,-0.0,1,0,0,59,0,59,-1.0,-1.0,0,38409,51330,0,-89739,89739,-1.0,1580,1521,-59,-0.037341772152,59,1.0
MOT20-03,25,399,402,2183,v_to_u,-0.00308,-0.0015,0.0,mot20_03_r0025_399_402_f2183_v_to_u,2263,54,402,399,1,"{""399"": 54}",54,30,30,1,30,22,22,9,0.3,0.524312265777,701,660,635,1.0,0.545454545455,1.0,-0.0,1,0,0,0,0,0,0.0,0.0,0,198,36,162,-72,396,-0.181818181818,35,34,-1,-0.018867924528,30,1.0,60,60,1,54,52,52,25,0.462962962963,0.596454801228,701,660,635,1.0,0.807692307692,0.4,1.054920167986,3,0,0,0,0,0,0.0,0.0,0,1300,40,1260,-80,2600,-0.030769230769,94,94,0,0.0,54,1.0,120,120,1,54,112,71,25,0.462962962963,0.596454801228,701,660,635,0.794642857143,0.859154929577,0.4,1.054920167986,3,0,0,0,0,0,0.0,0.0,0,2800,40,1735,-1105,4575,-0.241530054645,150,150,0,0.0,54,1.0,300,300,1,54,292,243,25,0.462962962963,0.596454801228,701,660,635,0.883561643836,0.958847736626,0.4,1.054920167986,3,0,0,0,0,0,0.0,0.0,0,7300,40,6035,-1305,13375,-0.097570093458,491,491,0,0.0,54,1.0,884,893,1,54,870,836,25,0.462962962963,0.596454801228,701,660,635,0.96091954023,0.988038277512,0.4,1.054920167986,3,0,0,0,0,0,0.0,0.0,0,21750,40,20860,-930,42650,-0.021805392732,1662,1662,0,0.0,54,1.0
MOT20-03,27,355,403,2122,v_to_u,0.00012,5.5e-05,0.000968377629,mot20_03_r0027_355_403_f2122_v_to_u,2127,24,403,355,1,"{""355"": 24}",24,30,30,1,24,29,30,3,0.125,0.745929006245,678,677,678,1.0,1.0,0.666666666667,0.636514168295,2,0,2,1,2,1,0.333333333333,0.333333333333,58,29,30,60,59,177,0.333333333333,60,61,1,0.016129032258,24,1.0,60,60,1,24,59,60,3,0.125,0.745929006245,678,677,678,1.0,1.0,0.666666666667,0.636514168295,2,0,2,1,2,1,0.333333333333,0.333333333333,118,59,60,120,119,357,0.333333333333,120,121,1,0.008196721311,24,1.0,120,120,1,24,119,120,3,0.125,0.745929006245,678,677,678,0.991596638655,0.675,0.666666666667,0.636514168295,2,0,2,1,2,1,0.333333333333,0.333333333333,236,121,83,277,309,717,0.430962343096,200,201,1,0.004132231405,24,1.0,300,300,1,24,299,300,3,0.125,0.745929006245,678,679,678,0.996655518395,0.726666666667,0.666666666667,0.636514168295,2,0,2,0,2,0,0.666666666667,0.666666666667,596,301,83,817,1029,1797,0.572621035058,516,518,2,0.003322259136,24,1.0,745,897,1,24,744,897,3,0.125,0.745929006245,678,679,678,0.990591397849,0.908584169454,0.666666666667,0.636514168295,2,0,2,0,2,0,0.666666666667,0.666666666667,1474,758,83,2608,3241,4923,0.658338411538,1552,1554,2,0.001216545012,24,1.0
MOT20-03,28,365,407,1885,u_to_v,-0.03923,-0.02096,-0.023563855628,mot20_03_r0028_365_407_f1885_u_to_v,1890,76,365,407,1,"{""407"": 76}",76,30,30,1,30,27,30,30,1.0,0.747371051882,670,379,379,1.0,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,810,900,0,-1710,1710,-1.0,87,57,-30,-0.344827586207,30,1.0,60,60,1,60,57,60,60,1.0,0.755458670789,670,379,379,1.0,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3420,3600,0,-7020,7020,-1.0,177,117,-60,-0.338983050847,60,1.0,120,120,1,76,117,120,73,0.960526315789,0.758508968788,670,379,379,1.0,1.0,1.0,-0.0,1,0,0,73,0,73,-1.0,-1.0,0,8541,8760,0,-17301,17301,-1.0,310,237,-73,-0.235483870968,76,1.0,300,300,1,76,297,300,73,0.960526315789,0.758508968788,670,379,379,1.0,1.0,1.0,-0.0,1,0,0,73,0,73,-1.0,-1.0,0,21681,21900,0,-43581,43581,-1.0,670,597,-73,-0.108955223881,76,1.0,616,498,1,76,613,498,73,0.960526315789,0.758508968788,670,379,379,1.0,1.0,1.0,-0.0,1,0,0,73,0,73,-1.0,-1.0,0,44749,36354,0,-81103,81103,-1.0,1184,1111,-73,-0.061655405405,76,1.0
MOT20-03,29,423,578,1898,u_to_v,-0.035476,-0.017933,0.0,mot20_03_r0029_423_578_f1898_u_to_v,2030,120,423,578,1,"{""578"": 120}",120,30,30,1,30,29,30,30,1.0,0.792711072195,584,670,670,0.551724137931,1.0,1.0,-0.0,1,0,0,30,0,30,-1.0,-1.0,0,870,900,0,-1770,1770,-1.0,76,46,-30,-0.337078651685,30,1.0,60,60,1,60,59,60,60,1.0,0.794294040312,584,670,670,0.779661016949,1.0,1.0,-0.0,1,0,0,60,0,60,-1.0,-1.0,0,3540,3600,0,-7140,7140,-1.0,166,106,-60,-0.335195530726,60,1.0,120,120,1,120,119,120,112,0.933333333333,0.807667733933,584,670,670,0.890756302521,1.0,1.0,-0.0,1,0,0,112,0,112,-1.0,-1.0,0,13328,13440,0,-26768,26768,-1.0,338,226,-112,-0.319088319088,120,1.0,300,143,1,120,299,143,112,0.933333333333,0.807667733933,584,670,670,0.939799331104,0.965034965035,1.0,-0.0,1,0,0,112,0,112,-1.0,-1.0,560,32928,15456,560,-47264,49504,-0.954751131222,531,419,-112,-0.202166064982,120,1.0,595,143,1,120,594,143,112,0.933333333333,0.807667733933,584,670,670,0.969696969697,0.965034965035,1.0,-0.0,1,0,0,112,0,112,-1.0,-1.0,560,65968,15456,560,-80304,82544,-0.972862957938,826,714,-112,-0.131919905771,120,1.0
MOT20-03,31,527,574,2324,u_to_v,-0.00065,-0.000326,0.0,mot20_03_r0031_527_574_f2324_u_to_v,2338,10,527,574,1,"{""574"": 10}",10,30,30,1,10,9,0,0,0.0,,642,-1,-1,1.0,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,9,9,0,0.0,10,1.0,60,60,1,10,22,16,0,0.0,,644,652,-1,0.590909090909,1.0,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,29,29,0,0.0,10,1.0,120,120,1,10,82,75,0,0.0,,644,652,-1,0.890243902439,0.56,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,115,115,0,0.0,10,1.0,300,300,1,10,262,255,0,0.0,,644,656,-1,0.965648854962,0.709803921569,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,434,434,0,0.0,10,1.0,621,466,1,10,583,421,0,0.0,,644,656,-1,0.984562607204,0.824228028504,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,921,921,0,0.0,10,1.0
MOT20-03,32,542,557,2229,v_to_u,-0.00173,-0.00224,0.0,mot20_03_r0032_542_557_f2229_v_to_u,2257,80,557,542,1,"{""542"": 80}",80,30,30,1,30,30,30,30,1.0,0.900883583039,629,630,630,1.0,1.0,0.633333333333,0.657157761497,2,0,11,19,11,19,-0.266666666667,-0.266666666667,330,570,570,330,-480,1800,-0.266666666667,79,71,-8,-0.088888888889,30,1.0,60,60,1,60,60,60,60,1.0,0.887104667107,629,630,630,1.0,1.0,0.566666666667,0.68423176513,2,0,26,34,26,34,-0.133333333333,-0.133333333333,1560,2040,2040,1560,-960,7200,-0.133333333333,154,146,-8,-0.044444444444,60,1.0,120,120,1,80,120,120,80,1.0,0.860769070468,629,630,630,1.0,1.0,0.65,0.647446639035,2,0,28,52,28,52,-0.3,-0.3,3360,6240,6240,3360,-5760,19200,-0.3,292,268,-24,-0.075,80,1.0,300,300,1,80,300,300,80,1.0,0.860769070468,629,630,630,1.0,1.0,0.65,0.647446639035,2,0,28,52,28,52,-0.3,-0.3,8400,15600,15600,8400,-14400,48000,-0.3,652,628,-24,-0.035294117647,80,1.0,451,487,1,80,451,487,80,1.0,0.860769070468,629,630,630,1.0,0.967145790554,0.65,0.647446639035,2,0,28,52,28,52,-0.3,-0.3,12628,23452,24492,14468,-20848,75040,-0.277825159915,974,950,-24,-0.023575638507,80,1.0
