seq,canonical_rank,u,v,boundary_frame,transaction_type,accepted,changed_rows,effective_start_frame,donor_raw_tid,receiver_raw_tid,donor_anchor,receiver_anchor,reject_reason
MOT17-02-FRCNN,3139,97,116,488,v_to_u,1,112,489,116,97,116,97,
MOT17-02-FRCNN,3140,98,116,488,v_to_u,1,112,489,116,98,116,98,
MOT17-02-FRCNN,3141,105,116,488,v_to_u,1,112,489,116,105,116,105,
MOT17-02-FRCNN,3142,111,116,488,v_to_u,1,52,489,116,111,116,111,
MOT17-02-FRCNN,3143,112,116,488,v_to_u,1,91,489,116,112,116,112,
MOT17-02-FRCNN,3144,114,116,488,v_to_u,1,32,489,116,114,116,114,
MOT17-02-FRCNN,3145,116,119,488,u_to_v,1,61,489,116,119,116,119,
MOT17-02-FRCNN,3146,116,120,488,u_to_v,1,106,489,116,120,116,120,
MOT17-02-FRCNN,3147,116,122,488,u_to_v,1,19,489,116,122,116,122,
MOT17-02-FRCNN,3148,116,123,488,u_to_v,1,52,489,116,123,116,123,
MOT17-02-FRCNN,3149,116,124,488,u_to_v,1,52,489,116,124,116,124,
MOT17-02-FRCNN,3150,116,126,488,u_to_v,1,75,489,116,126,116,126,
MOT17-02-FRCNN,3151,116,128,488,u_to_v,1,51,489,116,128,116,128,
MOT17-02-FRCNN,3152,116,131,488,u_to_v,1,112,489,116,131,116,131,
MOT17-02-FRCNN,3153,116,132,488,u_to_v,1,112,489,116,132,116,132,
MOT17-02-FRCNN,3154,116,134,488,u_to_v,1,112,489,116,134,116,134,
MOT17-02-FRCNN,3155,116,135,488,u_to_v,1,112,489,116,135,116,135,
MOT17-02-FRCNN,3156,116,136,488,u_to_v,1,43,489,116,136,116,136,
MOT17-02-FRCNN,3157,116,137,488,u_to_v,1,112,489,116,137,116,137,
MOT17-02-FRCNN,3158,1,95,496,v_to_u,1,82,497,95,1,95,1,
MOT17-02-FRCNN,3159,24,95,496,v_to_u,1,104,497,95,24,95,24,
MOT17-02-FRCNN,3160,65,95,496,v_to_u,1,104,497,95,65,95,65,
MOT17-02-FRCNN,3161,73,95,496,v_to_u,1,104,497,95,73,95,73,
MOT17-02-FRCNN,3162,79,95,496,v_to_u,1,104,497,95,79,95,79,
MOT17-02-FRCNN,3163,81,95,496,v_to_u,1,104,497,95,81,95,81,
MOT17-02-FRCNN,3164,82,95,496,v_to_u,1,62,497,95,82,95,82,
MOT17-02-FRCNN,3165,89,95,496,v_to_u,1,104,497,95,89,95,89,
MOT17-02-FRCNN,3166,93,95,496,v_to_u,1,104,497,95,93,95,93,
MOT17-02-FRCNN,3167,95,97,496,u_to_v,1,104,497,95,97,95,97,
MOT17-02-FRCNN,3168,95,98,496,u_to_v,1,104,497,95,98,95,98,
MOT17-02-FRCNN,3169,95,105,496,u_to_v,1,104,497,95,105,95,105,
MOT17-02-FRCNN,3170,95,111,496,u_to_v,1,44,497,95,111,95,111,
MOT17-02-FRCNN,3171,95,112,496,u_to_v,1,83,497,95,112,95,112,
MOT17-02-FRCNN,3172,95,114,496,u_to_v,1,24,497,95,114,95,114,
MOT17-02-FRCNN,3173,95,119,496,u_to_v,1,53,497,95,119,95,119,
MOT17-02-FRCNN,3174,95,120,496,u_to_v,1,98,497,95,120,95,120,
MOT17-02-FRCNN,3175,95,122,496,u_to_v,1,11,497,95,122,95,122,
MOT17-02-FRCNN,3176,95,123,496,u_to_v,1,44,497,95,123,95,123,
MOT17-02-FRCNN,3177,95,124,496,u_to_v,1,44,497,95,124,95,124,
MOT17-02-FRCNN,3178,95,126,496,u_to_v,1,67,497,95,126,95,126,
MOT17-02-FRCNN,3179,95,128,496,u_to_v,1,43,497,95,128,95,128,
MOT17-02-FRCNN,3180,95,131,496,u_to_v,1,104,497,95,131,95,131,
MOT17-02-FRCNN,3181,95,132,496,u_to_v,1,104,497,95,132,95,132,
MOT17-02-FRCNN,3182,95,134,496,u_to_v,1,104,497,95,134,95,134,
MOT17-02-FRCNN,3183,95,135,496,u_to_v,1,104,497,95,135,95,135,
MOT17-02-FRCNN,3184,95,136,496,u_to_v,1,35,497,95,136,95,136,
MOT17-02-FRCNN,3185,95,137,496,u_to_v,1,104,497,95,137,95,137,
MOT17-02-FRCNN,3186,95,138,496,u_to_v,1,18,497,95,138,95,138,
MOT17-02-FRCNN,3187,1,139,499,v_to_u,1,79,500,139,1,139,1,
MOT17-02-FRCNN,3188,24,139,499,v_to_u,1,101,500,139,24,139,24,
MOT17-02-FRCNN,3189,65,139,499,v_to_u,1,101,500,139,65,139,65,
MOT17-02-FRCNN,3190,73,139,499,v_to_u,1,101,500,139,73,139,73,
MOT17-02-FRCNN,3191,79,139,499,v_to_u,1,101,500,139,79,139,79,
MOT17-02-FRCNN,3192,81,139,499,v_to_u,1,101,500,139,81,139,81,
MOT17-02-FRCNN,3193,82,139,499,v_to_u,1,59,500,139,82,139,82,
MOT17-02-FRCNN,3194,89,139,499,v_to_u,1,101,500,139,89,139,89,
MOT17-02-FRCNN,3195,93,139,499,v_to_u,1,101,500,139,93,139,93,
MOT17-02-FRCNN,3196,97,139,499,v_to_u,1,101,500,139,97,139,97,
MOT17-02-FRCNN,3197,98,139,499,v_to_u,1,101,500,139,98,139,98,
MOT17-02-FRCNN,3198,105,139,499,v_to_u,1,101,500,139,105,139,105,
MOT17-02-FRCNN,3199,111,139,499,v_to_u,1,41,500,139,111,139,111,
MOT17-02-FRCNN,3200,112,139,499,v_to_u,1,80,500,139,112,139,112,
MOT17-02-FRCNN,3201,114,139,499,v_to_u,1,21,500,139,114,139,114,
MOT17-02-FRCNN,3202,119,139,499,v_to_u,1,50,500,139,119,139,119,
MOT17-02-FRCNN,3203,120,139,499,v_to_u,1,95,500,139,120,139,120,
MOT17-02-FRCNN,3204,122,139,499,v_to_u,1,8,500,139,122,139,122,
MOT17-02-FRCNN,3205,123,139,499,v_to_u,1,41,500,139,123,139,123,
MOT17-02-FRCNN,3206,124,139,499,v_to_u,1,41,500,139,124,139,124,
MOT17-02-FRCNN,3207,126,139,499,v_to_u,1,64,500,139,126,139,126,
MOT17-02-FRCNN,3208,128,139,499,v_to_u,1,40,500,139,128,139,128,
MOT17-02-FRCNN,3209,131,139,499,v_to_u,1,101,500,139,131,139,131,
MOT17-02-FRCNN,3210,132,139,499,v_to_u,1,101,500,139,132,139,132,
MOT17-02-FRCNN,3211,134,139,499,v_to_u,1,101,500,139,134,139,134,
MOT17-02-FRCNN,3212,135,139,499,v_to_u,1,101,500,139,135,139,135,
MOT17-02-FRCNN,3213,136,139,499,v_to_u,1,32,500,139,136,139,136,
MOT17-02-FRCNN,3214,137,139,499,v_to_u,1,101,500,139,137,139,137,
MOT17-02-FRCNN,3215,138,139,499,v_to_u,1,15,500,139,138,139,138,
MOT17-02-FRCNN,3216,1,122,507,v_to_u,1,71,508,122,1,122,1,
MOT17-02-FRCNN,3217,24,122,507,v_to_u,1,93,508,122,24,122,24,
MOT17-02-FRCNN,3218,65,122,507,v_to_u,1,93,508,122,65,122,65,
MOT17-02-FRCNN,3219,73,122,507,v_to_u,1,93,508,122,73,122,73,
MOT17-02-FRCNN,3220,79,122,507,v_to_u,1,93,508,122,79,122,79,
MOT17-02-FRCNN,3221,81,122,507,v_to_u,1,93,508,122,81,122,81,
MOT17-02-FRCNN,3222,82,122,507,v_to_u,1,51,508,122,82,122,82,
MOT17-02-FRCNN,3223,89,122,507,v_to_u,1,93,508,122,89,122,89,
MOT17-02-FRCNN,3224,93,122,507,v_to_u,1,93,508,122,93,122,93,
MOT17-02-FRCNN,3225,97,122,507,v_to_u,1,93,508,122,97,122,97,
MOT17-02-FRCNN,3226,98,122,507,v_to_u,1,93,508,122,98,122,98,
MOT17-02-FRCNN,3227,105,122,507,v_to_u,1,93,508,122,105,122,105,
MOT17-02-FRCNN,3228,111,122,507,v_to_u,1,33,508,122,111,122,111,
MOT17-02-FRCNN,3229,112,122,507,v_to_u,1,72,508,122,112,122,112,
MOT17-02-FRCNN,3230,114,122,507,v_to_u,1,13,508,122,114,122,114,
MOT17-02-FRCNN,3231,119,122,507,v_to_u,1,42,508,122,119,122,119,
MOT17-02-FRCNN,3232,120,122,507,v_to_u,1,87,508,122,120,122,120,
MOT17-02-FRCNN,3233,122,123,507,u_to_v,1,33,508,122,123,122,123,
MOT17-02-FRCNN,3234,122,124,507,u_to_v,1,33,508,122,124,122,124,
MOT17-02-FRCNN,3235,122,126,507,u_to_v,1,56,508,122,126,122,126,
MOT17-02-FRCNN,3236,122,128,507,u_to_v,1,32,508,122,128,122,128,
MOT17-02-FRCNN,3237,122,131,507,u_to_v,1,93,508,122,131,122,131,
MOT17-02-FRCNN,3238,122,132,507,u_to_v,1,93,508,122,132,122,132,
MOT17-02-FRCNN,3239,122,134,507,u_to_v,1,93,508,122,134,122,134,
MOT17-02-FRCNN,3240,122,135,507,u_to_v,1,93,508,122,135,122,135,
MOT17-02-FRCNN,3241,122,136,507,u_to_v,1,24,508,122,136,122,136,
MOT17-02-FRCNN,3242,122,137,507,u_to_v,1,93,508,122,137,122,137,
MOT17-02-FRCNN,3243,122,138,507,u_to_v,1,7,508,122,138,122,138,
MOT17-02-FRCNN,3244,1,138,514,v_to_u,1,64,515,138,1,138,1,
MOT17-02-FRCNN,3245,24,138,514,v_to_u,1,86,515,138,24,138,24,
MOT17-02-FRCNN,3246,65,138,514,v_to_u,1,86,515,138,65,138,65,
MOT17-02-FRCNN,3247,73,138,514,v_to_u,1,86,515,138,73,138,73,
MOT17-02-FRCNN,3248,79,138,514,v_to_u,1,86,515,138,79,138,79,
MOT17-02-FRCNN,3249,81,138,514,v_to_u,1,86,515,138,81,138,81,
MOT17-02-FRCNN,3250,82,138,514,v_to_u,1,44,515,138,82,138,82,
MOT17-02-FRCNN,3251,89,138,514,v_to_u,1,86,515,138,89,138,89,
MOT17-02-FRCNN,3252,93,138,514,v_to_u,1,86,515,138,93,138,93,
MOT17-02-FRCNN,3253,97,138,514,v_to_u,1,86,515,138,97,138,97,
MOT17-02-FRCNN,3254,98,138,514,v_to_u,1,86,515,138,98,138,98,
MOT17-02-FRCNN,3255,105,138,514,v_to_u,1,86,515,138,105,138,105,
MOT17-02-FRCNN,3256,111,138,514,v_to_u,1,26,515,138,111,138,111,
MOT17-02-FRCNN,3257,112,138,514,v_to_u,1,65,515,138,112,138,112,
MOT17-02-FRCNN,3258,114,138,514,v_to_u,1,6,515,138,114,138,114,
MOT17-02-FRCNN,3259,119,138,514,v_to_u,1,35,515,138,119,138,119,
MOT17-02-FRCNN,3260,120,138,514,v_to_u,1,80,515,138,120,138,120,
MOT17-02-FRCNN,3261,123,138,514,v_to_u,1,26,515,138,123,138,123,
MOT17-02-FRCNN,3262,124,138,514,v_to_u,1,26,515,138,124,138,124,
MOT17-02-FRCNN,3263,126,138,514,v_to_u,1,49,515,138,126,138,126,
MOT17-02-FRCNN,3264,128,138,514,v_to_u,1,25,515,138,128,138,128,
MOT17-02-FRCNN,3265,131,138,514,v_to_u,1,86,515,138,131,138,131,
MOT17-02-FRCNN,3266,132,138,514,v_to_u,1,86,515,138,132,138,132,
MOT17-02-FRCNN,3267,134,138,514,v_to_u,1,86,515,138,134,138,134,
MOT17-02-FRCNN,3268,135,138,514,v_to_u,1,86,515,138,135,138,135,
MOT17-02-FRCNN,3269,136,138,514,v_to_u,1,17,515,138,136,138,136,
MOT17-02-FRCNN,3270,137,138,514,v_to_u,1,86,515,138,137,138,137,
MOT17-02-FRCNN,3271,138,140,514,u_to_v,1,48,515,138,140,138,140,
MOT17-02-FRCNN,3272,138,141,514,u_to_v,1,86,515,138,141,138,141,
MOT17-02-FRCNN,3273,138,142,514,u_to_v,1,86,515,138,142,138,142,
MOT17-02-FRCNN,3274,138,143,514,u_to_v,1,71,515,138,143,138,143,
MOT17-02-FRCNN,3275,1,114,520,v_to_u,1,58,521,114,1,114,1,
MOT17-02-FRCNN,3276,1,144,520,v_to_u,1,58,521,144,1,144,1,
MOT17-02-FRCNN,3277,24,114,520,v_to_u,1,80,521,114,24,114,24,
MOT17-02-FRCNN,3278,24,144,520,v_to_u,1,80,521,144,24,144,24,
MOT17-02-FRCNN,3279,65,114,520,v_to_u,1,80,521,114,65,114,65,
MOT17-02-FRCNN,3280,65,144,520,v_to_u,1,80,521,144,65,144,65,
MOT17-02-FRCNN,3281,73,114,520,v_to_u,1,80,521,114,73,114,73,
MOT17-02-FRCNN,3282,73,144,520,v_to_u,1,80,521,144,73,144,73,
MOT17-02-FRCNN,3283,79,114,520,v_to_u,1,80,521,114,79,114,79,
MOT17-02-FRCNN,3284,79,144,520,v_to_u,1,80,521,144,79,144,79,
MOT17-02-FRCNN,3285,81,114,520,v_to_u,1,80,521,114,81,114,81,
MOT17-02-FRCNN,3286,81,144,520,v_to_u,1,80,521,144,81,144,81,
MOT17-02-FRCNN,3287,82,114,520,v_to_u,1,38,521,114,82,114,82,
MOT17-02-FRCNN,3288,82,144,520,v_to_u,1,38,521,144,82,144,82,
MOT17-02-FRCNN,3289,89,114,520,v_to_u,1,80,521,114,89,114,89,
MOT17-02-FRCNN,3290,89,144,520,v_to_u,1,80,521,144,89,144,89,
MOT17-02-FRCNN,3291,93,114,520,v_to_u,1,80,521,114,93,114,93,
MOT17-02-FRCNN,3292,93,144,520,v_to_u,1,80,521,144,93,144,93,
MOT17-02-FRCNN,3293,97,114,520,v_to_u,1,80,521,114,97,114,97,
MOT17-02-FRCNN,3294,97,144,520,v_to_u,1,80,521,144,97,144,97,
MOT17-02-FRCNN,3295,98,114,520,v_to_u,1,80,521,114,98,114,98,
MOT17-02-FRCNN,3296,98,144,520,v_to_u,1,80,521,144,98,144,98,
MOT17-02-FRCNN,3297,105,114,520,v_to_u,1,80,521,114,105,114,105,
MOT17-02-FRCNN,3298,105,144,520,v_to_u,1,80,521,144,105,144,105,
MOT17-02-FRCNN,3299,111,114,520,v_to_u,1,20,521,114,111,114,111,
MOT17-02-FRCNN,3300,111,144,520,v_to_u,1,20,521,144,111,144,111,
MOT17-02-FRCNN,3301,112,114,520,v_to_u,1,59,521,114,112,114,112,
MOT17-02-FRCNN,3302,112,144,520,v_to_u,1,59,521,144,112,144,112,
MOT17-02-FRCNN,3303,114,119,520,u_to_v,1,29,521,114,119,114,119,
MOT17-02-FRCNN,3304,114,120,520,u_to_v,1,74,521,114,120,114,120,
MOT17-02-FRCNN,3305,114,123,520,u_to_v,1,20,521,114,123,114,123,
MOT17-02-FRCNN,3306,114,124,520,u_to_v,1,20,521,114,124,114,124,
MOT17-02-FRCNN,3307,114,126,520,u_to_v,1,43,521,114,126,114,126,
MOT17-02-FRCNN,3308,114,128,520,u_to_v,1,19,521,114,128,114,128,
MOT17-02-FRCNN,3309,114,131,520,u_to_v,1,80,521,114,131,114,131,
MOT17-02-FRCNN,3310,114,132,520,u_to_v,1,80,521,114,132,114,132,
MOT17-02-FRCNN,3311,114,134,520,u_to_v,1,80,521,114,134,114,134,
MOT17-02-FRCNN,3312,114,135,520,u_to_v,1,80,521,114,135,114,135,
MOT17-02-FRCNN,3313,114,136,520,u_to_v,1,11,521,114,136,114,136,
MOT17-02-FRCNN,3314,114,137,520,u_to_v,1,80,521,114,137,114,137,
MOT17-02-FRCNN,3315,114,140,520,u_to_v,1,42,521,114,140,114,140,
MOT17-02-FRCNN,3316,114,141,520,u_to_v,1,80,521,114,141,114,141,
MOT17-02-FRCNN,3317,114,142,520,u_to_v,1,80,521,114,142,114,142,
MOT17-02-FRCNN,3318,114,143,520,u_to_v,1,65,521,114,143,114,143,
MOT17-02-FRCNN,3319,119,144,520,v_to_u,1,29,521,144,119,144,119,
MOT17-02-FRCNN,3320,120,144,520,v_to_u,1,74,521,144,120,144,120,
MOT17-02-FRCNN,3321,123,144,520,v_to_u,1,20,521,144,123,144,123,
MOT17-02-FRCNN,3322,124,144,520,v_to_u,1,20,521,144,124,144,124,
MOT17-02-FRCNN,3323,126,144,520,v_to_u,1,43,521,144,126,144,126,
MOT17-02-FRCNN,3324,128,144,520,v_to_u,1,19,521,144,128,144,128,
MOT17-02-FRCNN,3325,131,144,520,v_to_u,1,80,521,144,131,144,131,
MOT17-02-FRCNN,3326,132,144,520,v_to_u,1,80,521,144,132,144,132,
MOT17-02-FRCNN,3327,134,144,520,v_to_u,1,80,521,144,134,144,134,
MOT17-02-FRCNN,3328,135,144,520,v_to_u,1,80,521,144,135,144,135,
MOT17-02-FRCNN,3329,136,144,520,v_to_u,1,11,521,144,136,144,136,
MOT17-02-FRCNN,3330,137,144,520,v_to_u,1,80,521,144,137,144,137,
MOT17-02-FRCNN,3331,140,144,520,v_to_u,1,42,521,144,140,144,140,
MOT17-02-FRCNN,3332,141,144,520,v_to_u,1,80,521,144,141,144,141,
MOT17-02-FRCNN,3333,142,144,520,v_to_u,1,80,521,144,142,144,142,
MOT17-02-FRCNN,3334,143,144,520,v_to_u,1,65,521,144,143,144,143,
MOT17-02-FRCNN,3335,1,145,523,v_to_u,1,55,524,145,1,145,1,
MOT17-02-FRCNN,3336,24,145,523,v_to_u,1,77,524,145,24,145,24,
MOT17-02-FRCNN,3337,65,145,523,v_to_u,1,77,524,145,65,145,65,
MOT17-02-FRCNN,3338,73,145,523,v_to_u,1,77,524,145,73,145,73,
MOT17-02-FRCNN,3339,79,145,523,v_to_u,1,77,524,145,79,145,79,
MOT17-02-FRCNN,3340,81,145,523,v_to_u,1,77,524,145,81,145,81,
MOT17-02-FRCNN,3341,82,145,523,v_to_u,1,35,524,145,82,145,82,
MOT17-02-FRCNN,3342,89,145,523,v_to_u,1,77,524,145,89,145,89,
MOT17-02-FRCNN,3343,93,145,523,v_to_u,1,77,524,145,93,145,93,
MOT17-02-FRCNN,3344,97,145,523,v_to_u,1,77,524,145,97,145,97,
MOT17-02-FRCNN,3345,98,145,523,v_to_u,1,77,524,145,98,145,98,
MOT17-02-FRCNN,3346,105,145,523,v_to_u,1,77,524,145,105,145,105,
MOT17-02-FRCNN,3347,111,145,523,v_to_u,1,17,524,145,111,145,111,
MOT17-02-FRCNN,3348,112,145,523,v_to_u,1,56,524,145,112,145,112,
MOT17-02-FRCNN,3349,119,145,523,v_to_u,1,26,524,145,119,145,119,
MOT17-02-FRCNN,3350,120,145,523,v_to_u,1,71,524,145,120,145,120,
MOT17-02-FRCNN,3351,123,145,523,v_to_u,1,17,524,145,123,145,123,
MOT17-02-FRCNN,3352,124,145,523,v_to_u,1,17,524,145,124,145,124,
MOT17-02-FRCNN,3353,126,145,523,v_to_u,1,40,524,145,126,145,126,
MOT17-02-FRCNN,3354,128,145,523,v_to_u,1,16,524,145,128,145,128,
MOT17-02-FRCNN,3355,131,145,523,v_to_u,1,77,524,145,131,145,131,
MOT17-02-FRCNN,3356,132,145,523,v_to_u,1,77,524,145,132,145,132,
MOT17-02-FRCNN,3357,134,145,523,v_to_u,1,77,524,145,134,145,134,
MOT17-02-FRCNN,3358,135,145,523,v_to_u,1,77,524,145,135,145,135,
MOT17-02-FRCNN,3359,136,145,523,v_to_u,1,8,524,145,136,145,136,
MOT17-02-FRCNN,3360,137,145,523,v_to_u,1,77,524,145,137,145,137,
MOT17-02-FRCNN,3361,140,145,523,v_to_u,1,39,524,145,140,145,140,
MOT17-02-FRCNN,3362,141,145,523,v_to_u,1,77,524,145,141,145,141,
MOT17-02-FRCNN,3363,142,145,523,v_to_u,1,77,524,145,142,145,142,
MOT17-02-FRCNN,3364,143,145,523,v_to_u,1,62,524,145,143,145,143,
MOT17-02-FRCNN,3365,1,136,531,v_to_u,1,47,532,136,1,136,1,
MOT17-02-FRCNN,3366,24,136,531,v_to_u,1,69,532,136,24,136,24,
MOT17-02-FRCNN,3367,65,136,531,v_to_u,1,69,532,136,65,136,65,
MOT17-02-FRCNN,3368,73,136,531,v_to_u,1,69,532,136,73,136,73,
MOT17-02-FRCNN,3369,79,136,531,v_to_u,1,69,532,136,79,136,79,
MOT17-02-FRCNN,3370,81,136,531,v_to_u,1,69,532,136,81,136,81,
MOT17-02-FRCNN,3371,82,136,531,v_to_u,1,27,532,136,82,136,82,
MOT17-02-FRCNN,3372,89,136,531,v_to_u,1,69,532,136,89,136,89,
MOT17-02-FRCNN,3373,93,136,531,v_to_u,1,69,532,136,93,136,93,
MOT17-02-FRCNN,3374,97,136,531,v_to_u,1,69,532,136,97,136,97,
MOT17-02-FRCNN,3375,98,136,531,v_to_u,1,69,532,136,98,136,98,
MOT17-02-FRCNN,3376,105,136,531,v_to_u,1,69,532,136,105,136,105,
MOT17-02-FRCNN,3377,111,136,531,v_to_u,1,9,532,136,111,136,111,
MOT17-02-FRCNN,3378,112,136,531,v_to_u,1,48,532,136,112,136,112,
MOT17-02-FRCNN,3379,119,136,531,v_to_u,1,18,532,136,119,136,119,
MOT17-02-FRCNN,3380,120,136,531,v_to_u,1,63,532,136,120,136,120,
MOT17-02-FRCNN,3381,123,136,531,v_to_u,1,9,532,136,123,136,123,
MOT17-02-FRCNN,3382,124,136,531,v_to_u,1,9,532,136,124,136,124,
MOT17-02-FRCNN,3383,126,136,531,v_to_u,1,32,532,136,126,136,126,
MOT17-02-FRCNN,3384,128,136,531,v_to_u,1,8,532,136,128,136,128,
MOT17-02-FRCNN,3385,131,136,531,v_to_u,1,69,532,136,131,136,131,
MOT17-02-FRCNN,3386,132,136,531,v_to_u,1,69,532,136,132,136,132,
MOT17-02-FRCNN,3387,134,136,531,v_to_u,1,69,532,136,134,136,134,
MOT17-02-FRCNN,3388,135,136,531,v_to_u,1,69,532,136,135,136,135,
MOT17-02-FRCNN,3389,136,137,531,u_to_v,1,69,532,136,137,136,137,
MOT17-02-FRCNN,3390,136,140,531,u_to_v,1,31,532,136,140,136,140,
MOT17-02-FRCNN,3391,136,141,531,u_to_v,1,69,532,136,141,136,141,
MOT17-02-FRCNN,3392,136,142,531,u_to_v,1,69,532,136,142,136,142,
MOT17-02-FRCNN,3393,136,143,531,u_to_v,1,54,532,136,143,136,143,
MOT17-02-FRCNN,3394,1,128,539,v_to_u,1,39,540,128,1,128,1,
MOT17-02-FRCNN,3395,24,128,539,v_to_u,1,61,540,128,24,128,24,
MOT17-02-FRCNN,3396,65,128,539,v_to_u,1,61,540,128,65,128,65,
MOT17-02-FRCNN,3397,73,128,539,v_to_u,1,61,540,128,73,128,73,
MOT17-02-FRCNN,3398,79,128,539,v_to_u,1,61,540,128,79,128,79,
MOT17-02-FRCNN,3399,81,128,539,v_to_u,1,61,540,128,81,128,81,
MOT17-02-FRCNN,3400,82,128,539,v_to_u,1,19,540,128,82,128,82,
MOT17-02-FRCNN,3401,89,128,539,v_to_u,1,61,540,128,89,128,89,
MOT17-02-FRCNN,3402,93,128,539,v_to_u,1,61,540,128,93,128,93,
MOT17-02-FRCNN,3403,97,128,539,v_to_u,1,61,540,128,97,128,97,
MOT17-02-FRCNN,3404,98,128,539,v_to_u,1,61,540,128,98,128,98,
MOT17-02-FRCNN,3405,105,128,539,v_to_u,1,61,540,128,105,128,105,
MOT17-02-FRCNN,3406,111,128,539,v_to_u,1,1,540,128,111,128,111,
MOT17-02-FRCNN,3407,112,128,539,v_to_u,1,40,540,128,112,128,112,
MOT17-02-FRCNN,3408,119,128,539,v_to_u,1,10,540,128,119,128,119,
MOT17-02-FRCNN,3409,120,128,539,v_to_u,1,55,540,128,120,128,120,
MOT17-02-FRCNN,3410,123,128,539,v_to_u,1,1,540,128,123,128,123,
MOT17-02-FRCNN,3411,124,128,539,v_to_u,1,1,540,128,124,128,124,
MOT17-02-FRCNN,3412,126,128,539,v_to_u,1,24,540,128,126,128,126,
MOT17-02-FRCNN,3413,128,131,539,u_to_v,1,61,540,128,131,128,131,
MOT17-02-FRCNN,3414,128,132,539,u_to_v,1,61,540,128,132,128,132,
MOT17-02-FRCNN,3415,128,134,539,u_to_v,1,61,540,128,134,128,134,
MOT17-02-FRCNN,3416,128,135,539,u_to_v,1,61,540,128,135,128,135,
MOT17-02-FRCNN,3417,128,137,539,u_to_v,1,61,540,128,137,128,137,
MOT17-02-FRCNN,3418,128,140,539,u_to_v,1,23,540,128,140,128,140,
MOT17-02-FRCNN,3419,128,141,539,u_to_v,1,61,540,128,141,128,141,
MOT17-02-FRCNN,3420,128,142,539,u_to_v,1,61,540,128,142,128,142,
MOT17-02-FRCNN,3421,128,143,539,u_to_v,1,46,540,128,143,128,143,
MOT17-02-FRCNN,3422,128,146,539,u_to_v,1,61,540,128,146,128,146,
MOT17-02-FRCNN,3423,1,111,540,v_to_u,1,38,541,111,1,111,1,
MOT17-02-FRCNN,3424,1,123,540,v_to_u,1,38,541,123,1,123,1,
MOT17-02-FRCNN,3425,1,124,540,v_to_u,1,38,541,124,1,124,1,
MOT17-02-FRCNN,3426,24,111,540,v_to_u,1,60,541,111,24,111,24,
MOT17-02-FRCNN,3427,24,123,540,v_to_u,1,60,541,123,24,123,24,
MOT17-02-FRCNN,3428,24,124,540,v_to_u,1,60,541,124,24,124,24,
MOT17-02-FRCNN,3429,65,111,540,v_to_u,1,60,541,111,65,111,65,
MOT17-02-FRCNN,3430,65,123,540,v_to_u,1,60,541,123,65,123,65,
MOT17-02-FRCNN,3431,65,124,540,v_to_u,1,60,541,124,65,124,65,
MOT17-02-FRCNN,3432,73,111,540,v_to_u,1,60,541,111,73,111,73,
MOT17-02-FRCNN,3433,73,123,540,v_to_u,1,60,541,123,73,123,73,
MOT17-02-FRCNN,3434,73,124,540,v_to_u,1,60,541,124,73,124,73,
MOT17-02-FRCNN,3435,79,111,540,v_to_u,1,60,541,111,79,111,79,
MOT17-02-FRCNN,3436,79,123,540,v_to_u,1,60,541,123,79,123,79,
MOT17-02-FRCNN,3437,79,124,540,v_to_u,1,60,541,124,79,124,79,
MOT17-02-FRCNN,3438,81,111,540,v_to_u,1,60,541,111,81,111,81,
MOT17-02-FRCNN,3439,81,123,540,v_to_u,1,60,541,123,81,123,81,
MOT17-02-FRCNN,3440,81,124,540,v_to_u,1,60,541,124,81,124,81,
MOT17-02-FRCNN,3441,82,111,540,v_to_u,1,18,541,111,82,111,82,
MOT17-02-FRCNN,3442,82,123,540,v_to_u,1,18,541,123,82,123,82,
MOT17-02-FRCNN,3443,82,124,540,v_to_u,1,18,541,124,82,124,82,
MOT17-02-FRCNN,3444,89,111,540,v_to_u,1,60,541,111,89,111,89,
MOT17-02-FRCNN,3445,89,123,540,v_to_u,1,60,541,123,89,123,89,
MOT17-02-FRCNN,3446,89,124,540,v_to_u,1,60,541,124,89,124,89,
MOT17-02-FRCNN,3447,93,111,540,v_to_u,1,60,541,111,93,111,93,
MOT17-02-FRCNN,3448,93,123,540,v_to_u,1,60,541,123,93,123,93,
MOT17-02-FRCNN,3449,93,124,540,v_to_u,1,60,541,124,93,124,93,
MOT17-02-FRCNN,3450,97,111,540,v_to_u,1,60,541,111,97,111,97,
MOT17-02-FRCNN,3451,97,123,540,v_to_u,1,60,541,123,97,123,97,
MOT17-02-FRCNN,3452,97,124,540,v_to_u,1,60,541,124,97,124,97,
MOT17-02-FRCNN,3453,98,111,540,v_to_u,1,60,541,111,98,111,98,
MOT17-02-FRCNN,3454,98,123,540,v_to_u,1,60,541,123,98,123,98,
MOT17-02-FRCNN,3455,98,124,540,v_to_u,1,60,541,124,98,124,98,
MOT17-02-FRCNN,3456,105,111,540,v_to_u,1,60,541,111,105,111,105,
MOT17-02-FRCNN,3457,105,123,540,v_to_u,1,60,541,123,105,123,105,
MOT17-02-FRCNN,3458,105,124,540,v_to_u,1,60,541,124,105,124,105,
MOT17-02-FRCNN,3459,111,112,540,u_to_v,1,39,541,111,112,111,112,
MOT17-02-FRCNN,3460,111,119,540,u_to_v,1,9,541,111,119,111,119,
MOT17-02-FRCNN,3461,111,120,540,u_to_v,1,54,541,111,120,111,120,
