crop_id,seq,frame,track_id,x1,y1,x2,y2,track_score,image_path
20260,MOT17-04-FRCNN,507,57,1494.33,-9.0,1551.08,132.64,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20261,MOT17-04-FRCNN,507,58,1677.76,28.85,1731.81,192.89,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20262,MOT17-04-FRCNN,507,59,282.66,87.66,339.72,259.9,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20263,MOT17-04-FRCNN,507,60,1615.53,18.14,1671.8899999999999,191.57999999999998,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20264,MOT17-04-FRCNN,507,61,1728.97,328.75,1807.69,533.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20265,MOT17-04-FRCNN,507,62,431.48,-107.4,480.65000000000003,30.879999999999995,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20266,MOT17-04-FRCNN,507,63,485.77,-104.77,532.0699999999999,29.549999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000507.jpg
20267,MOT17-04-FRCNN,508,1,638.05,758.54,709.2099999999999,1007.24,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20268,MOT17-04-FRCNN,508,2,288.21,125.13,340.27,293.18,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20269,MOT17-04-FRCNN,508,3,1724.74,457.02,1796.51,669.27,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20270,MOT17-04-FRCNN,508,4,450.36,7.67,512.05,185.70999999999998,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20271,MOT17-04-FRCNN,508,5,205.94,757.77,294.93,1031.29,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20272,MOT17-04-FRCNN,508,6,824.83,610.04,899.1,862.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20273,MOT17-04-FRCNN,508,8,786.7,146.26,846.83,317.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20274,MOT17-04-FRCNN,508,9,881.78,-105.27,933.97,43.760000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20275,MOT17-04-FRCNN,508,10,706.77,-105.34,753.93,23.829999999999984,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20276,MOT17-04-FRCNN,508,11,997.21,-22.14,1049.43,127.23,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20277,MOT17-04-FRCNN,508,12,359.09,108.03,410.16999999999996,284.99,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20278,MOT17-04-FRCNN,508,13,302.67,53.77,352.53000000000003,214.85000000000002,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20279,MOT17-04-FRCNN,508,14,366.29,88.22,414.09000000000003,267.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20280,MOT17-04-FRCNN,508,15,1540.45,600.66,1633.52,833.0899999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20281,MOT17-04-FRCNN,508,16,218.65,136.26,278.2,298.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20282,MOT17-04-FRCNN,508,17,513.21,96.92,568.95,264.94,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20283,MOT17-04-FRCNN,508,18,261.44,72.37,311.35,232.81,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20284,MOT17-04-FRCNN,508,19,150.8,327.99,215.56,521.48,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20285,MOT17-04-FRCNN,508,20,288.24,789.06,365.11,1048.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20286,MOT17-04-FRCNN,508,21,232.38,110.71,287.14,286.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20287,MOT17-04-FRCNN,508,22,933.58,-36.37,984.84,121.41,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20288,MOT17-04-FRCNN,508,23,930.7,690.97,1055.3700000000001,942.1600000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20289,MOT17-04-FRCNN,508,24,206.21,101.91,245.91000000000003,274.57,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20290,MOT17-04-FRCNN,508,25,550.57,-41.32,591.51,91.34,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20291,MOT17-04-FRCNN,508,26,1023.94,710.11,1101.91,940.23,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20292,MOT17-04-FRCNN,508,27,103.98,302.89,148.09,504.64,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20293,MOT17-04-FRCNN,508,31,1684.77,617.22,1774.76,828.27,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20294,MOT17-04-FRCNN,508,33,753.37,100.59,803.33,233.09,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20295,MOT17-04-FRCNN,508,36,724.22,92.35,793.53,256.08,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20296,MOT17-04-FRCNN,508,37,563.31,64.47,602.76,219.29,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20297,MOT17-04-FRCNN,508,38,328.95,173.85,379.78999999999996,338.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20298,MOT17-04-FRCNN,508,41,1032.06,931.2,1117.04,1188.8000000000002,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20299,MOT17-04-FRCNN,508,42,883.69,-39.28,932.08,123.6,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20300,MOT17-04-FRCNN,508,43,464.26,141.71,532.59,327.23,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20301,MOT17-04-FRCNN,508,44,398.04,177.18,463.83000000000004,360.42,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20302,MOT17-04-FRCNN,508,45,1742.45,198.3,1802.65,372.63,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20303,MOT17-04-FRCNN,508,51,1616.99,304.23,1679.17,496.86,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20304,MOT17-04-FRCNN,508,52,1842.85,191.78,1912.51,379.53,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20305,MOT17-04-FRCNN,508,53,1327.63,-105.19,1378.4,19.39,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20306,MOT17-04-FRCNN,508,54,349.59,36.31,401.66999999999996,178.79,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20307,MOT17-04-FRCNN,508,55,1220.59,35.65,1284.04,127.75,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20308,MOT17-04-FRCNN,508,56,398.38,20.52,443.9,182.16,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20309,MOT17-04-FRCNN,508,57,1495.22,-9.26,1550.18,133.43,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20310,MOT17-04-FRCNN,508,58,1676.74,28.32,1730.89,191.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20311,MOT17-04-FRCNN,508,59,283.22,87.83,339.62,259.95,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20312,MOT17-04-FRCNN,508,60,1615.4,16.75,1670.24,189.56,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20313,MOT17-04-FRCNN,508,61,1724.91,327.91,1807.0500000000002,533.6500000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20314,MOT17-04-FRCNN,508,62,430.13,-111.47,480.46,30.210000000000008,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20315,MOT17-04-FRCNN,508,63,487.07,-109.31,532.91,28.120000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000508.jpg
20316,MOT17-04-FRCNN,509,1,638.16,758.2,709.37,1007.58,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20317,MOT17-04-FRCNN,509,2,288.21,125.1,340.25,293.43,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20318,MOT17-04-FRCNN,509,3,1722.63,456.98,1796.71,667.33,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20319,MOT17-04-FRCNN,509,4,450.16,7.17,511.97,186.2,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20320,MOT17-04-FRCNN,509,5,205.25,760.83,293.73,1032.19,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20321,MOT17-04-FRCNN,509,6,825.6,610.03,899.65,863.64,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20322,MOT17-04-FRCNN,509,8,786.79,145.99,846.43,317.57000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20323,MOT17-04-FRCNN,509,9,883.07,-110.53,935.61,43.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20324,MOT17-04-FRCNN,509,11,996.98,-22.89,1049.5,125.86,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20325,MOT17-04-FRCNN,509,12,359.31,108.35,409.17,284.22,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20326,MOT17-04-FRCNN,509,13,302.44,53.55,352.99,215.13,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20327,MOT17-04-FRCNN,509,14,365.97,88.4,412.92,266.55,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20328,MOT17-04-FRCNN,509,15,1544.78,601.34,1633.6399999999999,832.95,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20329,MOT17-04-FRCNN,509,16,218.58,136.87,278.24,298.36,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20330,MOT17-04-FRCNN,509,17,512.82,97.16,569.1400000000001,264.98,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20331,MOT17-04-FRCNN,509,18,261.17,72.43,311.07,233.42000000000002,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20332,MOT17-04-FRCNN,509,19,151.86,327.68,217.12,520.91,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20333,MOT17-04-FRCNN,509,20,287.73,791.95,364.46000000000004,1052.39,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20334,MOT17-04-FRCNN,509,21,232.77,111.04,287.90000000000003,286.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20335,MOT17-04-FRCNN,509,22,934.02,-37.85,985.29,120.63,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20336,MOT17-04-FRCNN,509,23,931.96,692.1,1055.56,943.1800000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20337,MOT17-04-FRCNN,509,24,206.34,101.85,245.65,273.77,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20338,MOT17-04-FRCNN,509,25,550.51,-40.78,591.63,91.88,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20339,MOT17-04-FRCNN,509,26,1024.29,711.14,1103.35,942.7,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20340,MOT17-04-FRCNN,509,27,104.89,303.48,149.44,504.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20341,MOT17-04-FRCNN,509,31,1686.33,620.09,1778.1,831.0600000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20342,MOT17-04-FRCNN,509,33,754.18,98.78,803.24,232.31,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20343,MOT17-04-FRCNN,509,36,724.03,92.71,792.5999999999999,256.3,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20344,MOT17-04-FRCNN,509,37,564.82,65.22,604.0400000000001,219.63,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20345,MOT17-04-FRCNN,509,38,330.34,173.25,379.77,338.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20346,MOT17-04-FRCNN,509,41,1034.18,931.27,1118.28,1189.1,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20347,MOT17-04-FRCNN,509,42,884.21,-39.7,932.73,123.55999999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20348,MOT17-04-FRCNN,509,43,463.23,140.78,532.46,325.91999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20349,MOT17-04-FRCNN,509,44,397.75,178.01,463.08,361.77,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20350,MOT17-04-FRCNN,509,45,1743.86,199.09,1803.37,373.53999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20351,MOT17-04-FRCNN,509,51,1617.83,303.52,1678.26,496.4,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20352,MOT17-04-FRCNN,509,52,1843.38,192.2,1911.3500000000001,379.91999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20353,MOT17-04-FRCNN,509,53,1325.94,-105.7,1376.21,20.36999999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20354,MOT17-04-FRCNN,509,54,350.18,37.42,402.09000000000003,180.36,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20355,MOT17-04-FRCNN,509,55,1219.14,35.67,1284.3700000000001,127.60000000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20356,MOT17-04-FRCNN,509,56,397.97,21.77,444.17,183.0,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20357,MOT17-04-FRCNN,509,57,1493.77,-9.35,1549.85,133.32,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20358,MOT17-04-FRCNN,509,58,1676.38,27.57,1730.5500000000002,189.88,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20359,MOT17-04-FRCNN,509,59,283.17,87.78,339.76,259.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20360,MOT17-04-FRCNN,509,60,1613.61,16.22,1669.6599999999999,187.85999999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20361,MOT17-04-FRCNN,509,61,1721.66,327.66,1806.8600000000001,534.26,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20362,MOT17-04-FRCNN,509,62,424.71,-112.0,479.03,31.129999999999995,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20363,MOT17-04-FRCNN,509,63,479.58,-113.18,528.0799999999999,26.859999999999985,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000509.jpg
20364,MOT17-04-FRCNN,510,1,638.19,757.61,709.4200000000001,1007.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20365,MOT17-04-FRCNN,510,2,288.43,125.41,339.79,293.28999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20366,MOT17-04-FRCNN,510,3,1720.93,456.97,1795.9,666.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20367,MOT17-04-FRCNN,510,4,450.07,6.94,511.94,187.07,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20368,MOT17-04-FRCNN,510,5,204.45,762.79,292.96999999999997,1035.99,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20369,MOT17-04-FRCNN,510,6,825.85,609.79,899.84,863.51,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20370,MOT17-04-FRCNN,510,8,785.49,145.99,844.95,317.70000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20371,MOT17-04-FRCNN,510,9,883.11,-107.74,934.89,38.41000000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20372,MOT17-04-FRCNN,510,11,996.45,-22.9,1049.0800000000002,124.97,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20373,MOT17-04-FRCNN,510,12,359.84,107.8,409.25,283.92,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20374,MOT17-04-FRCNN,510,13,301.27,53.01,351.86,215.23,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20375,MOT17-04-FRCNN,510,14,365.4,88.12,412.03,265.11,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20376,MOT17-04-FRCNN,510,15,1551.86,601.38,1633.6599999999999,833.35,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20377,MOT17-04-FRCNN,510,16,218.55,137.55,278.25,298.57000000000005,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20378,MOT17-04-FRCNN,510,17,513.53,97.12,569.18,265.65999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20379,MOT17-04-FRCNN,510,18,261.41,72.33,311.08000000000004,233.52999999999997,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20380,MOT17-04-FRCNN,510,19,153.21,327.56,218.66000000000003,520.24,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20381,MOT17-04-FRCNN,510,20,286.89,794.29,363.12,1055.85,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20382,MOT17-04-FRCNN,510,21,232.68,111.26,287.95,286.87,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20383,MOT17-04-FRCNN,510,22,933.73,-37.98,985.0,120.47,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20384,MOT17-04-FRCNN,510,23,932.83,693.8,1056.0,945.74,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20385,MOT17-04-FRCNN,510,24,206.38,101.82,245.78,274.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20386,MOT17-04-FRCNN,510,25,550.48,-40.92,591.66,90.85000000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20387,MOT17-04-FRCNN,510,26,1024.38,711.91,1104.73,944.01,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20388,MOT17-04-FRCNN,510,27,104.7,295.54,151.54000000000002,503.91,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20389,MOT17-04-FRCNN,510,31,1686.78,622.45,1780.9099999999999,834.73,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20390,MOT17-04-FRCNN,510,33,755.83,98.63,802.76,233.44,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20391,MOT17-04-FRCNN,510,36,726.56,92.5,792.14,255.15,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20392,MOT17-04-FRCNN,510,37,566.23,66.04,605.37,220.40000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20393,MOT17-04-FRCNN,510,38,331.35,173.5,380.15000000000003,338.28999999999996,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20394,MOT17-04-FRCNN,510,41,1035.38,930.87,1120.0400000000002,1191.46,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20395,MOT17-04-FRCNN,510,42,884.39,-39.99,932.96,123.16999999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20396,MOT17-04-FRCNN,510,43,462.39,140.48,532.39,325.03,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20397,MOT17-04-FRCNN,510,44,397.43,179.16,462.56,363.78,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20398,MOT17-04-FRCNN,510,45,1745.25,200.47,1802.71,374.74,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20399,MOT17-04-FRCNN,510,51,1616.38,303.3,1676.1200000000001,495.84000000000003,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20400,MOT17-04-FRCNN,510,52,1844.42,193.55,1909.97,382.25,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20401,MOT17-04-FRCNN,510,53,1325.35,-105.62,1374.53,20.75,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20402,MOT17-04-FRCNN,510,54,350.83,38.47,402.24,181.81,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20403,MOT17-04-FRCNN,510,55,1219.04,34.54,1284.05,128.56,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20404,MOT17-04-FRCNN,510,56,397.83,22.19,443.84,184.07,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20405,MOT17-04-FRCNN,510,57,1493.23,-10.09,1549.72,133.87,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20406,MOT17-04-FRCNN,510,58,1676.27,27.1,1730.43,189.14,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20407,MOT17-04-FRCNN,510,59,283.35,88.09,339.79,259.49,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20408,MOT17-04-FRCNN,510,60,1613.86,15.56,1668.59,187.27,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20409,MOT17-04-FRCNN,510,61,1718.73,326.94,1805.09,537.21,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20410,MOT17-04-FRCNN,510,62,422.26,-110.83,477.63,31.959999999999994,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20411,MOT17-04-FRCNN,510,63,474.9,-109.52,525.6899999999999,30.030000000000015,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000510.jpg
20412,MOT17-04-FRCNN,511,1,637.53,757.42,709.4399999999999,1007.15,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20413,MOT17-04-FRCNN,511,2,288.73,125.21,339.83000000000004,293.93,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20414,MOT17-04-FRCNN,511,3,1720.28,456.98,1795.6,666.1600000000001,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20415,MOT17-04-FRCNN,511,4,450.46,7.12,511.91999999999996,186.12,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20416,MOT17-04-FRCNN,511,5,203.04,764.36,291.82,1039.1399999999999,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20417,MOT17-04-FRCNN,511,6,825.0,609.71,899.89,863.47,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20418,MOT17-04-FRCNN,511,8,786.8,145.56,845.3,317.76,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20419,MOT17-04-FRCNN,511,9,884.88,-108.5,936.36,36.150000000000006,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20420,MOT17-04-FRCNN,511,11,996.7,-23.24,1048.48,123.61,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20421,MOT17-04-FRCNN,511,12,360.25,107.83,409.95,283.38,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20422,MOT17-04-FRCNN,511,13,301.07,52.8,351.45,214.39999999999998,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
20423,MOT17-04-FRCNN,511,14,365.1833333333333,88.19333333333334,411.9733333333333,264.62916666666666,-1.0,/gemini/code/datasets/MOT17/train/MOT17-04-FRCNN/img1/000511.jpg
