sequence,frame,target_gt_id,inherited_track_id,gap_pair_id,gap_frames,minimum_segment_purity,matched_segment_support,candidate_row_index,global_pre_idx,candidate_track_id,candidate_score,target_iou,maximum_context_iou,context_exclusive
MOT20-02,1486,39,282,292,14,0.958139534883721,231,37348,614162,294,0.7637850642204285,0.7304364378737717,0.999999973948818,False
MOT20-02,1487,39,282,292,14,0.958139534883721,231,37369,614708,294,0.7316281795501709,0.726931715989173,0.9999999886805699,False
MOT20-02,1488,39,282,292,14,0.958139534883721,231,37383,615172,277,0.872002363204956,0.6005011716163619,0.9432761367082451,False
MOT20-02,1489,39,282,292,14,0.958139534883721,231,37401,615670,294,0.8074685335159302,0.6129762105261746,0.9999999891514286,False
MOT20-02,1490,39,282,292,14,0.958139534883721,231,37426,616283,277,0.8682358860969543,0.5757906565378853,0.9999999858113965,False
MOT20-02,1491,39,282,292,14,0.958139534883721,231,37454,616923,294,0.4743712544441223,0.6849753396193448,0.5915783473959378,False
MOT20-02,1491,6,211,182,1,1.0,420,37462,617314,174,0.9108942747116089,0.9548377812297277,0.7068299299413647,False
MOT20-02,1492,39,282,292,14,0.958139534883721,231,37467,617346,277,0.38143977522850037,0.754498980967795,0.5470301775485443,False
MOT20-02,1492,5,174,165,4,0.9985315712187959,707,37482,617865,211,0.9021906852722168,0.8757380163306793,0.7174403586070645,False
MOT20-02,1493,39,282,292,14,0.958139534883721,231,37488,617908,277,0.8604720830917358,0.6217881470781391,0.9999999760453513,False
MOT20-02,1493,5,174,165,4,0.9985315712187959,707,37504,618392,211,0.9050428867340088,0.8945522121024321,0.7311136560038187,False
MOT20-02,1494,39,282,292,14,0.958139534883721,231,37506,618446,304,0.7519292831420898,0.5677170116251756,0.9413903520449296,False
MOT20-02,1494,5,174,165,4,0.9985315712187959,707,37524,618943,211,0.9165236353874207,0.916674951848779,0.7277779666377594,False
MOT20-02,1495,39,282,292,14,0.958139534883721,231,37526,618997,304,0.8253381848335266,0.5748698362851561,0.9706421531743112,False
MOT20-02,1495,5,174,165,4,0.9985315712187959,707,37545,619502,211,0.9138585925102234,0.9453654482940747,0.7203100986394613,False
MOT20-02,1496,6,211,183,1,1.0,47,37565,620036,174,0.9157958030700684,0.8807693698081807,0.7322811206896919,False
MOT20-02,1498,37,274,265,10,1.0,180,37591,620670,285,0.8457383513450623,0.5573569570846213,0.9422073297166828,False
MOT20-02,1499,37,274,265,10,1.0,180,37612,621213,285,0.8651781678199768,0.5724588373586056,0.999999985457844,False
MOT20-02,1500,37,274,265,10,1.0,180,37633,621764,285,0.8610161542892456,0.5665765576145448,0.9999999765158032,False
MOT20-02,1501,37,274,265,10,1.0,180,37666,622425,285,0.8693522214889526,0.5887875315600888,0.9736438007682005,False
MOT20-02,1502,37,274,265,10,1.0,180,37686,622975,285,0.836493730545044,0.5862518669900519,0.9482358873700121,False
MOT20-02,1503,37,274,265,10,1.0,180,37705,623508,285,0.8691849112510681,0.6035438907540849,0.9251981387699821,False
MOT20-02,1504,37,274,265,10,1.0,180,37719,623957,285,0.8627288937568665,0.577927603477607,0.9999999805775728,False
MOT20-02,1505,37,274,265,10,1.0,180,37748,624615,285,0.8386715054512024,0.6328289577509173,0.9369084525663668,False
MOT20-02,1506,37,274,265,10,1.0,180,37770,625171,285,0.8490949273109436,0.623980380263834,0.9999999836689201,False
MOT20-02,1507,37,274,265,10,1.0,180,37792,625730,285,0.8370876908302307,0.6372002715150821,0.9170796599901,False
MOT20-02,1527,62,281,286,4,1.0,37,38205,637205,298,0.5955327153205872,0.641280769848366,0.9999999774385933,False
MOT20-02,1527,34,254,228,3,0.9902912621359223,451,38207,637218,265,0.47673794627189636,0.8196882715060911,0.8394979056975306,False
MOT20-02,1528,44,287,296,3,0.9666666666666667,262,38221,637757,285,0.8321239948272705,0.507485730832766,0.9999999937377394,False
MOT20-02,1528,34,254,228,3,0.9902912621359223,451,38224,637786,265,0.5606069564819336,0.8815631218061445,0.7312807203456132,False
MOT20-02,1528,62,281,286,4,1.0,37,38231,637821,298,0.7392796277999878,0.738957873818884,0.9999999901112544,False
MOT20-02,1529,34,254,228,3,0.9902912621359223,451,38247,638346,265,0.8259247541427612,0.891535443141725,0.7467732872741994,False
MOT20-02,1529,44,287,296,3,0.9666666666666667,262,38251,638379,0,0.15472453832626343,0.7009481990944549,0.4852187534600642,True
MOT20-02,1529,62,281,286,4,1.0,37,38253,638386,298,0.7377872467041016,0.6985046509167115,0.9999999810706222,False
MOT20-02,1530,62,281,286,4,1.0,37,38265,638900,298,0.6282126903533936,0.6149779609581572,0.9999999913605482,False
MOT20-02,1530,37,274,266,1,1.0,26,38273,638996,270,0.7797021269798279,0.925645301162613,0.6721145442286395,False
MOT20-02,1530,40,305,304,7,1.0,71,38274,639014,300,0.18515387177467346,0.5543477661236985,0.8247586482153544,False
MOT20-02,1533,40,305,304,7,1.0,71,38334,640662,0,0.117169089615345,0.6178004453691822,0.4010775838246424,True
MOT20-02,1535,62,281,287,1,1.0,5,38369,641781,298,0.5679429769515991,0.598999950809894,0.9999999918728946,False
MOT20-02,1535,38,247,221,3,1.0,308,38375,641803,269,0.7559047937393188,0.8950626620547446,0.9999999809956753,False
MOT20-02,1535,37,274,267,1,1.0,190,38377,641825,270,0.769812822341919,0.7530493401132089,0.9566832518265118,False
MOT20-02,1535,40,305,304,7,1.0,71,38382,641900,300,0.5404060482978821,0.8007707122997795,0.583287399477581,False
MOT20-02,1537,62,281,288,2,1.0,2,38413,642913,298,0.6174134016036987,0.6061237411023725,0.9999999848496454,False
MOT20-02,1537,38,247,221,3,1.0,308,38416,642943,0,0.824646532535553,0.9323344295954191,0.354447822640567,True
MOT20-02,1537,61,276,274,4,1.0,137,38423,643026,274,0.850140392780304,0.6137966111881599,0.9999999881752929,False
MOT20-02,1538,62,281,288,2,1.0,2,38435,643499,298,0.7078115940093994,0.6535334867631597,0.9999999858812463,False
MOT20-02,1538,61,276,274,4,1.0,137,38437,643507,274,0.8414638042449951,0.5921751479990915,0.9999999869140874,False
MOT20-02,1540,61,276,274,4,1.0,137,38479,644627,274,0.7925243973731995,0.5360396568704527,0.9999999777606806,False
MOT20-02,1540,62,281,289,2,0.9875,241,38480,644632,298,0.7798916101455688,0.7778411588474248,0.9459390979300774,False
MOT20-02,1541,62,281,289,2,0.9875,241,38500,645188,292,0.7613478899002075,0.7907683544272605,0.5220365059878926,False
MOT20-02,1572,70,238,215,2,1.0,660,39158,662826,239,0.6882674098014832,0.8413923282492374,0.7385159231709307,False
MOT20-02,1573,70,238,215,2,1.0,660,39180,663396,239,0.7481510043144226,0.8494487921529306,0.774031956058736,False
MOT20-02,1578,73,328,326,1,1.0,13,39269,666012,323,0.6254705190658569,0.8035951275850777,0.7108173580706052,False
MOT20-02,1582,61,276,275,4,1.0,50,39357,668373,247,0.5178748965263367,0.7747819030552302,0.7058880837029917,False
MOT20-02,1583,61,276,275,4,1.0,50,39379,668924,247,0.7678968906402588,0.7793419356361211,0.7118509764290943,False
MOT20-02,1584,61,276,275,4,1.0,50,39400,669485,247,0.7281104326248169,0.7379574183360535,0.769356178157341,False
MOT20-02,1585,61,276,275,4,1.0,50,39418,670045,247,0.5459929704666138,0.7674565053115647,0.7348119555368328,False
MOT20-02,1585,73,328,327,2,1.0,230,39421,670075,323,0.7163376808166504,0.6518034842291078,0.8009463257431789,False
MOT20-02,1586,73,328,327,2,1.0,230,39449,670652,323,0.5823023319244385,0.6783743990354558,0.8252737259088048,False
MOT20-02,1588,105,301,302,1,1.0,250,39496,672074,302,0.8445639610290527,0.8051308928128189,0.717559362752069,False
MOT20-02,1604,60,265,251,14,1.0,288,39824,680986,271,0.6351348757743835,0.7735927929359924,0.7322142536042672,False
MOT20-02,1605,60,265,251,14,1.0,288,39842,681558,271,0.21788093447685242,0.8374205928357882,0.74111209880758,False
MOT20-02,1607,60,265,251,14,1.0,288,39881,682728,271,0.7929359674453735,0.6482661447638796,0.999999987105025,False
MOT20-02,1608,60,265,251,14,1.0,288,39902,683289,271,0.8771353363990784,0.6451575021231449,0.9386707517675623,False
MOT20-02,1610,60,265,251,14,1.0,288,39943,684456,271,0.8679515719413757,0.6556801480187877,0.9434403064968883,False
MOT20-02,1611,60,265,251,14,1.0,288,39968,685055,271,0.8679899573326111,0.6827903524297726,0.9320894997105121,False
MOT20-02,1612,60,265,251,14,1.0,288,39989,685638,271,0.8224300146102905,0.6624938500650642,0.9599165794251453,False
MOT20-02,1615,60,265,251,14,1.0,288,40051,687376,271,0.5765350461006165,0.83199519733052,0.7018554346804808,False
MOT20-02,1616,60,265,251,14,1.0,288,40071,687966,271,0.8601734638214111,0.6243975897634996,0.9524358138019912,False
MOT20-02,1617,60,265,251,14,1.0,288,40092,688554,271,0.832449734210968,0.6018993715225152,0.9607347726885638,False
MOT20-02,1622,86,329,335,1,1.0,135,40194,691431,331,0.814480721950531,0.8408153084472642,0.9999999850337754,False
MOT20-02,1626,111,331,343,1,1.0,78,40277,693817,329,0.64692622423172,0.7432737875842853,0.7253161972394702,False
MOT20-02,1626,48,290,297,1,1.0,211,40282,693970,330,0.8102373480796814,0.5279499264127147,0.9999999871997408,False
MOT20-02,1629,48,290,298,12,1.0,5,40353,695952,330,0.8483482599258423,0.5777999732950445,0.9496258380947711,False
MOT20-02,1630,48,290,298,12,1.0,5,40373,696528,287,0.7742621302604675,0.728127512688547,0.9527679740413608,False
MOT20-02,1631,48,290,298,12,1.0,5,40395,697211,330,0.8434728980064392,0.6590910537835855,0.9999999954300802,False
MOT20-02,1632,48,290,298,12,1.0,5,40407,697643,287,0.7844107747077942,0.7120543723255031,0.9500712856324228,False
MOT20-02,1633,48,290,298,12,1.0,5,40425,698279,287,0.7820616364479065,0.6833933199421446,0.9708707745202814,False
MOT20-02,1635,48,290,298,12,1.0,5,40470,699522,287,0.7502702474594116,0.6385226517152728,0.9429355772909264,False
MOT20-02,1636,48,290,298,12,1.0,5,40489,700157,287,0.7788338661193848,0.6516492521028827,0.9495729577510483,False
MOT20-02,1637,48,290,298,12,1.0,5,40515,700812,330,0.7847810983657837,0.6506151677257033,0.9524992481870068,False
MOT20-02,1638,48,290,298,12,1.0,5,40544,701563,330,0.6829724311828613,0.6703509025327965,0.9999999823735509,False
MOT20-02,1639,48,290,298,12,1.0,5,40556,701996,287,0.16285061836242676,0.833243994255343,0.9999999803919855,False
MOT20-02,1640,48,290,298,12,1.0,5,40575,702629,287,0.3194902539253235,0.769729994009376,0.9999999831540834,False
MOT20-02,1640,61,349,360,2,1.0,483,40581,702689,247,0.8303071856498718,0.5222038381138531,0.9442768358136887,False
MOT20-02,1641,61,349,360,2,1.0,483,40597,703272,285,0.5089861750602722,0.7849796762203517,0.7687361942339076,False
MOT20-02,1642,46,341,359,2,1.0,261,40632,703998,319,0.7218223810195923,0.7101311167721622,0.9687327315724452,False
MOT20-02,1644,48,290,299,14,1.0,4,40662,705100,330,0.6711199879646301,0.6875096213568529,0.9999999823030175,False
MOT20-02,1645,48,290,299,14,1.0,4,40681,705742,330,0.7877100706100464,0.715818333088589,0.9999999777530418,False
MOT20-02,1645,30,246,219,4,1.0,827,40696,706041,301,0.5074658989906311,0.8601930778130991,0.5427377373958447,False
MOT20-02,1646,48,290,299,14,1.0,4,40706,706407,330,0.2999746799468994,0.6267890511847378,0.8778792370748052,False
MOT20-02,1650,48,290,299,14,1.0,4,40797,709092,330,0.8224698901176453,0.7299730709936408,0.9355565218364145,False
MOT20-02,1651,48,290,299,14,1.0,4,40815,709740,330,0.8163976669311523,0.712695906335276,0.9412018101320876,False
MOT20-02,1652,48,290,299,14,1.0,4,40827,710204,287,0.775083601474762,0.7012768706162666,0.9364723406534466,False
MOT20-02,1653,48,290,299,14,1.0,4,40848,710847,287,0.7855351567268372,0.7165831229427835,0.9999999889850395,False
MOT20-02,1654,48,290,299,14,1.0,4,40877,711521,330,0.6690444350242615,0.7476375220729635,0.9254068948582258,False
MOT20-02,1655,48,290,299,14,1.0,4,40898,712178,330,0.7844677567481995,0.7401692437552179,0.9152302656875287,False
MOT20-02,1656,48,290,299,14,1.0,4,40917,712813,330,0.8030450344085693,0.7222960110564818,0.9244563169928012,False
MOT20-02,1657,48,290,299,14,1.0,4,40937,713468,330,0.8179254531860352,0.6809977648661167,0.9184789631749858,False
MOT20-02,1665,88,338,356,1,1.0,53,41096,718395,331,0.8401762247085571,0.8132626598430857,0.7555626836748943,False
MOT20-02,1665,60,265,252,1,1.0,68,41112,718705,254,0.7275943756103516,0.7430625546602003,0.7543940877077331,False
MOT20-02,1670,111,331,344,1,0.6917293233082706,309,41214,721735,338,0.8326831459999084,0.8205479003375628,0.6988059338338808,False
MOT20-02,1671,88,338,357,1,1.0,6,41222,722213,331,0.7673940062522888,0.7812756928594878,0.8163957456130743,False
MOT20-02,1686,58,231,207,1,1.0,675,41550,731880,238,0.782120406627655,0.7335310090069527,0.7646424944246415,False
MOT20-02,1686,66,239,216,1,0.9981308411214953,558,41554,732040,254,0.4352498948574066,0.8256714904092805,0.9999999924926714,False
MOT20-02,1704,105,301,303,4,1.0,116,41935,743776,261,0.5527969598770142,0.8356157843235651,0.8053028465614971,False
MOT20-02,1706,60,265,254,5,0.9512195121951219,96,41964,744592,271,0.8257365822792053,0.593296411550545,0.9999999788318746,False
MOT20-02,1706,105,301,303,4,1.0,116,41975,744829,261,0.7017403244972229,0.8238375656487316,0.9999999962856901,False
MOT20-02,1707,60,265,254,5,0.9512195121951219,96,41985,745229,271,0.8200170993804932,0.6216290734582496,0.9525756155231363,False
MOT20-02,1707,74,363,369,6,1.0,43,41989,745268,359,0.7962527275085449,0.7980498520331991,0.7006528306183822,False
MOT20-02,1707,105,301,303,4,1.0,116,41995,745473,261,0.72263103723526,0.7819592260927049,0.9999999865363567,False
MOT20-02,1708,60,265,254,5,0.9512195121951219,96,42006,745860,271,0.8319801688194275,0.6216419032261972,0.9524992424047286,False
MOT20-02,1708,74,363,369,6,1.0,43,42012,745900,359,0.6832671165466309,0.8113324744750106,0.7431795946875629,False
MOT20-02,1709,60,265,254,5,0.9512195121951219,96,42027,746496,271,0.7087330222129822,0.6388074677895275,0.9469586695099272,False
MOT20-02,1709,74,363,369,6,1.0,43,42031,746522,359,0.7902125716209412,0.8051868643267988,0.7813422667724698,False
MOT20-02,1710,74,363,369,6,1.0,43,42050,747147,359,0.7849096655845642,0.8323459117943149,0.7759580498432029,False
MOT20-02,1711,74,363,369,6,1.0,43,42074,747773,359,0.8287615180015564,0.8208723611993466,0.735616085760288,False
MOT20-02,1712,74,363,369,6,1.0,43,42096,748403,359,0.8333584070205688,0.8570134949450666,0.7604670062487867,False
MOT20-02,1713,66,239,217,4,1.0,90,42119,749164,274,0.564001202583313,0.8741707247930302,0.6725868225567069,False
MOT20-02,1722,37,274,268,1,0.7098765432098766,348,42310,755128,238,0.8572770953178406,0.8000822735050894,0.7133329801442201,False
MOT20-02,1734,44,375,393,10,1.0,154,42549,762787,0,0.4241622984409332,0.7332516113817147,0.43589253042745635,True
MOT20-02,1735,44,375,393,10,1.0,154,42572,763469,0,0.30026549100875854,0.720929254271945,0.4672796556925983,True
MOT20-02,1736,44,375,393,10,1.0,154,42592,764139,0,0.25266924500465393,0.7749193006820893,0.4381610421015054,True
MOT20-02,1739,74,363,370,1,0.9821428571428571,82,42651,766083,359,0.8646671175956726,0.8975143089645493,0.6992358918386968,False
MOT20-02,1742,44,375,393,10,1.0,154,42725,768413,292,0.21842485666275024,0.5226609340581262,0.6987274054590382,False
MOT20-02,1746,78,359,365,1,1.0,74,42800,771052,363,0.8589802980422974,0.8028818992050761,0.6993426951220082,False
MOT20-02,1749,96,380,404,3,1.0,4,42869,773251,378,0.40425217151641846,0.7096729375280971,0.7234197956852325,False
MOT20-02,1752,78,359,366,4,0.9569160997732427,446,42924,775209,363,0.8502438068389893,0.8379150742037756,0.700789986325457,False
MOT20-02,1753,78,359,366,4,0.9569160997732427,446,42949,775938,363,0.8425086736679077,0.9167286355686177,0.7210011156433777,False
MOT20-02,1754,78,359,366,4,0.9569160997732427,446,42969,776615,363,0.8309229016304016,0.8685124047326693,0.7099769238289654,False
MOT20-02,1755,78,359,366,4,0.9569160997732427,446,42990,777311,363,0.831824541091919,0.8935296661973682,0.729037404303048,False
MOT20-02,1765,58,231,208,6,1.0,85,43213,784295,234,0.5944024324417114,0.7392722475987215,0.6913923197108284,False
MOT20-02,1765,31,253,227,2,0.9423076923076923,516,43214,784526,254,0.39820581674575806,0.5489052842258696,0.5508774169179126,False
MOT20-02,1766,58,231,208,6,1.0,85,43233,784990,234,0.7046774625778198,0.7525365959214416,0.7383686469451648,False
MOT20-02,1767,58,231,208,6,1.0,85,43251,785644,234,0.6983968615531921,0.7703836563624527,0.768706727061098,False
MOT20-02,1768,58,231,208,6,1.0,85,43274,786308,234,0.6503227353096008,0.7730728587409709,0.7719060163829332,False
MOT20-02,1769,58,231,208,6,1.0,85,43292,786972,234,0.5533158779144287,0.7358698856035278,0.7412235742983612,False
MOT20-02,1770,58,231,208,6,1.0,85,43317,787647,234,0.3041514456272125,0.6769776529219558,0.7041313744117761,False
MOT20-02,1770,34,254,231,4,1.0,44,43318,787819,253,0.8198555111885071,0.8466131013490001,0.9187249835550675,False
MOT20-02,1772,105,370,386,10,1.0,17,43361,789340,261,0.25422990322113037,0.5838063037423242,0.5577966241263655,False
MOT20-02,1773,65,294,301,4,0.9853372434017595,767,43377,789605,0,0.41396641731262207,0.6259677490470013,0.4537110637760281,True
MOT20-02,1773,105,370,386,10,1.0,17,43380,789780,261,0.540966808795929,0.6735703795907246,0.655899371633996,False
MOT20-02,1778,58,231,209,4,0.6875,23,43486,793227,239,0.7320380210876465,0.5236469050952967,0.8218163509162798,False
MOT20-02,1779,58,231,209,4,0.6875,23,43507,794040,234,0.8569108247756958,0.7886346788524528,0.9999999915282183,False
MOT20-02,1780,58,231,209,4,0.6875,23,43530,795007,239,0.43994003534317017,0.5906202249990075,0.9999999805949022,False
MOT20-02,1781,58,231,209,4,0.6875,23,43548,795464,234,0.7428218722343445,0.8056627190776766,0.8068896875527483,False
MOT20-02,1793,86,383,410,1,1.0,109,43784,803577,329,0.8675549626350403,0.7724876112520275,0.7096709043864788,False
MOT20-02,1794,60,265,255,3,0.9512195121951219,413,43824,804962,238,0.8023478388786316,0.5405796611468656,0.9999999926097322,False
MOT20-02,1795,60,265,255,3,0.9512195121951219,413,43843,805403,238,0.6832526922225952,0.5639274537112343,0.9352152623818779,False
MOT20-02,1796,74,363,371,1,0.9821428571428571,57,43858,805868,362,0.8328527212142944,0.6936817256822371,0.9999999766466872,False
MOT20-02,1798,74,363,372,1,1.0,2,43890,807174,362,0.734089732170105,0.8652776198075595,0.8143137166951583,False
MOT20-02,1801,94,398,420,10,1.0,19,43962,809441,367,0.866119384765625,0.8891970931739929,0.9715930583667125,False
MOT20-02,1802,94,398,420,10,1.0,19,43974,809945,367,0.33429276943206787,0.6001041901560109,0.5381253568432908,False
MOT20-02,1802,106,261,248,2,1.0,167,43991,810280,370,0.8081651329994202,0.7851586032685614,0.9626738381268583,False
MOT20-02,1805,94,398,420,10,1.0,19,44047,812223,0,0.20665544271469116,0.5331230231047328,0.4998149816046718,True
MOT20-02,1806,94,398,420,10,1.0,19,44058,812790,367,0.21904702484607697,0.6294910120785936,0.5247213865741714,False
MOT20-02,1806,35,271,262,7,0.8571428571428571,485,44070,812933,402,0.5829218626022339,0.6235935821672369,0.9999999769938721,False
MOT20-02,1807,35,271,262,7,0.8571428571428571,485,44087,813627,402,0.30088767409324646,0.7193085484126813,0.9999999757873564,False
MOT20-02,1807,94,398,420,10,1.0,19,44089,813639,0,0.18050169944763184,0.5484007957506147,0.48664742039812015,True
MOT20-02,1808,35,271,262,7,0.8571428571428571,485,44108,814355,402,0.6883630752563477,0.8477699122762575,0.9999999920108836,False
MOT20-02,1809,98,395,419,1,1.0,174,44131,815076,378,0.809086799621582,0.8833401808694021,0.744710163850265,False
MOT20-02,1809,35,271,262,7,0.8571428571428571,485,44140,815581,402,0.39623597264289856,0.7095068616619252,0.69584863949242,False
MOT20-02,1810,35,271,262,7,0.8571428571428571,485,44161,816291,402,0.653912365436554,0.9242018564096872,0.7882974237830833,False
MOT20-02,1811,35,271,262,7,0.8571428571428571,485,44182,817003,402,0.7298791408538818,0.9224198812267989,0.8384953733427719,False
MOT20-02,1812,35,271,262,7,0.8571428571428571,485,44203,817720,402,0.5837038159370422,0.8265822944358547,0.8480069474540262,False
MOT20-02,1820,35,271,263,7,0.8571428571428571,109,44369,823174,386,0.6635696887969971,0.7473043310367028,0.8420330731364173,False
MOT20-02,1826,113,413,436,1,1.0,7,44487,827129,388,0.761809229850769,0.8022996905533846,0.7081158867095059,False
MOT20-02,1831,173,388,417,1,0.7464788732394366,76,44584,830564,400,0.762240469455719,0.7606014699418207,0.8888635738573201,False
MOT20-02,1834,115,401,425,10,1.0,44,44645,832734,396,0.8657338619232178,0.6158070307804678,0.9999999830423562,False
MOT20-02,1834,70,386,415,1,0.8333333333333334,30,44661,833081,402,0.4914261996746063,0.8664273544522049,0.7404031472985972,False
MOT20-02,1836,115,401,425,10,1.0,44,44697,834360,396,0.8147677779197693,0.6406851801958554,0.9618687406409274,False
MOT20-02,1837,173,388,418,3,1.0,7,44708,834890,400,0.8485397696495056,0.6747409470604413,0.9409439598585627,False
MOT20-02,1838,173,388,418,3,1.0,7,44729,835601,400,0.5159734487533569,0.7551253816146737,0.9999999753907083,False
MOT20-02,1839,115,401,425,10,1.0,44,44750,836292,396,0.7767402529716492,0.6651956720185032,0.9999999891956217,False
MOT20-02,1841,70,386,416,1,0.8333333333333334,383,44812,838426,421,0.42631110548973083,0.8224408018645352,0.999999980791105,False
MOT20-02,1849,53,363,374,9,1.0,88,44970,843557,335,0.4401022493839264,0.715300624875707,0.7753638820348654,False
MOT20-02,1850,53,363,374,9,1.0,88,44984,844139,335,0.76861572265625,0.7612681805122531,0.9288644100782395,False
MOT20-02,1850,115,401,426,7,1.0,9,44991,844233,396,0.7187784910202026,0.8006942787065845,0.7251326783454155,False
MOT20-02,1851,75,329,337,3,0.9928057553956835,140,45002,844823,331,0.14303487539291382,0.8433941637588516,0.7625647892285158,False
MOT20-02,1851,115,401,426,7,1.0,9,45015,844927,396,0.7906811833381653,0.7853118130420388,0.7254934005956695,False
MOT20-02,1852,75,329,337,3,0.9928057553956835,140,45026,845511,331,0.870063304901123,0.7355291072886307,0.968217732172645,False
MOT20-02,1853,115,401,426,7,1.0,9,45044,846153,396,0.5925077795982361,0.6388740816509175,0.9999999922627394,False
MOT20-02,1853,75,329,337,3,0.9928057553956835,140,45045,846188,331,0.7150284051895142,0.8848552282140175,0.7532025621068864,False
MOT20-02,1855,53,363,374,9,1.0,88,45089,847598,335,0.8562896847724915,0.8573481025910926,0.9640379699740933,False
MOT20-02,1856,53,363,374,9,1.0,88,45119,848445,335,0.8438889980316162,0.8336916139044966,0.999999976454067,False
MOT20-02,1857,53,363,374,9,1.0,88,45139,849147,335,0.8077589273452759,0.7326533100787203,0.9999999742181134,False
MOT20-02,1858,81,427,445,3,0.7,20,45159,849780,391,0.8873714804649353,0.7273676808454977,0.9999999816394396,False
MOT20-02,1859,81,427,445,3,0.7,20,45184,850513,378,0.6002138257026672,0.7516527938612502,0.7841377853796875,False
MOT20-02,1860,81,427,445,3,0.7,20,45196,851126,378,0.8031325340270996,0.6908383823286722,0.9999999827255925,False
MOT20-02,1866,115,401,427,6,1.0,10,45318,855331,396,0.5577588677406311,0.8061838196552562,0.7015162054852744,False
MOT20-02,1870,115,401,428,1,1.0,59,45415,858439,396,0.7910261154174805,0.7720025968991068,0.7225648055680076,False
MOT20-02,1871,81,427,446,20,0.7,15,45429,859135,378,0.7965030074119568,0.8862283749174179,0.883753969778141,False
MOT20-02,1872,81,427,446,20,0.7,15,45452,859921,378,0.44956791400909424,0.9237095283997312,0.9999999825719492,False
MOT20-02,1873,81,427,446,20,0.7,15,45474,860686,378,0.7489869594573975,0.829410611836126,0.8579983366645307,False
MOT20-02,1874,81,427,446,20,0.7,15,45491,861464,378,0.6112061738967896,0.8740370885981297,0.8882898192510529,False
MOT20-02,1875,81,427,446,20,0.7,15,45516,862329,378,0.7831377983093262,0.9282325266287114,0.9999999747621402,False
MOT20-02,1876,81,427,446,20,0.7,15,45534,863024,378,0.5535160899162292,0.8339286727699398,0.9061953320856486,False
MOT20-02,1877,81,427,446,20,0.7,15,45556,863791,378,0.7656275629997253,0.8306716764364686,0.9999999808464664,False
MOT20-02,1878,81,427,446,20,0.7,15,45573,864590,378,0.6280207633972168,0.7694041321208985,0.9249593547158028,False
MOT20-02,1879,81,427,446,20,0.7,15,45603,865500,378,0.8397883772850037,0.8045155230540055,0.9999999879374177,False
MOT20-02,1880,81,427,446,20,0.7,15,45619,866174,378,0.6758553981781006,0.7467995969657297,0.9406839155400833,False
MOT20-02,1881,81,427,446,20,0.7,15,45638,866926,378,0.7145468592643738,0.7011416457588295,0.9177824516556004,False
MOT20-02,1882,81,427,446,20,0.7,15,45656,867723,378,0.49451178312301636,0.6487208409932713,0.8624897650827749,False
MOT20-02,1882,56,424,439,1,1.0,39,45673,868149,292,0.8306298851966858,0.9263567144916549,0.7023327300902515,False
MOT20-02,1883,81,427,446,20,0.7,15,45683,868684,378,0.5930686593055725,0.7745848316006617,0.935798239921463,False
MOT20-02,1884,81,427,446,20,0.7,15,45702,869368,391,0.8439409136772156,0.8848936584312702,0.949044916287067,False
MOT20-02,1885,81,427,446,20,0.7,15,45729,870295,378,0.7840761542320251,0.7241313126278663,0.9482596698156031,False
MOT20-02,1886,81,427,446,20,0.7,15,45743,870958,378,0.5684378743171692,0.6376117164781173,0.8777293695962776,False
MOT20-02,1886,19,405,431,3,0.6666666666666666,79,45747,870987,370,0.8702623248100281,0.5969157788480561,0.9532432880082101,False
MOT20-02,1886,56,424,440,2,1.0,6,45756,871336,292,0.8102696537971497,0.9187069034141332,0.7081402493234162,False
MOT20-02,1887,19,405,431,3,0.6666666666666666,79,45766,871750,434,0.7830095291137695,0.6421637785337054,0.9456603055930329,False
MOT20-02,1887,81,427,446,20,0.7,15,45774,871956,378,0.6814395189285278,0.7755092212202309,0.9999999857943723,False
MOT20-02,1887,56,424,440,2,1.0,6,45776,872120,292,0.7836528420448303,0.8797569143542887,0.7285757574404333,False
MOT20-02,1888,19,405,431,3,0.6666666666666666,79,45782,872502,434,0.7889341115951538,0.6407665404810314,0.9508035195565396,False
MOT20-02,1888,81,427,446,20,0.7,15,45790,872655,391,0.3032330572605133,0.8576807498025295,0.8885409280613864,False
MOT20-02,1889,81,427,446,20,0.7,15,45820,873954,391,0.8180133104324341,0.870230062242639,0.845918805806944,False
MOT20-02,1890,81,427,446,20,0.7,15,45834,874237,378,0.4717824161052704,0.5401523050168967,0.9427175117331797,False
MOT20-02,1891,79,335,348,2,0.9929824561403509,286,45847,874862,362,0.82332444190979,0.6473994354427186,0.9393181857555325,False
MOT20-02,1891,56,424,441,4,1.0,7,45859,875227,292,0.7668641805648804,0.8782895238437866,0.7231468843364246,False
MOT20-02,1892,56,424,441,4,1.0,7,45880,876009,292,0.7407432794570923,0.9226735050827768,0.7710110976235843,False
MOT20-02,1893,56,424,441,4,1.0,7,45901,876788,292,0.8289533257484436,0.8961357754094105,0.7554430628244365,False
MOT20-02,1894,56,424,441,4,1.0,7,45923,877554,292,0.721583902835846,0.9233843043867328,0.7689507319493968,False
MOT20-02,1895,174,433,448,4,0.9874213836477987,197,45939,878097,370,0.752207338809967,0.8872824167281668,0.9999999887100177,False
MOT20-02,1896,174,433,448,4,0.9874213836477987,197,45952,878698,370,0.47698870301246643,0.867129186042409,0.763046029114791,False
