seq,canonical_rank,u,v,boundary_frame,transaction_type,donor_total_rows_raw,receiver_total_rows_raw,donor_span_raw,receiver_span_raw,donor_history_rows_raw,receiver_history_rows_raw,donor_future_rows_raw,receiver_future_rows_raw,donor_history_fraction_raw,receiver_history_fraction_raw,donor_gap_to_start_raw,receiver_gap_to_start_raw,donor_ephemeral_log_ratio,history_imbalance_log_raw,future_to_donor_rows_ratio,overlap_rows_raw,overlap_iou_mean,overlap_iou_max,overlap_iou_ge_030_fraction,overlap_iou_ge_050_fraction,overlap_center_distance_mean,overlap_center_distance_min,overlap_score_absdiff_mean,donor_receiver_boundary_center_norm,donor_receiver_boundary_bottom_norm,donor_receiver_boundary_log_size,donor_receiver_boundary_score_absdiff,receiver_boundary_center_jump_norm,receiver_boundary_bottom_jump_norm,receiver_boundary_log_size_jump,receiver_boundary_score_jump,receiver_w5_pre_speed_norm,receiver_w5_post_speed_norm,receiver_w5_velocity_delta_norm,receiver_w5_velocity_direction_change,receiver_w5_log_size_velocity_delta,receiver_w5_pre_backtest_error_mean,receiver_self_error_w5_h5_mean,receiver_self_error_w5_h5_q75,receiver_self_error_w5_h5_max,donor_transfer_error_w5_h5_mean,donor_transfer_error_w5_h5_q75,donor_transfer_error_w5_h5_max,receiver_change_ratio_w5_h5,donor_minus_receiver_error_w5_h5,receiver_self_error_w5_h20_mean,receiver_self_error_w5_h20_q75,receiver_self_error_w5_h20_max,donor_transfer_error_w5_h20_mean,donor_transfer_error_w5_h20_q75,donor_transfer_error_w5_h20_max,receiver_change_ratio_w5_h20,donor_minus_receiver_error_w5_h20,receiver_w20_pre_speed_norm,receiver_w20_post_speed_norm,receiver_w20_velocity_delta_norm,receiver_w20_velocity_direction_change,receiver_w20_log_size_velocity_delta,receiver_w20_pre_backtest_error_mean,receiver_self_error_w20_h5_mean,receiver_self_error_w20_h5_q75,receiver_self_error_w20_h5_max,donor_transfer_error_w20_h5_mean,donor_transfer_error_w20_h5_q75,donor_transfer_error_w20_h5_max,receiver_change_ratio_w20_h5,donor_minus_receiver_error_w20_h5,receiver_self_error_w20_h20_mean,receiver_self_error_w20_h20_q75,receiver_self_error_w20_h20_max,donor_transfer_error_w20_h20_mean,donor_transfer_error_w20_h20_q75,donor_transfer_error_w20_h20_max,receiver_change_ratio_w20_h20,donor_minus_receiver_error_w20_h20
MOT17-02-FRCNN,2462,97,113,411,v_to_u,1.0,249.0,1.0,249.0,1.0,60.0,0.0,189.0,1.0,0.240963855422,1.0,1.0,4.553876891601,-3.417726683613,189.0,1.0,0.0,0.0,0.0,0.0,2.115773090895,2.115773090895,0.0,2.004109938228,3.305015056412,3.854735830893,0.0,0.046833642411,0.006954410176,0.102651351173,0.0,0.042842121365,0.01757500006,0.025267469886,1.1697591e-05,0.014779962172,0.098028680064,0.047950618361,0.067953238554,0.099195074078,,,,0.489148872858,,0.314489799434,0.519820051465,0.580229432214,,,,3.208140711771,,0.02823327498,0.023522894558,0.004941721698,0.001681097953,0.00513945928,0.083572801868,0.121022456562,0.128325460347,0.130778054331,,,,1.448108162669,,0.116408854368,0.125155428244,0.168432963821,,,,1.392903573483,
MOT17-02-FRCNN,2463,98,113,411,v_to_u,1.0,243.0,1.0,243.0,1.0,54.0,0.0,189.0,1.0,0.222222222222,1.0,1.0,4.553876891601,-3.314186004673,189.0,1.0,0.0,0.0,0.0,0.0,4.125443949912,4.125443949912,0.0,4.146128381005,1.472401001248,1.823624536578,0.0,0.017864529772,0.031737317651,0.026735320984,0.0,0.004677805892,0.004349945293,0.008804798655,1.90230555661,0.007916416102,0.079881749306,0.036765505488,0.04441026994,0.053085179655,,,,0.460249128332,,0.111165720196,0.141450160678,0.294772997277,,,,1.391628515411,,0.000753799391,0.016549331541,0.016881079433,1.421737852305,0.015756417456,0.053099756472,0.04200523987,0.044703019226,0.050148435645,,,,0.791062759252,,0.141586463878,0.193404173277,0.420057840089,,,,2.666423977906,
MOT17-02-FRCNN,2464,99,113,411,v_to_u,1.0,89.0,1.0,89.0,1.0,51.0,0.0,38.0,1.0,0.573033707865,1.0,1.0,2.97041446557,-3.258096538021,38.0,1.0,0.0,0.0,0.0,0.0,9.844358704659,9.844358704659,0.0,9.923510375059,0.626568301609,0.776817112073,0.0,0.011684638728,0.006889509826,0.027084301107,0.0,0.040627116182,0.031651200065,0.026170782322,0.234988799852,0.038988496782,0.081046806208,0.118365741167,0.162369179824,0.197704528912,,,,1.460461512368,,0.380309791197,0.526875972774,0.594329683505,,,,4.692471042254,,0.030584840883,0.027575479524,0.006478674737,0.019514640927,0.00187721636,0.179248502385,0.052905528494,0.06517944702,0.079218920941,,,,0.295151857842,,0.096339344085,0.116353782149,0.144834005153,,,,0.53746247697,
MOT17-02-FRCNN,2465,101,113,411,v_to_u,1.0,103.0,1.0,103.0,1.0,50.0,0.0,53.0,1.0,0.485436893204,1.0,1.0,3.295836866004,-3.238678452164,53.0,1.0,0.0,0.0,0.0,0.0,4.06567856203,4.06567856203,0.0,4.118798299008,1.015190600391,1.113134793134,0.0,0.025432965588,0.046120365116,0.051034778155,0.0,0.057180316577,0.013524192304,0.069108719326,1.855743300077,0.061141080354,0.225888877006,0.217380724151,0.321367708686,0.426810342338,,,,0.962334786168,,0.885007656254,1.324615192433,1.682649525277,,,,3.917889486125,,0.005661809198,0.008355221092,0.013993207832,1.992947222138,0.020457915981,0.174873251569,0.241299769382,0.272207713838,0.277668506607,,,,1.379855222094,,0.168962871811,0.215153148439,0.277668506607,,,,0.966201922218,
MOT17-02-FRCNN,2466,103,113,411,v_to_u,1.0,66.0,1.0,66.0,1.0,47.0,0.0,19.0,1.0,0.712121212121,1.0,1.0,2.302585092994,-3.178053830348,19.0,1.0,0.0,0.0,0.0,0.0,3.8083899683,3.8083899683,0.0,3.851458117761,1.429975096043,1.483621272889,0.0,0.020415411494,0.005146526142,0.032724854237,0.0,0.020026243759,0.019293015997,0.00141672391,0.001901669982,0.02753527841,0.175661600542,0.042467748065,0.053780797334,0.07286745283,,,,0.241758858706,,0.223521190362,0.336766254373,0.516353951466,,,,1.272453340245,,0.005930879214,0.003557802536,0.007689484208,1.267639811416,0.008583556699,0.076376020746,0.138819936879,0.192458202257,0.20577540013,,,,1.817585356283,,0.172090824673,0.197645871389,0.217453495488,,,,2.25320490636,
MOT17-02-FRCNN,2467,105,113,411,v_to_u,1.0,228.0,1.0,228.0,1.0,39.0,0.0,189.0,1.0,0.171052631579,1.0,1.0,4.553876891601,-2.995732273554,189.0,1.0,0.0,0.0,0.0,0.0,4.037137754822,4.037137754822,0.0,3.99472177498,3.45225074581,3.751660305565,0.0,0.055802941406,0.008746741959,0.091322651466,0.0,0.050160170228,0.046887675046,0.011570312406,0.026183772937,0.13173016739,0.097707742684,0.073479554778,0.100907220289,0.128114102831,,,,0.752034104553,,0.294282578433,0.440763388859,0.578758387313,,,,3.011865491389,,0.033747843773,0.028151934385,0.005644806618,0.000289263717,0.002930047727,0.112018666702,0.092186173354,0.093629396967,0.095487671976,,,,0.82295367431,,0.070089069693,0.093058037653,0.102577548954,,,,0.625690983083,
MOT17-02-FRCNN,2468,106,113,411,v_to_u,1.0,71.0,1.0,71.0,1.0,29.0,0.0,42.0,1.0,0.408450704225,1.0,1.0,3.068052935134,-2.708050201102,42.0,1.0,0.0,0.0,0.0,0.0,1.915706229265,1.915706229265,0.0,1.970584566396,0.643893581064,0.594189360705,0.0,0.037090560395,0.076909049766,0.091661029718,0.0,0.03891584096,0.017873870422,0.055522907133,1.897726517743,0.013431003367,0.122877189383,0.269623654674,0.344058670824,0.357451477692,,,,2.194253107736,,0.679132016123,0.855711786089,1.087798034812,,,,5.526916912171,,0.012128811271,0.005282005164,0.007253751108,0.044784212055,0.008836750825,0.193126607205,0.160744412938,0.172457109003,0.195125375179,,,,0.832326603072,,0.281440791529,0.335548588459,0.428092830326,,,,1.457286469229,
MOT17-02-FRCNN,2469,110,113,411,v_to_u,1.0,40.0,1.0,40.0,1.0,21.0,0.0,19.0,1.0,0.525,1.0,1.0,2.302585092994,-2.397895272798,19.0,1.0,0.0,0.0,0.0,0.0,10.296495292505,10.296495292505,0.0,10.113416383256,0.89383373005,1.182744964366,0.0,0.033733528012,0.048109777487,0.082823845477,0.0,0.01526533134,0.010263644783,0.00759468019,0.104233879726,0.010377270169,0.050392672632,0.068068820796,0.07676685627,0.081479495034,,,,1.35076822165,,0.111763276498,0.16217112007,0.275202953446,,,,2.217847767538,,0.007990558778,0.006721225533,0.002797424857,0.057855162467,0.004105723453,0.061109976503,0.055601916759,0.067252614092,0.067334931503,,,,0.909866439839,,0.083627599145,0.103288428314,0.126512011675,,,,1.36847702995,
MOT17-02-FRCNN,2470,111,113,411,v_to_u,1.0,137.0,1.0,137.0,1.0,8.0,0.0,129.0,1.0,0.058394160584,1.0,1.0,4.174387269896,-1.504077396776,129.0,1.0,0.0,0.0,0.0,0.0,9.382167095684,9.382167095684,0.0,9.474922016182,0.455456876064,0.76906011648,0.0,0.012352126367,0.015354205484,0.037517613936,0.0,0.011845375986,0.011630240064,0.018235298403,1.206695716959,0.043604364778,0.077696202288,0.090139964205,0.124377749352,0.137483558749,,,,1.160159204067,,0.252404421415,0.372353555493,0.470938229067,,,,3.248606932934,,0.015892953685,0.008217240738,0.023947132115,1.969997836793,0.024334078708,0.07091385527,0.138014209043,0.193818473286,0.217548575449,,,,1.9462234639,,0.386938651206,0.535618054625,0.695441496758,,,,5.456460514388,
MOT17-02-FRCNN,2471,112,113,411,v_to_u,1.0,176.0,1.0,176.0,1.0,8.0,0.0,168.0,1.0,0.045454545455,1.0,1.0,4.436751534363,-1.504077396776,168.0,1.0,0.0,0.0,0.0,0.0,2.699372429447,2.699372429447,0.0,2.677839656527,0.904758568938,0.931348306754,0.0,0.045109055858,0.066896232084,0.044775624401,0.0,0.012259934243,0.028701480017,0.030924208829,0.974743749131,0.015087224068,0.109494588336,0.112162612673,0.190118820085,0.200534778863,,,,1.024366723294,,0.245772577789,0.330910044291,0.488425767925,,,,2.24460935945,,0.018368261321,0.005558539122,0.017093207865,0.627266871705,0.001691612601,0.103156958365,0.100042451852,0.114490059164,0.120848875741,,,,0.969808081174,,0.160035825362,0.212428502656,0.313430612387,,,,1.55138177685,
MOT17-02-FRCNN,2472,1,40,414,v_to_u,302.0,559.0,302.0,578.0,302.0,395.0,0.0,164.0,1.0,0.706618962433,1.0,1.0,-0.607787331609,-0.267681405745,0.543046357616,283.0,0.0,0.0,0.0,0.0,5.052761060502,2.436491334768,0.0,6.914630684526,4.374374110988,4.573128777899,0.0,0.004617910272,0.00645666582,0.007215745369,0.0,0.001141364799,0.009713120255,0.010712716538,1.86210124152,0.011152279632,0.010114970586,0.024688014675,0.035376937466,0.049214216886,3.094216907825,3.122371650858,3.170481082193,0.493760293503,3.06952889315,0.128935612273,0.20373476859,0.236501899753,3.228967244033,3.250627977023,3.475499971054,2.578712245459,3.10003163176,0.002823704502,0.011456127286,0.014184376589,1.958003642507,0.009362404083,0.024493153379,0.038040047137,0.052862864361,0.060152396688,3.026465546108,3.04171331056,3.076353385643,0.760800942747,2.98842549897,0.147611223442,0.227733987898,0.282616373606,3.065841225771,3.106202104962,3.188739468456,2.952224468835,2.918230002329
MOT17-02-FRCNN,2473,3,40,414,v_to_u,302.0,445.0,302.0,445.0,302.0,414.0,0.0,31.0,1.0,0.930337078652,1.0,1.0,-2.24799690271,-0.314545714721,0.102649006623,302.0,0.002196048085,0.022419645279,0.0,0.0,4.274625176238,1.7109465997,0.0,6.243132315924,5.051421333534,4.897948513635,0.0,0.009625972069,0.002886135682,0.017091936187,0.0,0.005842201741,0.002596303777,0.003635891508,0.088470147097,0.003778142933,0.016118878208,0.007187421323,0.010679198584,0.012775569908,2.718147202208,2.726558060437,2.734558475841,0.143748426465,2.710959780885,0.069540445077,0.125961703335,0.158830496738,2.789497287758,2.802349844869,3.009301306532,1.390808901549,2.719956842681,0.004347252066,0.003108018118,0.00646601269,1.49036382559,0.009452758073,0.013013796029,0.019084300057,0.020880278629,0.023172263592,2.655582624171,2.659958207682,2.669318018742,0.381686001148,2.636498324113,0.073852469462,0.121760470186,0.165433605281,2.638755240411,2.657300635864,2.740139706343,1.477049389236,2.564902770949
MOT17-02-FRCNN,2474,6,40,414,v_to_u,302.0,411.0,302.0,439.0,302.0,386.0,0.0,25.0,1.0,0.939172749392,1.0,1.0,-2.455636267488,-0.24469188752,0.082781456954,274.0,0.0,0.0,0.0,0.0,12.164930422266,11.185561389876,0.0,13.498253229999,0.926222618925,1.324623868882,0.0,0.008461979472,0.018764091059,0.02766178568,0.0,0.00924962717,0.029865099433,0.039113428275,1.999816164535,0.015249595857,0.114905687471,0.068788092533,0.099867717415,0.12602085043,10.1176532881,10.208696522474,10.29641194949,0.598648283194,10.048865195567,0.158890770614,0.190054526119,0.236316767993,10.3266299549,10.494617643444,10.609023610846,1.382792915754,10.167739184286,0.0144522737,0.009247494426,0.021337222543,1.601930128384,0.004937336807,0.166718317894,0.111144765371,0.125176966711,0.126890427975,9.927545634125,9.980603456603,10.029911740046,0.666661988766,9.816400868754,0.228487760073,0.293352950309,0.534201584345,9.86635014718,10.009597202677,10.188264824255,1.370501831824,9.637862387108
MOT17-02-FRCNN,2475,24,40,414,v_to_u,302.0,571.0,302.0,571.0,302.0,385.0,0.0,186.0,1.0,0.674255691769,1.0,1.0,-0.482624188655,-0.242104563955,0.615894039735,302.0,0.077640237454,0.376381371866,0.122516556291,0.0,0.99290363374,0.428966660471,0.0,2.227146290404,1.340747143732,1.492300473955,0.0,0.066100323338,0.137001885261,0.139578924059,0.0,0.017154302197,0.015937809229,0.030664061286,1.716894561144,0.039515379091,0.145591945209,0.147506995602,0.156310184478,0.175673832943,1.96559546192,1.974672100897,1.979122615963,1.013153546301,1.818088466318,0.43460446053,0.674921320767,0.860976059193,2.123562708611,2.269213209491,2.359177398993,2.985085884421,1.688958248081,0.010231375476,0.020228483263,0.011053256531,0.053710273507,0.012470400924,0.068479139372,0.100989605721,0.109455279121,0.117302368114,1.992466247407,2.011926850229,2.011977493893,1.474749925978,1.891476641687,0.115163546602,0.143903591217,0.253346670351,2.199413924111,2.38782844616,2.490578390743,1.681731804126,2.084250377509
MOT17-02-FRCNN,2476,38,40,414,v_to_u,302.0,333.0,302.0,333.0,302.0,303.0,0.0,30.0,1.0,0.90990990991,1.0,1.0,-2.279745601024,-0.003294895897,0.099337748344,302.0,0.147422588637,0.499040307102,0.215231788079,0.0,0.469192178019,0.200549487384,0.0,0.433371815631,0.000332172149,0.060089602982,0.0,0.053721809073,0.0756771352,0.049947706789,0.0,0.033688402878,0.004328546472,0.037320172287,1.820009175368,0.028570075882,0.110265714987,0.283225008995,0.332887621691,0.362676297677,0.561151739635,0.604386351171,0.678511988024,2.568568199348,0.27792673064,0.662597513076,0.945791215438,1.136262006994,0.941538791265,1.123455686597,1.515626562867,6.009098232871,0.278941278189,0.00680938263,0.002677919065,0.008859548457,1.68419769653,0.003015992538,0.126248114488,0.106506182808,0.114812596349,0.144029937362,0.264160507444,0.25668379757,0.318698206242,0.843625928512,0.157654324636,0.180842392702,0.242336033565,0.317519387367,0.178146800821,0.242937245461,0.318698206242,1.43243638477,-0.002695591881
MOT17-02-FRCNN,2477,40,48,414,u_to_v,302.0,303.0,302.0,303.0,302.0,272.0,0.0,31.0,1.0,0.897689768977,1.0,1.0,-2.24799690271,0.104261010324,0.102649006623,272.0,0.0,0.0,0.0,0.0,4.029036612069,1.984092258314,0.0,6.001669109824,4.854033188759,4.306858783381,0.0,0.002969914041,0.004173925924,0.003181355551,0.0,0.003499191132,0.003409965976,0.001980476147,0.164024655942,0.014243621246,0.008275283778,0.010293933227,0.012796245664,0.016965364923,2.927931123893,2.948655387785,2.967280518075,0.205878664536,2.917637190666,0.033955112982,0.051817191622,0.073211392903,2.984596635756,3.023485863232,3.070180577218,0.679102259635,2.950641522774,0.001536077667,0.00489476242,0.00335904836,0.000162435323,0.006018096281,0.010007127893,0.013686228838,0.014603903236,0.016107928318,2.856139657146,2.863075906584,2.867897722194,0.273724576764,2.842453428308,0.043982318668,0.063278167365,0.096285798141,2.813672775213,2.847868903286,2.867897722194,0.879646373355,2.769690456546
MOT17-02-FRCNN,2478,40,57,414,u_to_v,302.0,232.0,302.0,232.0,302.0,227.0,0.0,5.0,1.0,0.978448275862,1.0,1.0,-3.921973336281,0.284387176555,0.016556291391,227.0,0.0,0.0,0.0,0.0,1.220514277335,0.756334472953,0.0,0.901442514298,0.075252522178,0.090788300401,0.0,0.025709776515,0.004767796329,0.042385320848,0.0,0.024386790362,0.042894818187,0.036770460875,0.482531118055,0.057880869391,0.052450256285,0.115426930733,0.152773256281,0.18491508864,1.002374685066,1.02271328088,1.066906131498,2.200693359938,0.886947754333,0.115426930733,0.152773256281,0.18491508864,1.002374685066,1.02271328088,1.066906131498,2.200693359938,0.886947754333,0.004040190619,0.042894818187,0.040791979516,0.445183562623,0.043417813939,0.201946385127,0.138230100139,0.19324747463,0.23065029355,0.812462361249,0.870080022314,0.870212614508,0.684489103641,0.67423226111,0.138230100139,0.19324747463,0.23065029355,0.812462361249,0.870080022314,0.870212614508,0.684489103641,0.67423226111
MOT17-02-FRCNN,2479,40,65,414,u_to_v,302.0,385.0,302.0,385.0,302.0,199.0,0.0,186.0,1.0,0.516883116883,1.0,1.0,-0.482624188655,0.415415438961,0.615894039735,199.0,0.0,0.0,0.0,0.0,11.278946285628,10.495603157852,0.0,11.918771863274,1.905018817241,1.700805585514,0.0,0.026949448215,0.018991919753,0.037578360802,0.0,0.029396539414,0.033567664194,0.056946450975,1.634367510177,0.041377679706,0.087759342412,0.265381190685,0.364533348418,0.408995529916,8.652024151277,8.837384538418,8.898904139323,3.023965123155,8.386642960592,0.55494768407,0.714435036729,0.997636880548,8.854083671429,9.010454136091,9.433000434016,6.323516890813,8.299135987359,0.011703747974,0.004042572903,0.00797515191,0.051882338006,0.002696744298,0.094548672313,0.185813600869,0.257078787845,0.27749518742,8.480276670992,8.629895144344,8.657085757075,1.965269276909,8.294463070123,0.28300045904,0.334321746461,0.383795076731,8.437042155114,8.643194642286,8.798389197519,2.993172216139,8.154041696073
MOT17-02-FRCNN,2480,40,69,414,u_to_v,302.0,203.0,302.0,203.0,302.0,186.0,0.0,17.0,1.0,0.916256157635,1.0,1.0,-2.823361047613,0.482624188655,0.056291390728,186.0,0.0,0.0,0.0,0.0,13.90272154687,11.183257791888,0.0,16.427344231294,0.730674264393,1.347137812883,0.0,0.014634730326,0.003238677877,0.025586734843,0.0,0.017755299059,0.019735779984,0.002311718067,0.002028647526,0.009506991106,0.032845993895,0.017213472169,0.020254329307,0.023744387163,11.945379911725,12.043833120196,12.151208432203,0.344269443387,11.928166439556,0.300936053859,0.571598112227,0.797801681615,11.512297797138,11.680993570125,12.151208432203,6.018721077177,11.211361743279,0.012367554275,0.036413249005,0.04866359812,1.987319675379,0.016023449834,0.031176792789,0.043521478424,0.056106976909,0.062736139127,11.760867189012,11.901310591192,11.963747053741,0.870429568488,11.717345710587,0.269127954938,0.502872067203,0.717635071388,11.141083429544,11.412846304258,11.963747053741,5.382559098764,10.871955474606
MOT17-02-FRCNN,2481,40,73,414,u_to_v,302.0,351.0,302.0,351.0,302.0,165.0,0.0,186.0,1.0,0.470085470085,1.0,1.0,-0.482624188655,0.601745017153,0.615894039735,165.0,0.0,0.0,0.0,0.0,2.316667838442,1.693579314107,0.0,1.873507611245,0.663132228789,0.842208468182,0.0,0.014263781477,0.023460999225,0.012720332315,0.0,0.009829419995,0.04147036376,0.042030060541,0.938813844768,0.059687304938,0.060117209482,0.187324584807,0.279146078005,0.338331753716,1.968711615849,2.071615871872,2.075761741001,3.115989355159,1.781387031042,0.193647012678,0.229526416437,0.338331753716,2.144864763179,2.179927853313,2.545096724554,3.221157707536,1.951217750501,0.014544161712,0.00708954375,0.007469860495,0.001103111288,0.003474485784,0.067328238818,0.343204378579,0.480082513856,0.528513916367,1.708147582862,1.750642969561,1.798140827764,5.097480412456,1.364943204283,0.342281677385,0.474226552603,0.535179553708,1.569620449914,1.641480981275,1.798140827764,5.083775892478,1.227338772529
MOT17-02-FRCNN,2482,40,79,414,u_to_v,302.0,330.0,302.0,330.0,302.0,144.0,0.0,186.0,1.0,0.436363636364,1.0,1.0,-0.482624188655,0.736999063089,0.615894039735,144.0,0.0,0.0,0.0,0.0,1.60189873032,1.056039453503,0.0,1.198604622598,0.020464420793,0.137085644332,0.0,0.069168346919,0.056975419194,0.033525647818,0.0,0.004284671044,0.026338638014,0.029120147801,1.602117234393,0.010969084848,0.04948562466,0.18015493816,0.215331932884,0.234932080441,1.250113436355,1.274948463764,1.336331285203,3.60309876319,1.069958498195,0.313487357854,0.374739101485,0.465498894597,1.556825295155,1.758630577969,2.007170344336,6.269747157077,1.243337937301,0.007299300964,0.005815055494,0.005212738173,0.294135474069,0.003541051488,0.091601252638,0.092629354028,0.116291298559,0.175772926123,1.022075862111,1.043923534675,1.052212514016,1.011223660815,0.929446508083,0.110019430635,0.141462102585,0.175772926123,0.82426277804,0.943374388176,1.052212514016,1.201069062548,0.714243347406
MOT17-02-FRCNN,2483,40,81,414,u_to_v,302.0,319.0,302.0,319.0,302.0,133.0,0.0,186.0,1.0,0.416927899687,1.0,1.0,-0.482624188655,0.815893005558,0.615894039735,133.0,0.0,0.0,0.0,0.0,9.72200853047,7.263237387865,0.0,11.54904585562,0.615931929212,0.877982277814,0.0,0.023773858923,0.017455427508,0.022527501803,0.0,0.02065826372,0.019309077391,0.010995392676,0.149261394682,0.01591369607,0.061549776236,0.068540759152,0.088528061549,0.095583614295,10.0417041268,10.265411653006,10.424137992386,1.113582588646,9.973163367648,0.098305671614,0.132243204122,0.171112813313,9.807984153188,9.974233203502,10.424137992386,1.597173501267,9.709678481575,0.018256828485,0.022034429683,0.004356147875,0.005848870797,0.009619485504,0.149285811125,0.078217328798,0.093722699118,0.103819382301,9.805280265948,10.02572362442,10.090544083724,0.523943489396,9.72706293715,0.080771613978,0.100378715595,0.135047065173,9.27653059961,9.674468035922,10.090544083724,0.541053522563,9.195758985632
MOT17-02-FRCNN,2484,40,82,414,u_to_v,302.0,276.0,302.0,276.0,302.0,132.0,0.0,144.0,1.0,0.478260869565,1.0,1.0,-0.736999063089,0.823383677288,0.476821192053,132.0,0.0,0.0,0.0,0.0,11.03919688853,10.211953808177,0.0,12.420294564065,0.564288183977,0.937494902436,0.0,0.023231651576,0.013028553291,0.016670320288,0.0,0.008191676164,0.015384044503,0.022481692396,1.800080670102,0.032084718608,0.081410677667,0.102463202691,0.14745626512,0.157890371102,10.316015031285,10.455909846344,10.561791913514,1.258596607072,10.213551828594,0.22723561883,0.303267466206,0.319678407345,10.427301851089,10.529642417503,10.707458335544,2.791226229062,10.200066232259,0.010554792247,0.003513621144,0.01338860309,1.748344475889,0.004699612654,0.038766329006,0.101209484419,0.145723812,0.156839303947,10.091091158716,10.228939285996,10.289052418966,2.024189688376,9.989881674297,0.232764044391,0.314137758713,0.331735407569,9.887560547696,10.132645469607,10.30050553276,4.655280887821,9.654796503305
MOT17-02-FRCNN,2485,40,87,414,u_to_v,302.0,148.0,302.0,148.0,302.0,110.0,0.0,38.0,1.0,0.743243243243,1.0,1.0,-2.05017115938,1.004202604197,0.12582781457,110.0,0.005824016836,0.031105090958,0.0,0.0,2.433039706647,1.085882689533,0.0,2.366362389112,2.888410957379,3.94696146927,0.0,0.014377022797,0.005925108367,0.036700178227,0.0,0.007959697335,0.025096979357,0.017172044032,0.002985169979,0.031599912697,0.017715330282,0.05479336729,0.075299166223,0.104822962005,1.667762954101,1.718941711936,1.788758455787,1.095867345791,1.612969586811,0.166269383687,0.216130122931,0.261382639537,1.989772824328,2.144573617439,2.326442925657,3.325387673749,1.82350344064,0.021306297353,0.020463865862,0.000842474671,8.3432e-08,0.034151910341,0.118312503573,0.099800047124,0.109072002914,0.114931209619,1.586420263644,1.621255958961,1.673410578442,0.843529163113,1.48662021652,0.131200107231,0.146439467273,0.191749836184,1.783014247511,1.871534982186,1.961931079344,1.108928500959,1.651814140279
MOT17-02-FRCNN,2486,40,89,414,u_to_v,302.0,295.0,302.0,295.0,302.0,109.0,0.0,186.0,1.0,0.369491525424,1.0,1.0,-0.482624188655,1.013252439717,0.615894039735,109.0,0.0,0.0,0.0,0.0,4.235521232057,3.744635641708,0.0,4.512491734556,0.428249235705,0.81280423976,0.0,0.053525189809,0.040930666205,0.017802031736,0.0,0.022495993458,0.012002474355,0.012437393112,0.082543615124,0.015104781499,0.137352315754,0.105151421785,0.121460266545,0.139614213189,3.947781897607,4.06647183617,4.101461868457,0.765559875765,3.842630475822,0.307388769047,0.48223311863,0.532373842107,4.387054923416,4.673616115927,5.102209286533,2.237958401791,4.079666154369,0.004512403451,0.010639561095,0.009460786555,0.541183398216,0.023878191352,0.090737699528,0.091192981436,0.123338326906,0.133888498379,3.713714690643,3.773192060979,3.782660166535,1.005017560627,3.622521709207,0.189106971601,0.247836380968,0.406075849357,3.796968904491,3.858729903066,4.080604954693,2.084105863224,3.60786193289
MOT17-02-FRCNN,2487,40,91,414,u_to_v,302.0,133.0,302.0,133.0,302.0,85.0,0.0,48.0,1.0,0.639097744361,1.0,1.0,-1.821912507399,1.259385509256,0.158940397351,85.0,0.112699102178,0.334701927446,0.023529411765,0.0,0.485248296157,0.283382546899,0.0,0.436742818788,0.533809575876,0.742761638657,0.0,0.015333688145,0.046476966363,0.048984558164,0.0,0.025572245984,0.014590582335,0.025328492122,0.698091778618,0.083745151494,0.267912628608,0.133045105245,0.167636095533,0.227539895734,0.555046507534,0.552467813088,0.587867065626,0.496598857383,0.422001402289,0.477749052775,0.709229868655,0.8185604758,0.689292304715,0.799390430111,1.058730618287,1.783227073908,0.211543251939,0.005109386899,0.008337259261,0.004011395966,0.066577068141,0.001040171962,0.078878581315,0.110315866134,0.112608309562,0.141664958815,0.586138970604,0.585545797794,0.607078218192,1.398552868161,0.47582310447,0.131927318033,0.147515387856,0.264036277423,0.607566315881,0.631635755937,0.694097992401,1.672536648531,0.475638997848
MOT17-02-FRCNN,2488,40,93,414,u_to_v,302.0,265.0,302.0,265.0,302.0,79.0,0.0,186.0,1.0,0.298113207547,1.0,1.0,-0.482624188655,1.331706170835,0.615894039735,79.0,0.004806559677,0.034151642136,0.0,0.0,3.144204238009,1.14327678086,0.0,1.345949909859,2.855063376631,3.60861140029,0.0,0.03210343793,0.001303058848,0.075432646314,0.0,0.027935431366,0.046766797355,0.026248093551,0.127958169737,0.017125542062,0.073704702627,0.100757804952,0.144988954684,0.168438136727,1.340426538089,1.423289317112,1.457851989109,1.367047167433,1.239668733137,0.299094648978,0.393255476307,0.539700936167,1.585235638508,1.667619684515,2.132205483474,4.058013102538,1.28614098953,0.038833813865,0.031418470889,0.007802778796,0.002416215913,0.002338654695,0.102801215104,0.111854235693,0.115274410219,0.119773085553,1.258500965307,1.321685728766,1.338429591544,1.088063361702,1.146646729613,0.124623002266,0.162414521149,0.263802769437,1.377843846158,1.391380058733,1.725205214111,1.212271685114,1.253220843892
